TIMESTAMP,XRLM35925_OPEN_PRICE_USD,XRLM35925_HIGH_PRICE_USD,XRLM35925_LOW_PRICE_USD,XRLM35925_CLOSE_PRICE_USD,XRLM35925_VOLUME_USD,XRLM35925_DIVIDENDS_USD,XRLM35925_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.05639699846506119,0.0564269982278347,0.056379999965429306,0.05640000104904175,2887,0.0,0.0
2025-04-02 00:00:00+00:00,0.05640000104904175,0.056418001651763916,0.05636800080537796,0.05638900026679039,2766,0.0,0.0
2025-04-03 00:00:00+00:00,0.05638900026679039,0.056412000209093094,0.05636100098490715,0.056377001106739044,2797,0.0,0.0
2025-04-04 00:00:00+00:00,0.056377001106739044,0.05641400068998337,0.056352000683546066,0.056379999965429306,2757,0.0,0.0
2025-04-05 00:00:00+00:00,0.056379999965429306,0.05639899894595146,0.056370001286268234,0.056380998343229294,2761,0.0,0.0
2025-04-06 00:00:00+00:00,0.056380998343229294,0.05641400068998337,0.05632700026035309,0.0563649982213974,2720,0.0,0.0
2025-04-07 00:00:00+00:00,0.0563649982213974,0.056414999067783356,0.05630600079894066,0.05637599900364876,2743,0.0,0.0
2025-04-08 00:00:00+00:00,0.05637599900364876,0.05641600117087364,0.0563259981572628,0.05635099858045578,2742,0.0,0.0
2025-04-09 00:00:00+00:00,0.05635099858045578,0.05640000104904175,0.05632900074124336,0.056387998163700104,4952,0.0,0.0
2025-04-10 00:00:00+00:00,0.056387998163700104,0.05639500170946121,0.056331999599933624,0.056373000144958496,6208,0.0,0.0
2025-04-11 00:00:00+00:00,0.056373000144958496,0.056407999247312546,0.05633300170302391,0.056377001106739044,6302,0.0,0.0
2025-04-12 00:00:00+00:00,0.056377001106739044,0.05640000104904175,0.056356001645326614,0.05640000104904175,6470,0.0,0.0
2025-04-13 00:00:00+00:00,0.05640000104904175,0.05641699954867363,0.05636100098490715,0.056373998522758484,6432,0.0,0.0
2025-04-14 00:00:00+00:00,0.056373998522758484,0.05640700086951256,0.056359998881816864,0.05638999864459038,6629,0.0,0.0
2025-04-15 00:00:00+00:00,0.05638999864459038,0.05640999972820282,0.05637099966406822,0.05639699846506119,6462,0.0,0.0
2025-04-16 00:00:00+00:00,0.05639699846506119,0.056421998888254166,0.05637900158762932,0.056398000568151474,6583,0.0,0.0
2025-04-17 00:00:00+00:00,0.056398000568151474,0.05640999972820282,0.056356001645326614,0.05639899894595146,6481,0.0,0.0
2025-04-18 00:00:00+00:00,0.05639899894595146,0.056407999247312546,0.05636199936270714,0.056387998163700104,6668,0.0,0.0
2025-04-19 00:00:00+00:00,0.056387998163700104,0.056403998285532,0.05636100098490715,0.056386999785900116,6633,0.0,0.0
2025-04-20 00:00:00+00:00,0.056386999785900116,0.056411001831293106,0.05636199936270714,0.05639500170946121,6345,0.0,0.0
2025-04-21 00:00:00+00:00,0.05639500170946121,0.05642300099134445,0.056349001824855804,0.05639899894595146,6417,0.0,0.0
2025-04-22 00:00:00+00:00,0.05639899894595146,0.0564580000936985,0.056373000144958496,0.05642300099134445,6523,0.0,0.0
2025-04-23 00:00:00+00:00,0.05642300099134445,0.056432001292705536,0.05636199936270714,0.05640299990773201,6648,0.0,0.0
2025-04-24 00:00:00+00:00,0.05640299990773201,0.05643000081181526,0.056387998163700104,0.05642300099134445,6463,0.0,0.0
2025-04-25 00:00:00+00:00,0.05642300099134445,0.05645899847149849,0.05640599876642227,0.056439001113176346,6244,0.0,0.0
2025-04-26 00:00:00+00:00,0.056439001113176346,0.05644800141453743,0.056412000209093094,0.056425999850034714,6161,0.0,0.0
2025-04-27 00:00:00+00:00,0.056425999850034714,0.056446999311447144,0.056405000388622284,0.05641600117087364,6180,0.0,0.0
2025-04-28 00:00:00+00:00,0.05641600117087364,0.056446999311447144,0.05640000104904175,0.056425001472234726,5913,0.0,0.0
2025-04-29 00:00:00+00:00,0.056425001472234726,0.0564580000936985,0.056407999247312546,0.05642100051045418,6197,0.0,0.0
2025-04-30 00:00:00+00:00,0.05642100051045418,0.056449998170137405,0.05638900026679039,0.05640599876642227,6313,0.0,0.0
2025-05-01 00:00:00+00:00,0.05640599876642227,0.05644899979233742,0.056400999426841736,0.05641299858689308,6288,0.0,0.0
2025-05-02 00:00:00+00:00,0.05641299858689308,0.05643400177359581,0.05640000104904175,0.05642300099134445,6295,0.0,0.0
2025-05-03 00:00:00+00:00,0.05642300099134445,0.05644499883055687,0.056407999247312546,0.05641299858689308,6420,0.0,0.0
2025-05-04 00:00:00+00:00,0.05641299858689308,0.05647699907422066,0.0563960000872612,0.05640900135040283,6325,0.0,0.0
2025-05-05 00:00:00+00:00,0.05640900135040283,0.056425999850034714,0.05638999864459038,0.056403998285532,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.056403998285532,0.056403998285532,0.056403998285532,0.056403998285532,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.056403998285532,0.056403998285532,0.056403998285532,0.056403998285532,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.056403998285532,0.056442998349666595,0.056386999785900116,0.05640599876642227,2501,0.0,0.0
2025-05-09 00:00:00+00:00,0.05640599876642227,0.0564269982278347,0.05637900158762932,0.056400999426841736,3996,0.0,0.0
2025-05-10 00:00:00+00:00,0.056400999426841736,0.056419000029563904,0.05636399984359741,0.05640999972820282,4050,0.0,0.0
2025-05-11 00:00:00+00:00,0.05640999972820282,0.056421998888254166,0.0563649982213974,0.056400999426841736,3925,0.0,0.0
2025-05-12 00:00:00+00:00,0.056400999426841736,0.056432001292705536,0.05638299882411957,0.05640900135040283,4057,0.0,0.0
2025-05-13 00:00:00+00:00,0.05640900135040283,0.056435998529195786,0.05638299882411957,0.05640999972820282,3767,0.0,0.0
2025-05-14 00:00:00+00:00,0.05640999972820282,0.05642399936914444,0.056377001106739044,0.05640900135040283,4028,0.0,0.0
2025-05-15 00:00:00+00:00,0.05640900135040283,0.05642800033092499,0.056386999785900116,0.05640900135040283,4284,0.0,0.0
2025-05-16 00:00:00+00:00,0.05640900135040283,0.05642100051045418,0.019711000844836235,0.03000600077211857,3821,0.0,0.0
2025-05-17 00:00:00+00:00,0.03000600077211857,0.03001300059258938,0.029993999749422073,0.03000500053167343,3821,0.0,0.0
2025-05-18 00:00:00+00:00,0.03000500053167343,0.030014999210834503,0.029993999749422073,0.030003000050783157,3823,0.0,0.0
2025-05-19 00:00:00+00:00,0.030003000050783157,0.030011000111699104,0.029982000589370728,0.030003000050783157,3821,0.0,0.0
2025-05-20 00:00:00+00:00,0.030003000050783157,0.03001200035214424,0.029985999688506126,0.030007999390363693,3821,0.0,0.0
2025-05-21 00:00:00+00:00,0.030007999390363693,0.030021000653505325,0.029989000409841537,0.030003000050783157,3820,0.0,0.0
2025-05-22 00:00:00+00:00,0.030003000050783157,0.03001200035214424,0.029983000829815865,0.03000199981033802,3818,0.0,0.0
2025-05-23 00:00:00+00:00,0.03000199981033802,0.03000899963080883,0.02997400052845478,0.029999999329447746,3820,0.0,0.0
2025-05-24 00:00:00+00:00,0.029999999329447746,0.03001300059258938,0.029985999688506126,0.03000500053167343,3821,0.0,0.0
2025-05-25 00:00:00+00:00,0.03000500053167343,0.030014000833034515,0.029978999868035316,0.02998499944806099,3821,0.0,0.0
2025-05-26 00:00:00+00:00,0.02998499944806099,0.03001599945127964,0.02998499944806099,0.030006999149918556,3821,0.0,0.0
2025-05-27 00:00:00+00:00,0.030006999149918556,0.03001599945127964,0.029986999928951263,0.03000899963080883,3821,0.0,0.0
2025-05-28 00:00:00+00:00,0.03000899963080883,0.030016999691724777,0.029992999508976936,0.03000199981033802,3821,0.0,0.0
2025-05-29 00:00:00+00:00,0.03000199981033802,0.03001300059258938,0.029989000409841537,0.029996000230312347,3819,0.0,0.0
2025-05-30 00:00:00+00:00,0.029996000230312347,0.03001200035214424,0.029986999928951263,0.03000600077211857,3820,0.0,0.0
2025-05-31 00:00:00+00:00,0.03000600077211857,0.030021000653505325,0.02999899908900261,0.03001200035214424,3821,0.0,0.0
2025-06-01 00:00:00+00:00,0.03001195192337036,0.030019748955965042,0.03000461868941784,0.03001180663704872,3820,0.0,0.0
