,MSE,RMSE,MAE,MAPE,R2
0,0.0004178004291549881,0.020440167053010796,0.016215792399999998,0.06988410134525852,0.8291171605419463
1,8.217916845217747e-05,0.009065272662869963,0.006855886129032259,0.03690309664426527,0.6514894108891653
2,0.0006996119318281649,0.02645017829482752,0.01941658483870969,0.05926633028152242,0.8980616493134794
3,0.0007434475711966098,0.027266235002225917,0.019340109666666667,0.05291581893610366,0.6171037227525217
4,0.00015718127685140646,0.012537195733153665,0.008823776129032254,0.025062974002790357,0.7748820364513804
5,0.00030395178206285355,0.017434212975148994,0.014078452000000002,0.038047306992819815,0.6037129823219833
6,0.0002497532952361871,0.015803584885594378,0.011709029032258067,0.04199048228005719,0.6397713273476706
7,0.00011875681261805156,0.010897559938722592,0.00806169806451613,0.03535618091555189,0.8742271359371658
8,0.00028813034874458225,0.01697440275074744,0.012387691071428572,0.052926396272143676,0.7722123757241781
9,0.00012050593530709992,0.010977519542551491,0.00836304032258064,0.03494367115115429,0.4961721646829337
10,0.00011413460559089656,0.010683379876747646,0.00814230766666666,0.03451367819239527,0.7183094011070179
11,0.0001531903664495555,0.012377009592367436,0.009357381096774194,0.07011832030944108,0.8852649690997668
Mean,0.0002873869602910478,0.015908893192330652,0.011895979034805429,0.04599402977695862,0.7300270280141007
