,MSE,RMSE,MAE,MAPE,R2
0,0.0009598026581576277,0.030980682015695326,0.024402461199999993,0.04475324426281389,0.37761847051411834
1,0.0002917981638460322,0.01708210068598216,0.014215707741935485,0.027626085893317654,0.5466165179007074
2,0.0005832353868943298,0.024150266807932575,0.019944945161290344,0.028976920571048472,0.8142958453814381
3,0.0008824738798707027,0.029706461921115795,0.021502337666666666,0.030108895851409145,0.5366403685268679
4,0.0010297029057111937,0.03208898418010757,0.025159941290322584,0.029198142702629402,0.9264740021202067
5,0.0008097596033311253,0.028456275289136582,0.022838810666666657,0.023786849209380543,0.6454163152690129
6,0.0009501722853483937,0.03082486472554898,0.0214167135483871,0.027216928841795718,0.7044808945531343
7,0.00046401705431559987,0.02154105508826343,0.015125610322580637,0.02328635837206945,0.8807584457132958
8,0.0004835077239606465,0.021988809061898883,0.015491799642857141,0.024802360022334154,0.7267817040852924
9,0.0006946666443379521,0.026356529444104587,0.01864007645161291,0.029565831601224463,0.4356392544182446
10,0.0002804984123524898,0.01674808682663455,0.013205803666666663,0.020044353730158344,0.8663984391055324
11,0.0005086770230056836,0.022553869357732913,0.017849179999999992,0.03561089288730044,0.8840157591501219
Mean,0.0006615259784276481,0.025206498783679445,0.01914944894658218,0.028748071995456804,0.6954280013948311
