,MSE,RMSE,MAE,MAPE,R2
0,0.0009540178591513443,0.030887179527294886,0.025113193600000007,0.04622427949764438,0.8102313726310603
1,0.0005199784918646545,0.022803036900041505,0.018422514516129033,0.037755300674514145,0.6252256766740822
2,0.0008594503022012196,0.02931638282942184,0.023808325806451612,0.03355368000175839,0.8656971430045709
3,0.002035429017745549,0.04511572916118667,0.034258503666666655,0.04324229122426382,0.6471881484542928
4,0.0009511745656205844,0.03084111809939102,0.02556709645161291,0.029983270821619355,0.8965630298111352
5,0.0017408394963931491,0.04172336870859242,0.033329877,0.03196957147477616,0.3818137064450916
6,0.0017114696363073722,0.041369912210534994,0.031683503225806424,0.03215769843735673,0.3805239614456206
7,0.0011621250121763042,0.03408995471068133,0.026476690322580664,0.03566848520552934,0.9071390809799971
8,0.0008254730261847539,0.028731046381654007,0.022365129642857147,0.032813937731438717,0.7225123863034788
9,0.0006760018614719481,0.02600003579751282,0.02031599225806451,0.031082380054892226,0.694461748802722
10,0.000512441810186177,0.022637177610872274,0.017505246333333346,0.023158441738625243,0.7468362133871873
11,0.000883192466058181,0.029718554239030217,0.024968598709677423,0.04618645045047484,0.902690405705711
Mean,0.0010692994621134366,0.03193612468135116,0.025317889294431642,0.03531631560940778,0.7150735728037457
