,MSE,RMSE,MAE,MAPE,R2
0,0.0005607257372428235,0.023679648165520185,0.01840014227470487,0.05228685153410482,0.8236453429778516
1,0.00011592271353876493,0.010766741082554411,0.008100632760318274,0.02822920775924088,0.8279948137721306
2,0.00037770951808072047,0.01943475027060344,0.015359993960362793,0.038505329275311695,0.7687047553617163
3,0.0010345946477756122,0.03216511538570338,0.02131276002577185,0.05026125418932012,0.7288659467448424
4,0.0003773881691854903,0.01942648113234845,0.015063994550106655,0.03394049012945016,0.5100113487187791
5,0.0014474331439799397,0.03804514612903911,0.028055106219751443,0.05057255733717219,0.682189671148437
6,0.00039568340635501667,0.01989179243695793,0.014520158703921765,0.03924485373834846,0.7693348616374928
7,0.00020221416191347748,0.014220202597483536,0.010929031599342102,0.03758057147975565,0.893417074468961
8,0.000251922555050307,0.015872068392314437,0.012650429259653798,0.04810898853807174,0.7192533259459819
9,0.00013349890223448953,0.01155417250323404,0.009506495051326926,0.038818082603689026,0.8224952753493613
10,0.00011962267998606477,0.010937215367087949,0.008790663773886497,0.037587920797332544,0.7613038979179535
11,0.0002555936554559222,0.01598729669005746,0.011366216807807899,0.08118086958863605,0.821231984260391
Mean,0.00043935910756655235,0.019331719179408697,0.01450463541557957,0.04469308141420278,0.7607040248586582
