TIMESTAMP,BTC_EXCHANGE_TRADE_VOLUME_USD,BTC_MARKET_PRICE_USD,BTC_MARKET_CAP_USD,BTC_TOTAL_CIRCULATING_COINS
2009-09-14,0.0,0.0,0.0,1145300.0
2009-09-15,0.0,0.0,0.0,1147550.0
2009-09-16,0.0,0.0,0.0,1151100.0
2009-09-17,0.0,0.0,0.0,1155300.0
2009-09-18,0.0,0.0,0.0,1159200.0
2009-09-19,0.0,0.0,0.0,1162900.0
2009-09-20,0.0,0.0,0.0,1166800.0
2009-09-21,0.0,0.0,0.0,1170250.0
2009-09-22,0.0,0.0,0.0,1171550.0
2009-09-23,0.0,0.0,0.0,1173300.0
2009-09-24,0.0,0.0,0.0,1178150.0
2009-09-25,0.0,0.0,0.0,1182700.0
2009-09-26,0.0,0.0,0.0,1187700.0
2009-09-27,0.0,0.0,0.0,1192050.0
2009-09-28,0.0,0.0,0.0,1196300.0
2009-09-29,0.0,0.0,0.0,1200700.0
2009-09-30,0.0,0.0,0.0,1204950.0
2009-10-01,0.0,0.0,0.0,1209050.0
2009-10-02,0.0,0.0,0.0,1212650.0
2009-10-03,0.0,0.0,0.0,1215550.0
2009-10-04,0.0,0.0,0.0,1218200.0
2009-10-05,0.0,0.0,0.0,1220950.0
2009-10-06,0.0,0.0,0.0,1223150.0
2009-10-07,0.0,0.0,0.0,1226100.0
2009-10-08,0.0,0.0,0.0,1229600.0
2009-10-09,0.0,0.0,0.0,1233450.0
2009-10-10,0.0,0.0,0.0,1237400.0
2009-10-11,0.0,0.0,0.0,1241100.0
2009-10-12,0.0,0.0,0.0,1244000.0
2009-10-13,0.0,0.0,0.0,1246850.0
2009-10-14,0.0,0.0,0.0,1250300.0
2009-10-15,0.0,0.0,0.0,1253850.0
2009-10-16,0.0,0.0,0.0,1256850.0
2009-10-17,0.0,0.0,0.0,1259700.0
2009-10-18,0.0,0.0,0.0,1263400.0
2009-10-19,0.0,0.0,0.0,1269000.0
2009-10-20,0.0,0.0,0.0,1273750.0
2009-10-21,0.0,0.0,0.0,1277750.0
2009-10-22,0.0,0.0,0.0,1282250.0
2009-10-23,0.0,0.0,0.0,1286700.0
2009-10-24,0.0,0.0,0.0,1289800.0
2009-10-25,0.0,0.0,0.0,1293600.0
2009-10-26,0.0,0.0,0.0,1297150.0
2009-10-27,0.0,0.0,0.0,1300350.0
2009-10-28,0.0,0.0,0.0,1303700.0
2009-10-29,0.0,0.0,0.0,1305950.0
2009-10-30,0.0,0.0,0.0,1308950.0
2009-10-31,0.0,0.0,0.0,1311250.0
2009-11-01,0.0,0.0,0.0,1312500.0
2009-11-02,0.0,0.0,0.0,1314150.0
2009-11-03,0.0,0.0,0.0,1317250.0
2009-11-04,0.0,0.0,0.0,1320400.0
2009-11-05,0.0,0.0,0.0,1323300.0
2009-11-06,0.0,0.0,0.0,1326350.0
2009-11-07,0.0,0.0,0.0,1329800.0
2009-11-08,0.0,0.0,0.0,1333450.0
2009-11-09,0.0,0.0,0.0,1336650.0
2009-11-10,0.0,0.0,0.0,1340550.0
2009-11-11,0.0,0.0,0.0,1343750.0
2009-11-12,0.0,0.0,0.0,1347050.0
2009-11-13,0.0,0.0,0.0,1351050.0
2009-11-14,0.0,0.0,0.0,1355000.0
2009-11-15,0.0,0.0,0.0,1359800.0
2009-11-16,0.0,0.0,0.0,1364650.0
2009-11-17,0.0,0.0,0.0,1369250.0
2009-11-18,0.0,0.0,0.0,1373200.0
2009-11-19,0.0,0.0,0.0,1376700.0
2009-11-20,0.0,0.0,0.0,1381000.0
2009-11-21,0.0,0.0,0.0,1384650.0
2009-11-22,0.0,0.0,0.0,1389950.0
2009-11-23,0.0,0.0,0.0,1394750.0
2009-11-24,0.0,0.0,0.0,1399400.0
2009-11-25,0.0,0.0,0.0,1403900.0
2009-11-26,0.0,0.0,0.0,1408100.0
2009-11-27,0.0,0.0,0.0,1411800.0
2009-11-28,0.0,0.0,0.0,1415350.0
2009-11-29,0.0,0.0,0.0,1418350.0
2009-11-30,0.0,0.0,0.0,1422100.0
2009-12-01,0.0,0.0,0.0,1425750.0
2009-12-02,0.0,0.0,0.0,1430450.0
2009-12-03,0.0,0.0,0.0,1434850.0
2009-12-04,0.0,0.0,0.0,1436650.0
2009-12-05,0.0,0.0,0.0,1439850.0
2009-12-06,0.0,0.0,0.0,1445000.0
2009-12-07,0.0,0.0,0.0,1450600.0
2009-12-08,0.0,0.0,0.0,1455850.0
2009-12-09,0.0,0.0,0.0,1460650.0
2009-12-10,0.0,0.0,0.0,1465850.0
2009-12-11,0.0,0.0,0.0,1471450.0
2009-12-12,0.0,0.0,0.0,1476950.0
2009-12-13,0.0,0.0,0.0,1482650.0
2009-12-14,0.0,0.0,0.0,1487750.0
2009-12-15,0.0,0.0,0.0,1493250.0
2009-12-16,0.0,0.0,0.0,1500050.0
2009-12-17,0.0,0.0,0.0,1508500.0
2009-12-18,0.0,0.0,0.0,1519750.0
2009-12-19,0.0,0.0,0.0,1529650.0
2009-12-20,0.0,0.0,0.0,1538400.0
2009-12-21,0.0,0.0,0.0,1547150.0
2009-12-22,0.0,0.0,0.0,1555250.0
2009-12-23,0.0,0.0,0.0,1562950.0
2009-12-24,0.0,0.0,0.0,1570650.0
2009-12-25,0.0,0.0,0.0,1578100.0
2009-12-26,0.0,0.0,0.0,1586800.0
2009-12-27,0.0,0.0,0.0,1595150.0
2009-12-28,0.0,0.0,0.0,1602000.0
2009-12-29,0.0,0.0,0.0,1610550.0
2009-12-30,0.0,0.0,0.0,1617600.0
2009-12-31,0.0,0.0,0.0,1624500.0
2010-01-01,0.0,0.0,0.0,1631050.0
2010-01-02,0.0,0.0,0.0,1637400.0
2010-01-03,0.0,0.0,0.0,1646700.0
2010-01-04,0.0,0.0,0.0,1655750.0
2010-01-05,0.0,0.0,0.0,1665650.0
2010-01-06,0.0,0.0,0.0,1673800.0
2010-01-07,0.0,0.0,0.0,1681500.0
2010-01-08,0.0,0.0,0.0,1689150.0
2010-01-09,0.0,0.0,0.0,1696700.0
2010-01-10,0.0,0.0,0.0,1706200.0
2010-01-11,0.0,0.0,0.0,1714150.0
2010-01-12,0.0,0.0,0.0,1722100.0
2010-01-13,0.0,0.0,0.0,1730300.0
2010-01-14,0.0,0.0,0.0,1737450.0
2010-01-15,0.0,0.0,0.0,1744500.0
2010-01-16,0.0,0.0,0.0,1750750.0
2010-01-17,0.0,0.0,0.0,1757300.0
2010-01-18,0.0,0.0,0.0,1763550.0
2010-01-19,0.0,0.0,0.0,1769750.0
2010-01-20,0.0,0.0,0.0,1777650.0
2010-01-21,0.0,0.0,0.0,1786400.0
2010-01-22,0.0,0.0,0.0,1793050.0
2010-01-23,0.0,0.0,0.0,1801050.0
2010-01-24,0.0,0.0,0.0,1808750.0
2010-01-25,0.0,0.0,0.0,1819300.0
2010-01-26,0.0,0.0,0.0,1829050.0
2010-01-27,0.0,0.0,0.0,1837250.0
2010-01-28,0.0,0.0,0.0,1846100.0
2010-01-29,0.0,0.0,0.0,1855950.0
2010-01-30,0.0,0.0,0.0,1866450.0
2010-01-31,0.0,0.0,0.0,1874700.0
2010-02-01,0.0,0.0,0.0,1883900.0
2010-02-02,0.0,0.0,0.0,1891150.0
2010-02-03,0.0,0.0,0.0,1904650.0
2010-02-04,0.0,0.0,0.0,1916100.0
2010-02-05,0.0,0.0,0.0,1927250.0
2010-02-06,0.0,0.0,0.0,1936850.0
2010-02-07,0.0,0.0,0.0,1947700.0
2010-02-08,0.0,0.0,0.0,1957700.0
2010-02-09,0.0,0.0,0.0,1968050.0
2010-02-10,0.0,0.0,0.0,1976450.0
2010-02-11,0.0,0.0,0.0,1984900.0
2010-02-12,0.0,0.0,0.0,1994050.0
2010-02-13,0.0,0.0,0.0,2005650.0
2010-02-14,0.0,0.0,0.0,2016050.0
2010-02-15,0.0,0.0,0.0,2024850.0
2010-02-16,0.0,0.0,0.0,2034600.0
2010-02-17,0.0,0.0,0.0,2046550.0
2010-02-18,0.0,0.0,0.0,2056950.0
2010-02-19,0.0,0.0,0.0,2066550.0
2010-02-20,0.0,0.0,0.0,2076950.0
2010-02-21,0.0,0.0,0.0,2088100.0
2010-02-22,0.0,0.0,0.0,2101100.0
2010-02-23,0.0,0.0,0.0,2113600.0
2010-02-24,0.0,0.0,0.0,2122150.0
2010-02-25,0.0,0.0,0.0,2129850.0
2010-02-26,0.0,0.0,0.0,2138450.0
2010-02-27,0.0,0.0,0.0,2147050.0
2010-02-28,0.0,0.0,0.0,2154850.0
2010-03-01,0.0,0.0,0.0,2164600.0
2010-03-02,0.0,0.0,0.0,2174000.0
2010-03-03,0.0,0.0,0.0,2181600.0
2010-03-04,0.0,0.0,0.0,2190850.0
2010-03-05,0.0,0.0,0.0,2199400.0
2010-03-06,0.0,0.0,0.0,2208250.0
2010-03-07,0.0,0.0,0.0,2217200.0
2010-03-08,0.0,0.0,0.0,2223450.0
2010-03-09,0.0,0.0,0.0,2230750.0
2010-03-10,0.0,0.0,0.0,2238850.0
2010-03-11,0.0,0.0,0.0,2245500.0
2010-03-12,0.0,0.0,0.0,2251550.0
2010-03-13,0.0,0.0,0.0,2259200.0
2010-03-14,0.0,0.0,0.0,2265450.0
2010-03-15,0.0,0.0,0.0,2272200.0
2010-03-16,0.0,0.0,0.0,2278500.0
2010-03-17,0.0,0.0,0.0,2285300.0
2010-03-18,0.0,0.0,0.0,2292300.0
2010-03-19,0.0,0.0,0.0,2299950.0
2010-03-20,0.0,0.0,0.0,2309550.0
2010-03-21,0.0,0.0,0.0,2318700.0
2010-03-22,0.0,0.0,0.0,2327650.0
2010-03-23,0.0,0.0,0.0,2338000.0
2010-03-24,0.0,0.0,0.0,2346550.0
2010-03-25,0.0,0.0,0.0,2355900.0
2010-03-26,0.0,0.0,0.0,2365750.0
2010-03-27,0.0,0.0,0.0,2374650.0
2010-03-28,0.0,0.0,0.0,2383950.0
2010-03-29,0.0,0.0,0.0,2393700.0
2010-03-30,0.0,0.0,0.0,2404450.0
2010-03-31,0.0,0.0,0.0,2414900.0
2010-04-01,0.0,0.0,0.0,2423300.0
2010-04-02,0.0,0.0,0.0,2431100.0
2010-04-03,0.0,0.0,0.0,2439150.0
2010-04-04,0.0,0.0,0.0,2447700.0
2010-04-05,0.0,0.0,0.0,2455350.0
2010-04-06,0.0,0.0,0.0,2463300.0
2010-04-07,0.0,0.0,0.0,2472950.0
2010-04-08,0.0,0.0,0.0,2482100.0
2010-04-09,0.0,0.0,0.0,2491550.0
2010-04-10,0.0,0.0,0.0,2504550.0
2010-04-11,0.0,0.0,0.0,2515700.0
2010-04-12,0.0,0.0,0.0,2525850.0
2010-04-13,0.0,0.0,0.0,2535300.0
2010-04-14,0.0,0.0,0.0,2544300.0
2010-04-15,0.0,0.0,0.0,2555100.0
2010-04-16,0.0,0.0,0.0,2565200.0
2010-04-17,0.0,0.0,0.0,2576250.0
2010-04-18,0.0,0.0,0.0,2588500.0
2010-04-19,0.0,0.0,0.0,2600100.0
2010-04-20,0.0,0.0,0.0,2610350.0
2010-04-21,0.0,0.0,0.0,2621300.0
2010-04-22,0.0,0.0,0.0,2629250.0
2010-04-23,0.0,0.0,0.0,2636750.0
2010-04-24,0.0,0.0,0.0,2645150.0
2010-04-25,0.0,0.0,0.0,2653050.0
2010-04-26,0.0,0.0,0.0,2661250.0
2010-04-27,0.0,0.0,0.0,2670250.0
2010-04-28,0.0,0.0,0.0,2679250.0
2010-04-29,0.0,0.0,0.0,2686600.0
2010-04-30,0.0,0.0,0.0,2693800.0
2010-05-01,0.0,0.0,0.0,2702950.0
2010-05-02,0.0,0.0,0.0,2710700.0
2010-05-03,0.0,0.0,0.0,2718650.0
2010-05-04,0.0,0.0,0.0,2725450.0
2010-05-05,0.0,0.0,0.0,2732300.0
2010-05-06,0.0,0.0,0.0,2739750.0
2010-05-07,0.0,0.0,0.0,2746350.0
2010-05-08,0.0,0.0,0.0,2754050.0
2010-05-09,0.0,0.0,0.0,2761200.0
2010-05-10,0.0,0.0,0.0,2767600.0
2010-05-11,0.0,0.0,0.0,2773200.0
2010-05-12,0.0,0.0,0.0,2779500.0
2010-05-13,0.0,0.0,0.0,2785900.0
2010-05-14,0.0,0.0,0.0,2792050.0
2010-05-15,0.0,0.0,0.0,2796600.0
2010-05-16,0.0,0.0,0.0,2802300.0
2010-05-17,0.0,0.0,0.0,2809400.0
2010-05-18,0.0,0.0,0.0,2817800.0
2010-05-19,0.0,0.0,0.0,2826000.0
2010-05-20,0.0,0.0,0.0,2836150.0
2010-05-21,0.0,0.0,0.0,2844950.0
2010-05-22,0.0,0.0,0.0,2854700.0
2010-05-23,0.0,0.0,0.0,2865250.0
2010-05-24,0.0,0.0,0.0,2874650.0
2010-05-25,0.0,0.0,0.0,2885150.0
2010-05-26,0.0,0.0,0.0,2896300.0
2010-05-27,0.0,0.0,0.0,2905900.0
2010-05-28,0.0,0.0,0.0,2917050.0
2010-05-29,0.0,0.0,0.0,2926250.0
2010-05-30,0.0,0.0,0.0,2933700.0
2010-05-31,0.0,0.0,0.0,2940800.0
2010-06-01,0.0,0.0,0.0,2947550.0
2010-06-02,0.0,0.0,0.0,2954900.0
2010-06-03,0.0,0.0,0.0,2962500.0
2010-06-04,0.0,0.0,0.0,2968750.0
2010-06-05,0.0,0.0,0.0,2976000.0
2010-06-06,0.0,0.0,0.0,2983400.0
2010-06-07,0.0,0.0,0.0,2991250.0
2010-06-08,0.0,0.0,0.0,2999250.0
2010-06-09,0.0,0.0,0.0,3007650.0
2010-06-10,0.0,0.0,0.0,3015650.0
2010-06-11,0.0,0.0,0.0,3024050.0
2010-06-12,0.0,0.0,0.0,3030800.0
2010-06-13,0.0,0.0,0.0,3039350.0
2010-06-14,0.0,0.0,0.0,3047450.0
2010-06-15,0.0,0.0,0.0,3056650.0
2010-06-16,0.0,0.0,0.0,3063750.0
2010-06-17,0.0,0.0,0.0,3071050.0
2010-06-18,0.0,0.0,0.0,3078550.0
2010-06-19,0.0,0.0,0.0,3086050.0
2010-06-20,0.0,0.0,0.0,3095300.0
2010-06-21,0.0,0.0,0.0,3103000.0
2010-06-22,0.0,0.0,0.0,3110800.0
2010-06-23,0.0,0.0,0.0,3120150.0
2010-06-24,0.0,0.0,0.0,3128600.0
2010-06-25,0.0,0.0,0.0,3136100.0
2010-06-26,0.0,0.0,0.0,3144050.0
2010-06-27,0.0,0.0,0.0,3152950.0
2010-06-28,0.0,0.0,0.0,3160550.0
2010-06-29,0.0,0.0,0.0,3169000.0
2010-06-30,0.0,0.0,0.0,3178100.0
2010-07-01,0.0,0.0,0.0,3188600.0
2010-07-02,0.0,0.0,0.0,3197000.0
2010-07-03,0.0,0.0,0.0,3207600.0
2010-07-04,0.0,0.0,0.0,3215900.0
2010-07-05,0.0,0.0,0.0,3224800.0
2010-07-06,0.0,0.0,0.0,3233300.0
2010-07-07,0.0,0.0,0.0,3241100.0
2010-07-08,0.0,0.0,0.0,3248650.0
2010-07-09,0.0,0.0,0.0,3258600.0
2010-07-10,0.0,0.0,0.0,3268500.0
2010-07-11,0.0,0.0,0.0,3277450.0
2010-07-12,0.0,0.0,0.0,3310400.0
2010-07-13,0.0,0.0,0.0,3345000.0
2010-07-14,0.0,0.0,0.0,3373900.0
2010-07-15,0.0,0.0,0.0,3405050.0
2010-07-16,0.0,0.0,0.0,3430350.0
2010-07-17,0.0,0.0,0.0,3439000.0
2010-07-18,0.0,0.0,0.0,3447600.0
