TIMESTAMP,KREST_OPEN_PRICE_USD,KREST_HIGH_PRICE_USD,KREST_LOW_PRICE_USD,KREST_CLOSE_PRICE_USD,KREST_VOLUME_USD,KREST_DIVIDENDS_USD,KREST_STOCK_SPLITS_USD
2023-08-02 00:00:00+00:00,0.014251000247895718,0.01854199916124344,0.013123000040650368,0.018149999901652336,218073,0.0,0.0
2023-08-03 00:00:00+00:00,0.018151000142097473,0.019582999870181084,0.010448000393807888,0.011893000453710556,101064,0.0,0.0
2023-08-04 00:00:00+00:00,0.011893000453710556,0.016239000484347343,0.010329999960958958,0.012133000418543816,102323,0.0,0.0
2023-08-05 00:00:00+00:00,0.012133000418543816,0.017281999811530113,0.010111000388860703,0.011428999714553356,39069,0.0,0.0
2023-08-06 00:00:00+00:00,0.011428999714553356,0.013334999792277813,0.009987999685108662,0.010602000169456005,12861,0.0,0.0
2023-08-07 00:00:00+00:00,0.010602000169456005,0.01280600018799305,0.010209999978542328,0.012016000226140022,15215,0.0,0.0
2023-08-08 00:00:00+00:00,0.012016000226140022,0.013856999576091766,0.010986000299453735,0.013244000263512135,12293,0.0,0.0
2023-08-09 00:00:00+00:00,0.013244000263512135,0.016093000769615173,0.0114120002835989,0.0114120002835989,8033,0.0,0.0
2023-08-10 00:00:00+00:00,0.011412999592721462,0.013886000029742718,0.011118999682366848,0.011149000376462936,4147,0.0,0.0
2023-08-11 00:00:00+00:00,0.011149000376462936,0.013105000369250774,0.011087999679148197,0.011090000160038471,5659,0.0,0.0
2023-08-12 00:00:00+00:00,0.011090000160038471,0.012994999997317791,0.010494000278413296,0.012853999622166157,9755,0.0,0.0
2023-08-13 00:00:00+00:00,0.012853000313043594,0.012853000313043594,0.011200999841094017,0.011222000233829021,3484,0.0,0.0
2023-08-14 00:00:00+00:00,0.011222000233829021,0.012481999583542347,0.010707000270485878,0.011921999976038933,5098,0.0,0.0
2023-08-15 00:00:00+00:00,0.011921999976038933,0.012974999845027924,0.010997000150382519,0.012287000194191933,5151,0.0,0.0
2023-08-16 00:00:00+00:00,0.012287000194191933,0.012296999804675579,0.008899999782443047,0.011207000352442265,4498,0.0,0.0
2023-08-17 00:00:00+00:00,0.011207000352442265,0.012817000038921833,0.009477999992668629,0.011641999706625938,4750,0.0,0.0
2023-08-18 00:00:00+00:00,0.011641999706625938,0.011800999753177166,0.010054999962449074,0.011338000185787678,4433,0.0,0.0
2023-08-19 00:00:00+00:00,0.011338000185787678,0.02501700073480606,0.010537000373005867,0.01681699976325035,16686,0.0,0.0
2023-08-20 00:00:00+00:00,0.01681699976325035,0.01699800044298172,0.01165900006890297,0.012180999852716923,12335,0.0,0.0
2023-08-21 00:00:00+00:00,0.012179999612271786,0.016720000654459,0.011266999877989292,0.01257800031453371,6803,0.0,0.0
2023-08-22 00:00:00+00:00,0.01257800031453371,0.016834000125527382,0.011907000094652176,0.013732999563217163,5058,0.0,0.0
2023-08-23 00:00:00+00:00,0.0137339998036623,0.015018000267446041,0.01224599964916706,0.014441000297665596,5158,0.0,0.0
2023-08-24 00:00:00+00:00,0.014440000057220459,0.01593099907040596,0.013280999846756458,0.015172000043094158,2755,0.0,0.0
2023-08-25 00:00:00+00:00,0.015172000043094158,0.015985999256372452,0.013433000072836876,0.015363000333309174,2813,0.0,0.0
2023-08-26 00:00:00+00:00,0.015363000333309174,0.015982000157237053,0.013484999537467957,0.014104999601840973,2957,0.0,0.0
2023-08-27 00:00:00+00:00,0.014104999601840973,0.01410599984228611,0.011014999821782112,0.012346000410616398,4949,0.0,0.0
2023-08-28 00:00:00+00:00,0.012346000410616398,0.016087999567389488,0.012331999838352203,0.01585100032389164,6390,0.0,0.0
2023-08-29 00:00:00+00:00,0.015850000083446503,0.01587500050663948,0.013213999569416046,0.015421999618411064,4079,0.0,0.0
2023-08-30 00:00:00+00:00,0.015421000309288502,0.038561999797821045,0.015173999592661858,0.028224999085068703,37476,0.0,0.0
2023-08-31 00:00:00+00:00,0.028224999085068703,0.04661799967288971,0.020250000059604645,0.02499300055205822,20188,0.0,0.0
2023-09-01 00:00:00+00:00,0.02499300055205822,0.03753900155425072,0.02296699956059456,0.03453199937939644,325056,0.0,0.0
2023-09-02 00:00:00+00:00,0.03453199937939644,0.03453199937939644,0.02338000014424324,0.025064000859856606,29908,0.0,0.0
2023-09-03 00:00:00+00:00,0.025064000859856606,0.025513000786304474,0.023987000808119774,0.024011999368667603,3695,0.0,0.0
2023-09-04 00:00:00+00:00,0.024010999128222466,0.0247150007635355,0.02098900079727173,0.02100300043821335,4323,0.0,0.0
2023-09-05 00:00:00+00:00,0.02100300043821335,0.02100300043821335,0.015917999669909477,0.01762400008738041,13470,0.0,0.0
2023-09-06 00:00:00+00:00,0.017625000327825546,0.02130099944770336,0.015190999954938889,0.02123199962079525,10486,0.0,0.0
2023-09-07 00:00:00+00:00,0.02123199962079525,0.02898699976503849,0.017149999737739563,0.02034500055015087,25931,0.0,0.0
2023-09-08 00:00:00+00:00,0.02034600079059601,0.02334200032055378,0.01787400059401989,0.019565999507904053,10701,0.0,0.0
2023-09-09 00:00:00+00:00,0.019565999507904053,0.022079000249505043,0.018004000186920166,0.02065500058233738,11183,0.0,0.0
2023-09-10 00:00:00+00:00,0.020656000822782516,0.028994999825954437,0.01925400085747242,0.02748899906873703,23650,0.0,0.0
2023-09-11 00:00:00+00:00,0.02748899906873703,0.03447499871253967,0.020632000640034676,0.030331000685691833,24456,0.0,0.0
2023-09-12 00:00:00+00:00,0.030331000685691833,0.039774999022483826,0.02700899913907051,0.034846000373363495,52306,0.0,0.0
2023-09-13 00:00:00+00:00,0.03484899923205376,0.05252299830317497,0.03484899923205376,0.042082998901605606,68682,0.0,0.0
2023-09-14 00:00:00+00:00,0.042082998901605606,0.053341999650001526,0.04101499915122986,0.045510999858379364,63081,0.0,0.0
2023-09-15 00:00:00+00:00,0.045510999858379364,0.04652399942278862,0.03822200000286102,0.03848300129175186,31828,0.0,0.0
2023-09-16 00:00:00+00:00,0.03848100081086159,0.045148998498916626,0.03544300049543381,0.036194998770952225,25021,0.0,0.0
2023-09-17 00:00:00+00:00,0.036194998770952225,0.040424998849630356,0.028989000245928764,0.04042400047183037,22081,0.0,0.0
2023-09-21 00:00:00+00:00,0.037647001445293427,0.03827600181102753,0.03199400007724762,0.032600000500679016,23390,0.0,0.0
