TIMESTAMP,PAXE_OPEN_PRICE_USD,PAXE_HIGH_PRICE_USD,PAXE_LOW_PRICE_USD,PAXE_CLOSE_PRICE_USD,PAXE_VOLUME_USD,PAXE_DIVIDENDS_USD,PAXE_STOCK_SPLITS_USD
2024-07-29 00:00:00+00:00,2.165930986404419,2.3346879482269287,2.1609079837799072,2.2934420108795166,1427934,0.0,0.0
2024-07-30 00:00:00+00:00,2.2934420108795166,2.7720959186553955,2.198184013366699,2.690671920776367,1607076,0.0,0.0
2024-07-31 00:00:00+00:00,2.690671920776367,2.8756179809570312,2.621016025543213,2.6999809741973877,1543812,0.0,0.0
2024-08-01 00:00:00+00:00,2.6999809741973877,2.7456119060516357,2.611483097076416,2.630779981613159,1458148,0.0,0.0
2024-08-02 00:00:00+00:00,2.6086130142211914,2.704418897628784,2.5460050106048584,2.5705819129943848,1519791,0.0,0.0
2024-08-03 00:00:00+00:00,2.5705819129943848,2.6189990043640137,2.501275062561035,2.5405941009521484,1351901,0.0,0.0
2024-08-04 00:00:00+00:00,2.5405941009521484,2.551297903060913,2.399509906768799,2.4073688983917236,1383047,0.0,0.0
2024-08-05 00:00:00+00:00,2.403512954711914,2.405381917953491,1.8297590017318726,1.9958690404891968,1354196,0.0,0.0
2024-08-06 00:00:00+00:00,1.9958690404891968,2.0456089973449707,1.921576976776123,1.956704020500183,479653,0.0,0.0
2024-08-07 00:00:00+00:00,1.9502689838409424,2.4949779510498047,1.7622170448303223,2.4179699420928955,958927,0.0,0.0
2024-08-08 00:00:00+00:00,2.4179699420928955,2.749824047088623,2.4021120071411133,2.692534923553467,1724831,0.0,0.0
2024-08-09 00:00:00+00:00,2.649399995803833,2.701303005218506,2.4243950843811035,2.50045108795166,1386552,0.0,0.0
2024-08-10 00:00:00+00:00,2.50045108795166,2.7070910930633545,2.4970760345458984,2.675471067428589,1469063,0.0,0.0
2024-08-11 00:00:00+00:00,2.675471067428589,2.687091112136841,2.543168067932129,2.5871798992156982,1394133,0.0,0.0
2024-08-12 00:00:00+00:00,2.5871798992156982,2.7659590244293213,2.5024280548095703,2.658881902694702,1342159,0.0,0.0
2024-08-13 00:00:00+00:00,2.658881902694702,3.052145004272461,2.6578590869903564,2.89005708694458,1293152,0.0,0.0
2024-08-14 00:00:00+00:00,2.89005708694458,2.982614040374756,2.830090045928955,2.8989219665527344,850681,0.0,0.0
2024-08-15 00:00:00+00:00,2.905121088027954,3.24843692779541,2.847929000854492,3.2353060245513916,1599447,0.0,0.0
2024-08-16 00:00:00+00:00,3.230715036392212,3.7038590908050537,3.1282479763031006,3.66890811920166,1557829,0.0,0.0
2024-08-17 00:00:00+00:00,3.6292970180511475,3.6758530139923096,3.5408859252929688,3.5969009399414062,1271333,0.0,0.0
2024-08-18 00:00:00+00:00,3.6522839069366455,3.6560521125793457,3.308314085006714,3.481640100479126,1049371,0.0,0.0
2024-08-19 00:00:00+00:00,3.481640100479126,3.488662004470825,3.237787961959839,3.290864944458008,1219183,0.0,0.0
2024-08-20 00:00:00+00:00,3.2951080799102783,3.3002419471740723,2.782244920730591,2.985558032989502,1386157,0.0,0.0
2024-08-21 00:00:00+00:00,2.975490093231201,2.975490093231201,2.6832430362701416,2.726975917816162,1086363,0.0,0.0
2024-08-22 00:00:00+00:00,2.751020908355713,2.7606399059295654,2.5523509979248047,2.6925671100616455,1191793,0.0,0.0
2024-08-23 00:00:00+00:00,2.6886610984802246,2.7277560234069824,2.582003116607666,2.5828869342803955,1129766,0.0,0.0
2024-08-24 00:00:00+00:00,2.583998918533325,2.602289915084839,2.3224430084228516,2.343008041381836,974603,0.0,0.0
2024-08-25 00:00:00+00:00,2.2877678871154785,2.4849228858947754,1.9106910228729248,2.269792079925537,925160,0.0,0.0
2024-08-26 00:00:00+00:00,2.269792079925537,2.4002389907836914,2.1892011165618896,2.3455429077148438,718216,0.0,0.0
2024-08-27 00:00:00+00:00,2.301048994064331,2.463545083999634,2.2651851177215576,2.2876720428466797,941405,0.0,0.0
2024-08-28 00:00:00+00:00,2.2876720428466797,2.4054739475250244,2.0319008827209473,2.042119026184082,766414,0.0,0.0
2024-08-29 00:00:00+00:00,2.042119026184082,2.174233913421631,2.0060670375823975,2.0463480949401855,801304,0.0,0.0
2024-08-30 00:00:00+00:00,2.0463480949401855,2.066206932067871,1.9518760442733765,1.9770729541778564,764719,0.0,0.0
2024-08-31 00:00:00+00:00,1.9770729541778564,2.1316161155700684,1.9611320495605469,2.0884430408477783,626545,0.0,0.0
2024-09-01 00:00:00+00:00,2.0884430408477783,2.119981050491333,2.0884430408477783,2.0905330181121826,617130,0.0,0.0
2024-09-02 00:00:00+00:00,2.0905330181121826,2.1389150619506836,2.0156219005584717,2.053455114364624,686795,0.0,0.0
2024-09-03 00:00:00+00:00,2.0296199321746826,2.062342882156372,1.9995659589767456,2.01440691947937,739950,0.0,0.0
2024-09-04 00:00:00+00:00,2.01440691947937,2.036703109741211,1.9487860202789307,1.9603480100631714,583035,0.0,0.0
2024-09-05 00:00:00+00:00,1.9536529779434204,1.989806056022644,1.940153956413269,1.9580830335617065,449669,0.0,0.0
2024-09-06 00:00:00+00:00,1.9580830335617065,1.9819550514221191,1.8519799709320068,1.8519799709320068,433116,0.0,0.0
2024-09-07 00:00:00+00:00,1.8519799709320068,1.853924036026001,1.4334579706192017,1.6623870134353638,358506,0.0,0.0
2024-09-08 00:00:00+00:00,1.6623870134353638,1.9238920211791992,1.6436649560928345,1.8689110279083252,256054,0.0,0.0
2024-09-09 00:00:00+00:00,1.8699029684066772,1.8900549411773682,1.7418659925460815,1.791167974472046,169606,0.0,0.0
2024-09-10 00:00:00+00:00,1.791167974472046,1.8237420320510864,1.683797001838684,1.7429239749908447,153591,0.0,0.0
2024-09-11 00:00:00+00:00,1.7242059707641602,1.8543790578842163,1.700950026512146,1.8295530080795288,212401,0.0,0.0
2024-09-12 00:00:00+00:00,1.8295530080795288,1.914011001586914,1.768517017364502,1.914011001586914,220830,0.0,0.0
2024-09-13 00:00:00+00:00,1.8125890493392944,2.171260118484497,1.8125890493392944,2.1056458950042725,303858,0.0,0.0
2024-09-14 00:00:00+00:00,2.02931809425354,2.922261953353882,2.0058579444885254,2.804236888885498,954681,0.0,0.0
2024-09-15 00:00:00+00:00,2.804236888885498,3.593233108520508,2.804236888885498,3.485727071762085,1379093,0.0,0.0
2024-09-16 00:00:00+00:00,3.509730100631714,4.920845985412598,3.5097270011901855,4.491432189941406,2358339,0.0,0.0
2024-09-17 00:00:00+00:00,4.677538871765137,4.999335765838623,4.479226112365723,4.922432899475098,1843549,0.0,0.0
2024-09-18 00:00:00+00:00,4.922432899475098,6.974110126495361,4.894121170043945,6.586238861083984,2415613,0.0,0.0
2024-09-19 00:00:00+00:00,6.668352127075195,7.935463905334473,6.539888858795166,7.429823875427246,2502880,0.0,0.0
2024-09-20 00:00:00+00:00,7.429823875427246,10.103595733642578,7.429823875427246,10.059025764465332,3722016,0.0,0.0
2024-09-21 00:00:00+00:00,10.165258407592773,10.883734703063965,10.13779067993164,10.847169876098633,2432977,0.0,0.0
2024-09-22 00:00:00+00:00,10.847169876098633,10.847169876098633,6.645549774169922,8.145323753356934,1844983,0.0,0.0
2024-09-23 00:00:00+00:00,8.146794319152832,9.247750282287598,7.820349216461182,8.82575511932373,998931,0.0,0.0
