TIMESTAMP,TUPE_OPEN_PRICE_USD,TUPE_HIGH_PRICE_USD,TUPE_LOW_PRICE_USD,TUPE_CLOSE_PRICE_USD,TUPE_VOLUME_USD,TUPE_DIVIDENDS_USD,TUPE_STOCK_SPLITS_USD
2025-01-29 00:00:00+00:00,0.0002010000025620684,0.0002209999947808683,0.00018000000272877514,0.00020900000527035445,3823,0.0,0.0
2025-01-30 00:00:00+00:00,0.00020900000527035445,0.00021800000104121864,0.000195999993593432,0.00020399999630171806,1223,0.0,0.0
2025-01-31 00:00:00+00:00,0.00020399999630171806,0.00020399999630171806,0.00019099999917671084,0.00019299999985378236,120,0.0,0.0
2025-02-01 00:00:00+00:00,0.00019299999985378236,0.00019500000053085387,0.0001829999964684248,0.0001829999964684248,109,0.0,0.0
2025-02-02 00:00:00+00:00,0.0001829999964684248,0.00018400000408291817,0.00016700000560376793,0.00016900000628083944,102,0.0,0.0
2025-02-03 00:00:00+00:00,0.00016900000628083944,0.00020900000527035445,0.00015300000086426735,0.00020799999765586108,672,0.0,0.0
2025-02-04 00:00:00+00:00,0.00020799999765586108,0.0002119999990100041,0.00017699999443721026,0.0001849999971454963,2204,0.0,0.0
2025-02-05 00:00:00+00:00,0.0001849999971454963,0.00018600000475998968,0.0001720000000204891,0.0001720000000204891,1521,0.0,0.0
2025-02-06 00:00:00+00:00,0.0001720000000204891,0.00017499999376013875,0.00014800000644754618,0.00015500000154133886,2024,0.0,0.0
2025-02-07 00:00:00+00:00,0.00015500000154133886,0.00015799999528098851,0.00014200000441633165,0.0001449999981559813,610,0.0,0.0
2025-02-08 00:00:00+00:00,0.0001449999981559813,0.00014800000644754618,0.00014000000373926014,0.00014400000509340316,632,0.0,0.0
2025-02-09 00:00:00+00:00,0.00014400000509340316,0.000155999994603917,0.00014400000509340316,0.00014800000644754618,690,0.0,0.0
2025-02-10 00:00:00+00:00,0.00014800000644754618,0.0001539999939268455,0.00014699999883305281,0.00014699999883305281,178,0.0,0.0
2025-02-11 00:00:00+00:00,0.00014699999883305281,0.0001500000071246177,0.00013699999544769526,0.00013800000306218863,295,0.0,0.0
2025-02-12 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.0001289999927394092,0.00013000000035390258,113,0.0,0.0
2025-02-13 00:00:00+00:00,0.00013000000035390258,0.0001340000017080456,0.00012700000661425292,0.0001340000017080456,284,0.0,0.0
2025-02-14 00:00:00+00:00,0.0001340000017080456,0.00013600000238511711,0.00012799999967683107,0.00012799999967683107,386,0.0,0.0
2025-02-15 00:00:00+00:00,0.00012799999967683107,0.00013699999544769526,0.00012700000661425292,0.00013600000238511711,250,0.0,0.0
2025-02-16 00:00:00+00:00,0.00013600000238511711,0.00016799999866634607,0.00013499999477062374,0.000155999994603917,946,0.0,0.0
2025-02-17 00:00:00+00:00,0.000155999994603917,0.000155999994603917,0.0001449999981559813,0.00014600000577047467,26,0.0,0.0
2025-02-18 00:00:00+00:00,0.00014600000577047467,0.00014600000577047467,0.0001320000010309741,0.0001340000017080456,86,0.0,0.0
2025-02-19 00:00:00+00:00,0.0001340000017080456,0.00013600000238511711,0.0001340000017080456,0.0001340000017080456,2,0.0,0.0
2025-02-20 00:00:00+00:00,0.0001340000017080456,0.00014400000509340316,0.0001340000017080456,0.00013899999612476677,270,0.0,0.0
2025-02-21 00:00:00+00:00,0.00013899999612476677,0.00015100000018719584,0.00013699999544769526,0.00013699999544769526,815,0.0,0.0
2025-02-22 00:00:00+00:00,0.00013699999544769526,0.00015700000221841037,0.00013699999544769526,0.00015500000154133886,646,0.0,0.0
2025-02-23 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.0001429999974789098,0.0001429999974789098,67,0.0,0.0
2025-02-24 00:00:00+00:00,0.0001429999974789098,0.00014400000509340316,0.00013000000035390258,0.00013000000035390258,82,0.0,0.0
2025-02-25 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00011200000153621659,0.00011899999663000926,166,0.0,0.0
2025-02-26 00:00:00+00:00,0.00011899999663000926,0.00011899999663000926,9.899999713525176e-05,9.899999713525176e-05,476,0.0,0.0
2025-02-27 00:00:00+00:00,9.899999713525176e-05,0.0001049999991664663,9.899999713525176e-05,0.00010199999815085903,2,0.0,0.0
2025-02-28 00:00:00+00:00,0.00010199999815085903,0.00010699999984353781,9.200000204145908e-05,0.00010599999950500205,102,0.0,0.0
2025-03-01 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,9.999999747378752e-05,0.00010199999815085903,3,0.0,0.0
2025-03-02 00:00:00+00:00,0.00010199999815085903,0.00012700000661425292,0.00010199999815085903,0.00012599999899975955,12,0.0,0.0
2025-03-03 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,6.600000051548705e-05,6.600000051548705e-05,1129,0.0,0.0
2025-03-04 00:00:00+00:00,6.600000051548705e-05,7.500000356230885e-05,6.600000051548705e-05,7.400000322377309e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,7.400000322377309e-05,7.79999973019585e-05,7.400000322377309e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,7.500000356230885e-05,7.79999973019585e-05,7.500000356230885e-05,7.599999662488699e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.300000288523734e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.70000008540228e-05,6.70000008540228e-05,285,0.0,0.0
2025-03-09 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.299999949987978e-05,6.399999983841553e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,6.399999983841553e-05,7.000000186963007e-05,6.399999983841553e-05,7.000000186963007e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.800000119255856e-05,7.200000254670158e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,7.200000254670158e-05,7.599999662488699e-05,7.200000254670158e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.200000254670158e-05,7.200000254670158e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.200000254670158e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.900000153109431e-05,7.000000186963007e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.000000186963007e-05,7.899999764049426e-05,7.000000186963007e-05,7.899999764049426e-05,78,0.0,0.0
