,MSE,RMSE,MAE,MAPE,R2
0,0.002937591163756746,0.05419954947927839,0.042007224890914505,0.056084211083142536,0.8407830130151233
1,0.0007117793493833723,0.026679193192137057,0.019852344821782244,0.031402393374703054,0.7582526429911323
2,0.005469016502798343,0.07395279915458469,0.05758972381535449,0.053896190085096427,0.8620006374111175
3,0.004644784209344908,0.06815265372195647,0.04593161210228187,0.04328041454495066,0.731775881938186
4,0.0015566328664497022,0.0394541869318036,0.02693111802546478,0.024935372695788112,-0.16485751439868324
5,0.0017787655311271877,0.0421754138228327,0.03253052048932789,0.029371366701389633,0.7913974722228695
6,0.0016234061730879662,0.040291514901874395,0.03216544124627156,0.03752373443455905,0.5602967340526093
7,0.0007269626663218451,0.026962245201797366,0.020009053475525274,0.028561227963428252,0.8955309890999145
8,0.0023231799206066433,0.048199376765749195,0.03718074142104109,0.04850741121100916,0.609631344813782
9,0.0006568461747607442,0.025629010413216195,0.02005575343488987,0.025761877739307316,0.6725670650448374
10,0.0008327202990768923,0.02885689344120209,0.02233329806749487,0.031203190026629114,0.7989632544568234
11,0.0011920871791634444,0.03452661551851621,0.02467470889957727,0.05323330318722297,0.8414097431816367
Mean,0.0020378143363231497,0.04242328771207903,0.03177179505749381,0.03864672442060219,0.6831459386524458
