TIMESTAMP,GMRX_OPEN_PRICE_USD,GMRX_HIGH_PRICE_USD,GMRX_LOW_PRICE_USD,GMRX_CLOSE_PRICE_USD,GMRX_VOLUME_USD,GMRX_DIVIDENDS_USD,GMRX_STOCK_SPLITS_USD
2024-03-26 00:00:00+00:00,0.03027999959886074,0.03936700150370598,0.019624000415205956,0.02284100092947483,103245687,0.0,0.0
2024-03-27 00:00:00+00:00,0.022796999663114548,0.03539999946951866,0.022130999714136124,0.025182999670505524,70324208,0.0,0.0
2024-03-28 00:00:00+00:00,0.025086000561714172,0.027844000607728958,0.020076999440789223,0.021113000810146332,37620189,0.0,0.0
2024-03-29 00:00:00+00:00,0.021113000810146332,0.021562999114394188,0.01627100072801113,0.01693199947476387,26541040,0.0,0.0
2024-03-30 00:00:00+00:00,0.01693199947476387,0.018904000520706177,0.014329999685287476,0.018851999193429947,21507933,0.0,0.0
2024-03-31 00:00:00+00:00,0.018851999193429947,0.021052999421954155,0.016711000353097916,0.017826000228524208,14844080,0.0,0.0
2024-04-01 00:00:00+00:00,0.017826000228524208,0.02018599957227707,0.016766000539064407,0.019950000569224358,10940542,0.0,0.0
2024-04-02 00:00:00+00:00,0.019950000569224358,0.020813999697566032,0.017537999898195267,0.01936200074851513,11787126,0.0,0.0
2024-04-03 00:00:00+00:00,0.01936200074851513,0.020308999344706535,0.01706000044941902,0.01721400022506714,8884512,0.0,0.0
2024-04-04 00:00:00+00:00,0.01721400022506714,0.017709000036120415,0.01691100001335144,0.016975000500679016,6386848,0.0,0.0
2024-04-05 00:00:00+00:00,0.016975000500679016,0.016976000741124153,0.015049999579787254,0.015970999374985695,5836854,0.0,0.0
2024-04-06 00:00:00+00:00,0.015970999374985695,0.015970999374985695,0.014588000252842903,0.015021000057458878,4905741,0.0,0.0
2024-04-07 00:00:00+00:00,0.015021000057458878,0.017694000154733658,0.014814999885857105,0.01575399935245514,7441098,0.0,0.0
2024-04-08 00:00:00+00:00,0.01575399935245514,0.016349000856280327,0.014751000329852104,0.015050999820232391,8459782,0.0,0.0
2024-04-09 00:00:00+00:00,0.015050999820232391,0.015279999934136868,0.013375000096857548,0.0137339998036623,5766783,0.0,0.0
2024-04-10 00:00:00+00:00,0.0137339998036623,0.0137339998036623,0.011727999895811081,0.011990999802947044,6074054,0.0,0.0
2024-04-11 00:00:00+00:00,0.011990999802947044,0.01255400013178587,0.010844999924302101,0.011597000062465668,5242568,0.0,0.0
2024-04-12 00:00:00+00:00,0.011597000062465668,0.011614999733865261,0.008700000122189522,0.009933000430464745,4678062,0.0,0.0
2024-04-13 00:00:00+00:00,0.009933000430464745,0.01176500041037798,0.008190999738872051,0.00891099963337183,5811959,0.0,0.0
2024-04-14 00:00:00+00:00,0.00890900008380413,0.009328000247478485,0.008376000449061394,0.009182999841868877,4173590,0.0,0.0
2024-04-15 00:00:00+00:00,0.009182999841868877,0.010269000194966793,0.008886000141501427,0.008921000175178051,2807919,0.0,0.0
2024-04-16 00:00:00+00:00,0.008921000175178051,0.008985999971628189,0.008131000213325024,0.008479000069200993,1556244,0.0,0.0
2024-04-17 00:00:00+00:00,0.008479000069200993,0.008802000433206558,0.008061000145971775,0.008534999564290047,1338549,0.0,0.0
2024-04-18 00:00:00+00:00,0.008534999564290047,0.008820000104606152,0.008329999633133411,0.00874400045722723,1378378,0.0,0.0
2024-04-19 00:00:00+00:00,0.00874400045722723,0.009468000382184982,0.008383999578654766,0.009467000141739845,1587585,0.0,0.0
2024-04-20 00:00:00+00:00,0.009468999691307545,0.009503000415861607,0.008805000223219395,0.008999000303447247,1495256,0.0,0.0
2024-04-21 00:00:00+00:00,0.008999000303447247,0.009027999825775623,0.008601999841630459,0.00861200038343668,1104631,0.0,0.0
2024-04-22 00:00:00+00:00,0.00861200038343668,0.008992999792098999,0.00850799959152937,0.008802000433206558,1450242,0.0,0.0
2024-04-23 00:00:00+00:00,0.008802000433206558,0.008857999928295612,0.00811699964106083,0.008205999620258808,1402527,0.0,0.0
2024-04-24 00:00:00+00:00,0.008205000311136246,0.00823500007390976,0.0075969998724758625,0.007807000074535608,1445402,0.0,0.0
2024-04-25 00:00:00+00:00,0.007807000074535608,0.007860999554395676,0.0069670001976192,0.007052999921143055,1324436,0.0,0.0
2024-04-26 00:00:00+00:00,0.007052999921143055,0.007052999921143055,0.00611699977889657,0.00634999992325902,1778313,0.0,0.0
2024-04-27 00:00:00+00:00,0.00634999992325902,0.008089999668300152,0.005996000021696091,0.008035000413656235,2175282,0.0,0.0
2024-04-28 00:00:00+00:00,0.008034000173211098,0.008460000157356262,0.007797999773174524,0.007818000391125679,1886150,0.0,0.0
2024-04-29 00:00:00+00:00,0.007818000391125679,0.007910000160336494,0.0073529998771846294,0.007443999871611595,850091,0.0,0.0
2024-04-30 00:00:00+00:00,0.007443999871611595,0.007449999917298555,0.0061160000041127205,0.0063680000603199005,1516761,0.0,0.0
2024-05-01 00:00:00+00:00,0.0063669998198747635,0.006651999894529581,0.006105000153183937,0.006639999803155661,1504192,0.0,0.0
2024-05-02 00:00:00+00:00,0.006639999803155661,0.007337000221014023,0.0064039998687803745,0.007292000111192465,1490767,0.0,0.0
2024-05-03 00:00:00+00:00,0.007292000111192465,0.007845000363886356,0.007019999902695417,0.007796000223606825,1949072,0.0,0.0
2024-05-04 00:00:00+00:00,0.007796000223606825,0.008070999756455421,0.007397000212222338,0.0073990002274513245,1323626,0.0,0.0
2024-05-05 00:00:00+00:00,0.0073990002274513245,0.007511999923735857,0.007002000231295824,0.00723899994045496,1228557,0.0,0.0
2024-05-06 00:00:00+00:00,0.00723899994045496,0.007368000224232674,0.006889000069350004,0.00698099983856082,1199916,0.0,0.0
2024-05-07 00:00:00+00:00,0.00698099983856082,0.007023000158369541,0.006707000080496073,0.006709999870508909,1005001,0.0,0.0
2024-05-08 00:00:00+00:00,0.006709999870508909,0.006709999870508909,0.006506000179797411,0.006525999866425991,1028550,0.0,0.0
2024-05-09 00:00:00+00:00,0.006525999866425991,0.006688000168651342,0.006455000024288893,0.006550999823957682,996153,0.0,0.0
