TIMESTAMP,VITY_OPEN_PRICE_USD,VITY_HIGH_PRICE_USD,VITY_LOW_PRICE_USD,VITY_CLOSE_PRICE_USD,VITY_VOLUME_USD,VITY_DIVIDENDS_USD,VITY_STOCK_SPLITS_USD
2022-09-27 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,896,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,2176,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,1324,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,1431,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,228,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,589,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,1603,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,1096,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,891,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,986,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1166,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,279,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,4486,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,615,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,937,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,798,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,193,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,652,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,555,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,255,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,926,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,709,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,1626,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,3911,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,5160,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,2654,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,2122,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,1202,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,1987,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,853,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,1007,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,637,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,2363,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,3160,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,604,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,518,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,243,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,915,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,643,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,630,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,407,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,721,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,968,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,234,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,1139,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,705,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,822,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,203,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,205,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,150,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,16866,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,368,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,633,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,218,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,261,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,59,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,439,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,403,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,588,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,308,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,171,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,460,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,717,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,363,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,131,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,215,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,1458,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,572,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,350,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,7598,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,3187,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,329,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,607,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,153,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,346,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,384,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,627,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,270,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,254,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,1443,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,1557,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,396,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,741,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,529,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,321,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,549,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,539,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,552,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,356,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,131,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,1440,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,1833,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,767,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,1820,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,290,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,795,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,3736,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,428,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,264,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,243,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,645,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,632,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,199,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,1307,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,543,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,196,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,1160,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,433,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,147,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,7446,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,18159,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,2007,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,701,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,394,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,5116,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,927,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,2586,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,13888,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,10241,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,2138,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,768,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,160,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,274,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,2121,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,320,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,397,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,3312,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,4341,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,360,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,300,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,967,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,519,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,186,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,115,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,4613,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,2004,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,598,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,1171,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,9234,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,3275,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,956,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,743,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,964,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,508,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,186,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,1178,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,612,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,214,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,552,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,680,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,763,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,541,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,368,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,174,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,510,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,2286,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,1422,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,937,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,439,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,357,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,882,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,522,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,686,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,229,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,178,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,608,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,385,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,900,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,291,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,779,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,3105,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,2328,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,225,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,211,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,505,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,698,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,351,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,212,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,584,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,176,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,360,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,334,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,154,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,233,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,154,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,126,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,877,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,218,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,3115,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,419,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,258,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,313,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,1058,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,2086,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,229,0.0,0.0
2025-06-01 00:00:00+00:00,8.793617922719932e-08,8.795199590849734e-08,8.781126581425269e-08,8.781126581425269e-08,408,0.0,0.0
