TIMESTAMP,MATRIX_OPEN_PRICE_USD,MATRIX_HIGH_PRICE_USD,MATRIX_LOW_PRICE_USD,MATRIX_CLOSE_PRICE_USD,MATRIX_VOLUME_USD,MATRIX_DIVIDENDS_USD,MATRIX_STOCK_SPLITS_USD
2021-09-15 00:00:00+00:00,0.9331859946250916,0.9453920125961304,0.8296859860420227,0.8536810278892517,577120,0.0,0.0
2021-09-16 00:00:00+00:00,0.8539649844169617,1.0763399600982666,0.7787179946899414,0.8850889801979065,728290,0.0,0.0
2021-09-17 00:00:00+00:00,0.8844389915466309,1.076058030128479,0.828374981880188,0.9534010291099548,459133,0.0,0.0
2021-09-18 00:00:00+00:00,0.9539989829063416,1.0413010120391846,0.9348440170288086,1.040910005569458,533296,0.0,0.0
2021-09-19 00:00:00+00:00,1.0414010286331177,1.0989789962768555,0.8563299775123596,0.8977940082550049,264876,0.0,0.0
2021-09-20 00:00:00+00:00,0.8978350162506104,0.8994389772415161,0.668021023273468,0.6835190057754517,198051,0.0,0.0
2021-09-21 00:00:00+00:00,0.6828960180282593,0.7511839866638184,0.6374599933624268,0.6411420106887817,183515,0.0,0.0
2021-09-22 00:00:00+00:00,0.6410329937934875,0.7854779958724976,0.6410329937934875,0.778302013874054,96219,0.0,0.0
2021-09-23 00:00:00+00:00,0.778302013874054,1.0174360275268555,0.7639359831809998,0.8951519727706909,165565,0.0,0.0
2021-09-24 00:00:00+00:00,0.8954769968986511,0.9229459762573242,0.7593250274658203,0.8751490116119385,184029,0.0,0.0
2021-09-25 00:00:00+00:00,0.8751490116119385,0.8792200088500977,0.813044011592865,0.8407970070838928,52191,0.0,0.0
2021-09-26 00:00:00+00:00,0.8406199812889099,0.8939319849014282,0.7565000057220459,0.8506659865379333,69548,0.0,0.0
2021-09-27 00:00:00+00:00,0.8499379754066467,0.886385977268219,0.7640039920806885,0.7820129990577698,97231,0.0,0.0
2021-09-28 00:00:00+00:00,0.7820730209350586,0.7890220284461975,0.676688015460968,0.6801519989967346,75919,0.0,0.0
2021-09-29 00:00:00+00:00,0.6792870163917542,0.7577490210533142,0.6792870163917542,0.7366920113563538,44544,0.0,0.0
2021-09-30 00:00:00+00:00,0.7358580231666565,0.7953400015830994,0.7296550273895264,0.7636680006980896,30127,0.0,0.0
2021-10-01 00:00:00+00:00,0.7636770009994507,0.7867940068244934,0.7028830051422119,0.7417709827423096,88870,0.0,0.0
2021-10-02 00:00:00+00:00,0.7418249845504761,0.8694379925727844,0.7370420098304749,0.772042989730835,132156,0.0,0.0
2021-10-03 00:00:00+00:00,0.7709190249443054,0.7712200284004211,0.7063649892807007,0.7327880263328552,60181,0.0,0.0
2021-10-04 00:00:00+00:00,0.7331140041351318,0.7439879775047302,0.6814990043640137,0.698415994644165,56932,0.0,0.0
2021-10-05 00:00:00+00:00,0.698589026927948,0.7167729735374451,0.6546069979667664,0.6994600296020508,45209,0.0,0.0
2021-10-06 00:00:00+00:00,0.6982809901237488,0.7215309739112854,0.6482200026512146,0.7053859829902649,29925,0.0,0.0
2021-10-07 00:00:00+00:00,0.7058110237121582,0.7150869965553284,0.6695860028266907,0.6855649948120117,26123,0.0,0.0
2021-10-08 00:00:00+00:00,0.6847259998321533,0.7137749791145325,0.6336699724197388,0.6742389798164368,88033,0.0,0.0
2021-10-09 00:00:00+00:00,0.6740149855613708,0.7283999919891357,0.6491770148277283,0.6556850075721741,70209,0.0,0.0
2021-10-10 00:00:00+00:00,0.654941976070404,0.6563389897346497,0.584954023361206,0.590641975402832,46835,0.0,0.0
2021-10-11 00:00:00+00:00,0.5900999903678894,0.701187014579773,0.5717859864234924,0.6195840239524841,72907,0.0,0.0
2021-10-12 00:00:00+00:00,0.6191800236701965,0.645904004573822,0.5520930290222168,0.6186590194702148,121024,0.0,0.0
2021-10-13 00:00:00+00:00,0.6188979744911194,0.6969900131225586,0.5800889730453491,0.6617040038108826,168148,0.0,0.0
2021-10-14 00:00:00+00:00,0.6621360182762146,0.6939970254898071,0.6189619898796082,0.635004997253418,94450,0.0,0.0
2021-10-15 00:00:00+00:00,0.6342470049858093,0.6466190218925476,0.5498570203781128,0.5798190236091614,122856,0.0,0.0
2021-10-16 00:00:00+00:00,0.5806139707565308,0.5848780274391174,0.5497639775276184,0.5650349855422974,34093,0.0,0.0
2021-10-17 00:00:00+00:00,0.5650200247764587,0.5824210047721863,0.48965999484062195,0.5278880000114441,52064,0.0,0.0
2021-10-18 00:00:00+00:00,0.5283769965171814,0.5444660186767578,0.43893900513648987,0.4473859965801239,60574,0.0,0.0
2021-10-19 00:00:00+00:00,0.4474189877510071,0.4872570037841797,0.43880000710487366,0.4735960066318512,58630,0.0,0.0
2021-10-20 00:00:00+00:00,0.47139298915863037,0.5229259729385376,0.4515230059623718,0.5186439752578735,75938,0.0,0.0
2021-10-21 00:00:00+00:00,0.5177469849586487,0.5820549726486206,0.5151469707489014,0.5526350140571594,64802,0.0,0.0
2021-10-22 00:00:00+00:00,0.5520480275154114,0.5840219855308533,0.5391669869422913,0.5410090088844299,84712,0.0,0.0
2021-10-23 00:00:00+00:00,0.5413950085639954,0.5959669947624207,0.5386710166931152,0.5800600051879883,38687,0.0,0.0
2021-10-24 00:00:00+00:00,0.5806099772453308,0.6534069776535034,0.5573199987411499,0.567641019821167,127735,0.0,0.0
2021-10-25 00:00:00+00:00,0.5667639970779419,0.5815669894218445,0.555105984210968,0.5779820084571838,25141,0.0,0.0
2021-10-26 00:00:00+00:00,0.5791079998016357,0.5899360179901123,0.5299590229988098,0.5408939719200134,24740,0.0,0.0
2021-10-27 00:00:00+00:00,0.5406190156936646,0.581184983253479,0.4957759976387024,0.49653300642967224,39928,0.0,0.0
2021-10-28 00:00:00+00:00,0.4972139894962311,0.5180630087852478,0.46491000056266785,0.5177950263023376,30072,0.0,0.0
2021-10-29 00:00:00+00:00,0.518343985080719,0.6051350235939026,0.5052279829978943,0.5965359807014465,49372,0.0,0.0
2021-10-30 00:00:00+00:00,0.5969970226287842,0.6000800132751465,0.540103018283844,0.5773410201072693,61475,0.0,0.0
2021-10-31 00:00:00+00:00,0.5795300006866455,0.5946850180625916,0.5049560070037842,0.5424929857254028,55909,0.0,0.0
2021-11-01 00:00:00+00:00,0.5426099896430969,0.567287027835846,0.5192490220069885,0.540058970451355,39383,0.0,0.0
2021-11-02 00:00:00+00:00,0.5405830144882202,0.5970349907875061,0.5229439735412598,0.594635009765625,120016,0.0,0.0
2021-11-03 00:00:00+00:00,0.5949280261993408,0.6093350052833557,0.5713319778442383,0.5748770236968994,19622,0.0,0.0
2021-11-04 00:00:00+00:00,0.5743749737739563,0.5957289934158325,0.5515080094337463,0.5628839731216431,26254,0.0,0.0
2021-11-05 00:00:00+00:00,0.5621280074119568,0.5696930289268494,0.5364400148391724,0.5484510064125061,9919,0.0,0.0
2021-11-06 00:00:00+00:00,0.548101007938385,0.5548620223999023,0.5284929871559143,0.5495790243148804,12729,0.0,0.0
2021-11-07 00:00:00+00:00,0.5500689744949341,0.5770429968833923,0.5191019773483276,0.5642459988594055,88135,0.0,0.0
2021-11-08 00:00:00+00:00,0.5636379718780518,0.6953409910202026,0.5524680018424988,0.6742010116577148,106610,0.0,0.0
2021-11-09 00:00:00+00:00,0.6753090023994446,0.6959069967269897,0.6109099984169006,0.6117029786109924,62526,0.0,0.0
2021-11-10 00:00:00+00:00,0.6116399765014648,0.6463099718093872,0.5373659729957581,0.5428419709205627,69687,0.0,0.0
2021-11-11 00:00:00+00:00,0.5432329773902893,0.5792099833488464,0.5138310194015503,0.5216349959373474,55826,0.0,0.0
2021-11-12 00:00:00+00:00,0.5220990180969238,0.5492870211601257,0.5107089877128601,0.5264919996261597,29587,0.0,0.0
2021-11-13 00:00:00+00:00,0.5263839960098267,0.5534210205078125,0.5036190152168274,0.5400400161743164,53566,0.0,0.0
2021-11-14 00:00:00+00:00,0.5415909886360168,0.5555269718170166,0.4984529912471771,0.5013660192489624,16538,0.0,0.0
2021-11-15 00:00:00+00:00,0.5009480118751526,0.5514079928398132,0.49456000328063965,0.5471659898757935,39799,0.0,0.0
2021-11-16 00:00:00+00:00,0.5467810034751892,3.908704996109009,0.0,0.4470219910144806,42768,0.0,0.0
2021-11-17 00:00:00+00:00,0.44690799713134766,0.7807409763336182,0.0,0.4476900100708008,4117,0.0,0.0
2021-11-18 00:00:00+00:00,0.4478909969329834,0.5052019953727722,0.40654900670051575,0.40788599848747253,59057,0.0,0.0
2021-11-19 00:00:00+00:00,0.4080269932746887,0.47805699706077576,0.40795600414276123,0.4690690040588379,34242,0.0,0.0
2021-11-20 00:00:00+00:00,0.4692470133304596,0.47220298647880554,0.4544619917869568,0.4632819890975952,36885,0.0,0.0
2021-11-21 00:00:00+00:00,0.4632819890975952,0.46548399329185486,0.43503499031066895,0.4460659921169281,24079,0.0,0.0
2021-11-22 00:00:00+00:00,0.44590499997138977,0.44590499997138977,0.3925659954547882,0.4026690125465393,16741,0.0,0.0
2021-11-23 00:00:00+00:00,0.4026640057563782,0.4180220067501068,0.3825800120830536,0.416720986366272,18139,0.0,0.0
2021-11-24 00:00:00+00:00,0.4166640043258667,0.4179919958114624,0.3642689883708954,0.4097079932689667,17842,0.0,0.0
2021-11-25 00:00:00+00:00,0.3831610083580017,0.434920996427536,0.38262200355529785,0.38729700446128845,57097,0.0,0.0
2021-11-26 00:00:00+00:00,0.43292099237442017,0.434581995010376,0.38248100876808167,0.3891189992427826,10949,0.0,0.0
2021-11-27 00:00:00+00:00,0.3886849880218506,0.42181700468063354,0.3883169889450073,0.40740999579429626,14790,0.0,0.0
2021-11-28 00:00:00+00:00,0.40762099623680115,0.4082440137863159,0.3871169984340668,0.4076620042324066,6642,0.0,0.0
2021-11-29 00:00:00+00:00,0.40761899948120117,0.4130760133266449,0.3860490024089813,0.4062489867210388,18868,0.0,0.0
2021-11-30 00:00:00+00:00,0.406266987323761,0.4202750027179718,0.40055298805236816,0.4184649884700775,12144,0.0,0.0
2021-12-01 00:00:00+00:00,0.4182870090007782,0.4372990131378174,0.396681010723114,0.39707499742507935,18684,0.0,0.0
2021-12-02 00:00:00+00:00,0.39708998799324036,0.3971720039844513,0.3798860013484955,0.3865000009536743,15980,0.0,0.0
2021-12-03 00:00:00+00:00,0.38633599877357483,0.39963099360466003,0.3594920039176941,0.36365699768066406,5644,0.0,0.0
2021-12-04 00:00:00+00:00,0.3636319935321808,0.3636319935321808,0.31843701004981995,0.32894501090049744,6806,0.0,0.0
2021-12-05 00:00:00+00:00,0.32883501052856445,0.3422209918498993,0.3218129873275757,0.3222930133342743,5069,0.0,0.0
2021-12-06 00:00:00+00:00,0.3224230110645294,0.39426499605178833,0.3050430119037628,0.3351590037345886,108597,0.0,0.0
2021-12-07 00:00:00+00:00,0.3354569971561432,0.3421419858932495,0.3319210112094879,0.3338159918785095,1097,0.0,0.0
2021-12-08 00:00:00+00:00,0.33382800221443176,0.3553990125656128,0.3324410021305084,0.3551729917526245,5191,0.0,0.0
2021-12-09 00:00:00+00:00,0.3552800118923187,0.3563399910926819,0.3014110028743744,0.302713006734848,25379,0.0,0.0
2021-12-10 00:00:00+00:00,0.30253100395202637,0.3034839928150177,0.20081600546836853,0.22680899500846863,110335,0.0,0.0
2021-12-11 00:00:00+00:00,0.22674499452114105,0.23574300110340118,0.22257100045681,0.23569299280643463,960,0.0,0.0
2021-12-12 00:00:00+00:00,0.23566100001335144,0.24325600266456604,0.2339719980955124,0.23990599811077118,37043,0.0,0.0
2021-12-13 00:00:00+00:00,0.23992100358009338,0.24018900096416473,0.19806699454784393,0.21035900712013245,20078,0.0,0.0
2021-12-14 00:00:00+00:00,0.21029700338840485,0.21526999771595,0.202566996216774,0.20715199410915375,4490,0.0,0.0
2021-12-15 00:00:00+00:00,0.2071859985589981,0.21785800158977509,0.19921499490737915,0.2172970026731491,365,0.0,0.0
2021-12-16 00:00:00+00:00,0.21727800369262695,0.22610600292682648,0.21045799553394318,0.2150620073080063,9427,0.0,0.0
2021-12-17 00:00:00+00:00,0.2150460034608841,0.21516099572181702,0.19782400131225586,0.20498999953269958,2731,0.0,0.0
2021-12-18 00:00:00+00:00,0.20501799881458282,0.20883600413799286,0.20152400434017181,0.2044440060853958,1695,0.0,0.0
2021-12-19 00:00:00+00:00,0.20443999767303467,0.21420399844646454,0.20297899842262268,0.2085610032081604,7716,0.0,0.0
2021-12-20 00:00:00+00:00,0.20853599905967712,0.21011699736118317,0.19563299417495728,0.20426499843597412,80712,0.0,0.0
2021-12-21 00:00:00+00:00,0.20424999296665192,0.2105969935655594,0.2003919929265976,0.20164600014686584,36733,0.0,0.0
2021-12-22 00:00:00+00:00,0.2015250027179718,0.20616500079631805,0.19958600401878357,0.2050189971923828,17547,0.0,0.0
2021-12-23 00:00:00+00:00,0.20506000518798828,0.2128320038318634,0.1970909982919693,0.2126619964838028,33944,0.0,0.0
2021-12-24 00:00:00+00:00,0.21265999972820282,0.21265999972820282,0.20607399940490723,0.20687900483608246,17050,0.0,0.0
2021-12-25 00:00:00+00:00,0.20682500302791595,0.2183299958705902,0.20259299874305725,0.21128800511360168,23984,0.0,0.0
2021-12-26 00:00:00+00:00,0.21096299588680267,0.21096299588680267,0.1948069930076599,0.19524399936199188,31825,0.0,0.0
2021-12-27 00:00:00+00:00,0.1952030062675476,0.19896100461483002,0.19168999791145325,0.1968500018119812,8599,0.0,0.0
2021-12-28 00:00:00+00:00,0.19676999747753143,0.19676999747753143,0.1775529980659485,0.17807599902153015,12089,0.0,0.0
2021-12-29 00:00:00+00:00,0.17796799540519714,0.17828300595283508,0.1726910024881363,0.1730239987373352,5820,0.0,0.0
2021-12-30 00:00:00+00:00,0.17299999296665192,0.1770009994506836,0.1651799976825714,0.17122000455856323,14396,0.0,0.0
2021-12-31 00:00:00+00:00,0.1712000072002411,0.17626599967479706,0.16434599459171295,0.1661909967660904,18290,0.0,0.0
2022-01-01 00:00:00+00:00,0.16621500253677368,0.17483699321746826,0.16620799899101257,0.17479200661182404,14861,0.0,0.0
