TIMESTAMP,MCEUR_OPEN_PRICE_USD,MCEUR_HIGH_PRICE_USD,MCEUR_LOW_PRICE_USD,MCEUR_CLOSE_PRICE_USD,MCEUR_VOLUME_USD,MCEUR_DIVIDENDS_USD,MCEUR_STOCK_SPLITS_USD
2022-01-07 00:00:00+00:00,1.108955979347229,1.1464489698410034,1.1033270359039307,1.1426290273666382,0,0.0,0.0
2022-01-08 00:00:00+00:00,1.142807960510254,1.1509629487991333,1.113608956336975,1.1295759677886963,0,0.0,0.0
2022-01-09 00:00:00+00:00,1.1296650171279907,1.148069977760315,1.1205769777297974,1.128082036972046,0,0.0,0.0
2022-01-10 00:00:00+00:00,1.128242015838623,1.150818943977356,1.1089149713516235,1.140339970588684,0,0.0,0.0
2022-01-11 00:00:00+00:00,1.1404709815979004,1.150884985923767,1.1212680339813232,1.1400749683380127,0,0.0,0.0
2022-01-12 00:00:00+00:00,1.140105962753296,1.1697629690170288,1.119433045387268,1.1471129655838013,0,0.0,0.0
2022-01-13 00:00:00+00:00,1.1468600034713745,1.159824013710022,1.1155309677124023,1.1326780319213867,0,0.0,0.0
2022-01-14 00:00:00+00:00,1.1323579549789429,1.1650710105895996,1.1254990100860596,1.1403679847717285,0,0.0,0.0
2022-01-15 00:00:00+00:00,1.1404839754104614,1.1540050506591797,1.1242749691009521,1.1413719654083252,0,0.0,0.0
2022-01-16 00:00:00+00:00,1.141224980354309,1.1537179946899414,1.1229679584503174,1.1335530281066895,0,0.0,0.0
2022-01-17 00:00:00+00:00,1.1338670253753662,1.1547750234603882,1.118852972984314,1.1362470388412476,0,0.0,0.0
2022-01-18 00:00:00+00:00,1.1363719701766968,1.152508020401001,1.113487958908081,1.1330020427703857,0,0.0,0.0
2022-01-19 00:00:00+00:00,1.1330560445785522,1.1453759670257568,1.1161860227584839,1.126312017440796,0,0.0,0.0
2022-01-20 00:00:00+00:00,1.1262439489364624,1.1443589925765991,1.1112860441207886,1.1212340593338013,506313,0.0,0.0
2022-01-21 00:00:00+00:00,1.1215260028839111,1.1432390213012695,1.0741300582885742,1.1360900402069092,529373,0.0,0.0
2022-01-22 00:00:00+00:00,1.1361180543899536,1.1445549726486206,1.0978829860687256,1.126837968826294,1005195,0.0,0.0
2022-01-23 00:00:00+00:00,1.1272430419921875,1.144484043121338,1.1047990322113037,1.1374189853668213,492588,0.0,0.0
2022-01-24 00:00:00+00:00,1.137449026107788,1.1562399864196777,1.0986050367355347,1.1308729648590088,819406,0.0,0.0
2022-01-25 00:00:00+00:00,1.1305949687957764,1.1468900442123413,1.1098690032958984,1.1246750354766846,511116,0.0,0.0
2022-01-26 00:00:00+00:00,1.124619960784912,1.148798942565918,1.1063220500946045,1.1248550415039062,382901,0.0,0.0
2022-01-27 00:00:00+00:00,1.124619960784912,1.1314409971237183,1.0965549945831299,1.1224579811096191,344470,0.0,0.0
