TIMESTAMP,STOOS_OPEN_PRICE_USD,STOOS_HIGH_PRICE_USD,STOOS_LOW_PRICE_USD,STOOS_CLOSE_PRICE_USD,STOOS_VOLUME_USD,STOOS_DIVIDENDS_USD,STOOS_STOCK_SPLITS_USD
2025-04-09 00:00:00+00:00,0.05635000020265579,0.06457699835300446,0.05451099947094917,0.06132800132036209,4828524,0.0,0.0
2025-04-10 00:00:00+00:00,0.612949013710022,0.6384350061416626,0.5997589826583862,0.6383069753646851,1571608,0.0,0.0
2025-04-11 00:00:00+00:00,0.6383069753646851,0.644690990447998,0.5884770154953003,0.6246349811553955,1561369,0.0,0.0
2025-04-12 00:00:00+00:00,0.6246349811553955,0.6317970156669617,0.6239190101623535,0.6317970156669617,1571267,0.0,0.0
2025-04-13 00:00:00+00:00,0.5512019991874695,0.5521770119667053,0.5498449802398682,0.5503799915313721,65905,0.0,0.0
2025-04-14 00:00:00+00:00,0.5503799915313721,0.5589799880981445,0.5500400066375732,0.5555260181427002,2291343,0.0,0.0
2025-04-15 00:00:00+00:00,0.5555260181427002,0.5567499995231628,0.5534300208091736,0.554967999458313,2197841,0.0,0.0
2025-04-16 00:00:00+00:00,0.554967999458313,0.5653520226478577,0.5532619953155518,0.5565170049667358,2170522,0.0,0.0
2025-04-17 00:00:00+00:00,0.5565170049667358,0.5876989960670471,0.5564630031585693,0.5854570269584656,2541122,0.0,0.0
2025-04-18 00:00:00+00:00,0.5854570269584656,0.6091179847717285,0.5818639993667603,0.6087329983711243,1428571,0.0,0.0
2025-04-19 00:00:00+00:00,0.6087329983711243,0.6413429975509644,0.6073369979858398,0.6368870139122009,1581897,0.0,0.0
2025-04-20 00:00:00+00:00,0.6368870139122009,0.6615419983863831,0.6368870139122009,0.6599599719047546,890947,0.0,0.0
2025-04-21 00:00:00+00:00,0.6599599719047546,0.6935279965400696,0.6586030125617981,0.6930519938468933,1086757,0.0,0.0
2025-04-22 00:00:00+00:00,0.6930519938468933,0.7025650143623352,0.676397979259491,0.6777240037918091,1071915,0.0,0.0
