TIMESTAMP,HOODAI35573_OPEN_PRICE_USD,HOODAI35573_HIGH_PRICE_USD,HOODAI35573_LOW_PRICE_USD,HOODAI35573_CLOSE_PRICE_USD,HOODAI35573_VOLUME_USD,HOODAI35573_DIVIDENDS_USD,HOODAI35573_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-06-01 00:00:00+00:00,1.5426299560666878e-13,1.5426299560666878e-13,1.5426253482074548e-13,1.5426253482074548e-13,32,0.0,0.0
