TIMESTAMP,SAFEMOONCASH_OPEN_PRICE_USD,SAFEMOONCASH_HIGH_PRICE_USD,SAFEMOONCASH_LOW_PRICE_USD,SAFEMOONCASH_CLOSE_PRICE_USD,SAFEMOONCASH_VOLUME_USD,SAFEMOONCASH_DIVIDENDS_USD,SAFEMOONCASH_STOCK_SPLITS_USD
2021-08-05 00:00:00+00:00,,,,0.0,38569,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,33017,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,50348,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,66198,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,91812,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,102793,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,96414,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,58492,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,38408,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,53378,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,49548,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,37569,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,33505,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,26860,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,26659,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,41603,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,45838,0.0,0.0
