TIMESTAMP,MFTU_OPEN_PRICE_USD,MFTU_HIGH_PRICE_USD,MFTU_LOW_PRICE_USD,MFTU_CLOSE_PRICE_USD,MFTU_VOLUME_USD,MFTU_DIVIDENDS_USD,MFTU_STOCK_SPLITS_USD
2018-08-16 00:00:00+00:00,0.00039400000241585076,0.0004980000085197389,0.00039400000241585076,0.0004140000091865659,32091,0.0,0.0
2018-08-17 00:00:00+00:00,0.0004149999876972288,0.0004710000066552311,0.00029200001154094934,0.0003380000125616789,4288,0.0,0.0
2018-08-18 00:00:00+00:00,0.0003389999910723418,0.0004070000140927732,0.0002519999979995191,0.00026599998818710446,1848,0.0,0.0
2018-08-19 00:00:00+00:00,0.00026599998818710446,0.0004360000020824373,0.00026199998683296144,0.0004309999931138009,6002,0.0,0.0
2018-08-20 00:00:00+00:00,0.0004309999931138009,0.000598000013269484,0.0003319999959785491,0.0003440000000409782,4218,0.0,0.0
2018-08-21 00:00:00+00:00,0.0003420000139158219,0.00035700001171790063,0.0002809999859891832,0.0002849999873433262,974,0.0,0.0
2018-08-22 00:00:00+00:00,0.0002849999873433262,0.00038400001358240843,0.0002770000137388706,0.00029299999005161226,2976,0.0,0.0
2018-08-23 00:00:00+00:00,0.00029299999005161226,0.000299000006634742,0.00026000000070780516,0.0002739999908953905,832,0.0,0.0
2018-08-24 00:00:00+00:00,0.0002749999985098839,0.0002809999859891832,0.0002119999990100041,0.00021300000662449747,120,0.0,0.0
2018-08-25 00:00:00+00:00,0.0002119999990100041,0.00036899998667649925,0.0002119999990100041,0.00028300000121816993,827,0.0,0.0
2018-08-26 00:00:00+00:00,0.00028300000121816993,0.00033599999733269215,0.00019700000120792538,0.00032699998700991273,1038,0.0,0.0
2018-08-27 00:00:00+00:00,0.00032699998700991273,0.0003349999897181988,0.0002300000051036477,0.00026199998683296144,4976,0.0,0.0
2018-08-28 00:00:00+00:00,0.0002629999944474548,0.0007820000173524022,0.00017299999308306724,0.0007800000021234155,5081,0.0,0.0
