TIMESTAMP,BRIDGE19663_OPEN_PRICE_USD,BRIDGE19663_HIGH_PRICE_USD,BRIDGE19663_LOW_PRICE_USD,BRIDGE19663_CLOSE_PRICE_USD,BRIDGE19663_VOLUME_USD,BRIDGE19663_DIVIDENDS_USD,BRIDGE19663_STOCK_SPLITS_USD
2022-06-28 00:00:00+00:00,4.83238410949707,4.832386016845703,4.303518772125244,4.350099086761475,0,0.0,0.0
2022-06-29 00:00:00+00:00,4.350099086761475,4.53380012512207,3.311769962310791,4.307321071624756,0,0.0,0.0
2022-06-30 00:00:00+00:00,4.307321071624756,4.30863618850708,3.8680601119995117,3.9057910442352295,0,0.0,0.0
2022-07-01 00:00:00+00:00,3.9057910442352295,3.952493906021118,3.854522943496704,3.89143705368042,0,0.0,0.0
2022-07-02 00:00:00+00:00,3.89143705368042,3.8977808952331543,3.6709370613098145,3.7152318954467773,0,0.0,0.0
2022-07-03 00:00:00+00:00,3.7152318954467773,3.7152318954467773,3.4365909099578857,3.4378480911254883,0,0.0,0.0
2022-07-04 00:00:00+00:00,3.4378480911254883,3.555730104446411,3.3867650032043457,3.555730104446411,11361,0.0,0.0
2022-07-05 00:00:00+00:00,3.555730104446411,3.6496329307556152,3.543973922729492,3.59553599357605,30686,0.0,0.0
2022-07-06 00:00:00+00:00,3.59553599357605,3.997140884399414,3.5742299556732178,3.7788798809051514,73082,0.0,0.0
2022-07-07 00:00:00+00:00,3.7788798809051514,3.9759559631347656,3.727574110031128,3.892529010772705,11840,0.0,0.0
2022-07-08 00:00:00+00:00,3.892529010772705,3.9423720836639404,3.826422929763794,3.8736400604248047,20058,0.0,0.0
2022-07-09 00:00:00+00:00,3.8736400604248047,3.8736400604248047,3.719136953353882,3.741194009780884,7075,0.0,0.0
2022-07-10 00:00:00+00:00,3.741194009780884,3.772732973098755,3.633704900741577,3.641033887863159,9802,0.0,0.0
2022-07-11 00:00:00+00:00,3.641033887863159,3.658298969268799,3.5016679763793945,3.5860679149627686,18496,0.0,0.0
2022-07-12 00:00:00+00:00,3.5860679149627686,3.597378969192505,3.444485902786255,3.50844407081604,28948,0.0,0.0
2022-07-13 00:00:00+00:00,3.50844407081604,3.626230001449585,3.404815912246704,3.555138111114502,36365,0.0,0.0
2022-07-14 00:00:00+00:00,3.555138111114502,3.788203001022339,3.4658539295196533,3.739116907119751,80397,0.0,0.0
