TIMESTAMP,ZELIX_OPEN_PRICE_USD,ZELIX_HIGH_PRICE_USD,ZELIX_LOW_PRICE_USD,ZELIX_CLOSE_PRICE_USD,ZELIX_VOLUME_USD,ZELIX_DIVIDENDS_USD,ZELIX_STOCK_SPLITS_USD
2023-11-12 00:00:00+00:00,0.000299000006634742,0.0020759999752044678,0.000299000006634742,0.0003499999875202775,0,0.0,0.0
2023-11-13 00:00:00+00:00,0.0003499999875202775,0.0003499999875202775,0.0003009999927598983,0.0003020000003743917,4,0.0,0.0
2023-11-14 00:00:00+00:00,0.0003020000003743917,0.00030300000798888505,0.0003020000003743917,0.0003020000003743917,31,0.0,0.0
2023-11-15 00:00:00+00:00,0.0003020000003743917,0.0003020000003743917,0.0003000000142492354,0.0003000000142492354,0,0.0,0.0
2023-11-16 00:00:00+00:00,0.0003000000142492354,0.0020759999752044678,0.00023799999326001853,0.00024500000290572643,90918,0.0,0.0
2023-11-17 00:00:00+00:00,0.0002460000105202198,0.00025599999935366213,0.00024199999461416155,0.0002500000118743628,47345,0.0,0.0
2023-11-18 00:00:00+00:00,0.00024900000425986946,0.0002610000083222985,0.00024199999461416155,0.00026000000070780516,61743,0.0,0.0
2023-11-19 00:00:00+00:00,0.00026000000070780516,0.0002610000083222985,0.00024300000222865492,0.00024300000222865492,112491,0.0,0.0
2023-11-20 00:00:00+00:00,0.00024300000222865492,0.00033000000985339284,0.00024300000222865492,0.00029200001154094934,48786,0.0,0.0
2023-11-21 00:00:00+00:00,0.00029600001289509237,0.000299000006634742,0.0002469999890308827,0.0002469999890308827,104453,0.0,0.0
2023-11-22 00:00:00+00:00,0.0002479999966453761,0.00026699999580159783,0.0002469999890308827,0.00026500000967644155,62368,0.0,0.0
2023-11-23 00:00:00+00:00,0.00026199998683296144,0.0006000000284984708,0.0002589999930933118,0.00041099998634308577,134588,0.0,0.0
2023-11-24 00:00:00+00:00,0.0004079999926034361,0.0004079999926034361,0.00029799999902024865,0.0003349999897181988,54237,0.0,0.0
2023-11-25 00:00:00+00:00,0.0003349999897181988,0.0006880000000819564,0.00032500000088475645,0.0005569999921135604,81848,0.0,0.0
2023-11-26 00:00:00+00:00,0.0005639999872073531,0.0008350000134669244,0.0005290000117383897,0.0006929999799467623,45149,0.0,0.0
2023-11-27 00:00:00+00:00,0.0006900000153109431,0.0007660000119358301,0.0004820000031031668,0.0005039999959990382,39332,0.0,0.0
2023-11-28 00:00:00+00:00,0.0005039999959990382,0.0007159999804571271,0.0004879999905824661,0.000615999975707382,32132,0.0,0.0
2023-11-29 00:00:00+00:00,0.000615999975707382,0.000750000006519258,0.0005619999719783664,0.0005779999773949385,52380,0.0,0.0
2023-11-30 00:00:00+00:00,0.0005779999773949385,0.0007340000011026859,0.0005319999763742089,0.000645000021904707,30439,0.0,0.0
2023-12-01 00:00:00+00:00,0.000645000021904707,0.0006939999875612557,0.0005619999719783664,0.0006130000110715628,29711,0.0,0.0
2023-12-02 00:00:00+00:00,0.0006120000034570694,0.0008299999753944576,0.0005959999980404973,0.0006960000027902424,29737,0.0,0.0
2023-12-03 00:00:00+00:00,0.0006960000027902424,0.0009449999779462814,0.0006649999995715916,0.0007740000146441162,38722,0.0,0.0
2023-12-04 00:00:00+00:00,0.000775999971665442,0.0008570000063627958,0.000699999975040555,0.000699999975040555,36348,0.0,0.0
2023-12-05 00:00:00+00:00,0.0007130000158213079,0.0007300000288523734,0.0006210000137798488,0.0006399999838322401,34178,0.0,0.0
2023-12-06 00:00:00+00:00,0.0006380000268109143,0.0008800000068731606,0.0006200000061653554,0.000742000003810972,49932,0.0,0.0
2023-12-07 00:00:00+00:00,0.000742000003810972,0.0008099999977275729,0.000678999989759177,0.0007040000054985285,26721,0.0,0.0
