TIMESTAMP,AMKT_OPEN_PRICE_USD,AMKT_HIGH_PRICE_USD,AMKT_LOW_PRICE_USD,AMKT_CLOSE_PRICE_USD,AMKT_VOLUME_USD,AMKT_DIVIDENDS_USD,AMKT_STOCK_SPLITS_USD
2023-01-12 00:00:00+00:00,66.17906951904297,68.74934387207031,65.37369537353516,68.70564270019531,145416,0.0,0.0
2023-01-13 00:00:00+00:00,68.71180725097656,72.62445068359375,67.80374908447266,71.42143249511719,67916,0.0,0.0
2023-01-14 00:00:00+00:00,71.41776275634766,77.05467224121094,71.41451263427734,76.27649688720703,50617,0.0,0.0
2023-01-15 00:00:00+00:00,76.27162170410156,76.2934341430664,75.0804214477539,75.87334442138672,13678,0.0,0.0
2023-01-16 00:00:00+00:00,75.87334442138672,76.2210464477539,75.59261322021484,75.78504943847656,17111,0.0,0.0
2023-01-17 00:00:00+00:00,75.78520202636719,76.55721282958984,75.77906036376953,76.48872375488281,13073,0.0,0.0
2023-01-18 00:00:00+00:00,76.48960876464844,76.59329223632812,72.887451171875,73.69908142089844,32389,0.0,0.0
2023-01-19 00:00:00+00:00,73.70109558105469,74.05744934082031,73.58304595947266,74.04003143310547,13806,0.0,0.0
2023-01-20 00:00:00+00:00,74.04730987548828,79.23070526123047,74.01573181152344,79.19300842285156,62551,0.0,0.0
2023-01-21 00:00:00+00:00,79.18090057373047,81.88573455810547,79.11605834960938,81.85645294189453,21460,0.0,0.0
2023-01-22 00:00:00+00:00,81.84557342529297,81.92865753173828,80.18684387207031,80.58946228027344,20250,0.0,0.0
2023-01-23 00:00:00+00:00,80.58260345458984,80.96421813964844,79.83196258544922,80.8990249633789,12609,0.0,0.0
2023-01-24 00:00:00+00:00,80.91117095947266,82.20979309082031,80.584716796875,80.60651397705078,16221,0.0,0.0
2023-01-25 00:00:00+00:00,80.6055679321289,80.9837417602539,79.94940948486328,80.97550201416016,34505,0.0,0.0
2023-01-26 00:00:00+00:00,80.97432708740234,81.57797241210938,80.88838958740234,81.53112030029297,11309,0.0,0.0
2023-01-27 00:00:00+00:00,81.5123519897461,81.55762481689453,80.22928619384766,80.68619537353516,18757,0.0,0.0
2023-01-28 00:00:00+00:00,80.69570922851562,81.86495971679688,80.68534088134766,81.24833679199219,10012,0.0,0.0
2023-01-29 00:00:00+00:00,81.24845123291016,83.05447387695312,81.21514129638672,83.01820373535156,20273,0.0,0.0
2023-01-30 00:00:00+00:00,83.02269744873047,83.79911804199219,79.73430633544922,80.08068084716797,47071,0.0,0.0
2023-01-31 00:00:00+00:00,80.08068084716797,81.98162841796875,80.07711029052734,81.970703125,21402,0.0,0.0
2023-02-01 00:00:00+00:00,81.97630310058594,83.27294158935547,80.27252960205078,83.18768310546875,40311,0.0,0.0
2023-02-02 00:00:00+00:00,83.18649291992188,85.15571594238281,83.1559066772461,83.8734359741211,38137,0.0,0.0
2023-02-03 00:00:00+00:00,83.87319946289062,84.01761627197266,82.7856216430664,82.81843566894531,16324,0.0,0.0
2023-02-04 00:00:00+00:00,82.806396484375,83.77849578857422,82.73330688476562,83.72581481933594,16820,0.0,0.0
2023-02-05 00:00:00+00:00,83.71749114990234,83.75357055664062,82.13668823242188,82.21455383300781,30040,0.0,0.0
