TIMESTAMP,SOLX_OPEN_PRICE_USD,SOLX_HIGH_PRICE_USD,SOLX_LOW_PRICE_USD,SOLX_CLOSE_PRICE_USD,SOLX_VOLUME_USD,SOLX_DIVIDENDS_USD,SOLX_STOCK_SPLITS_USD
2021-12-11 00:00:00+00:00,0.07916100323200226,0.09233800321817398,0.055867999792099,0.071663998067379,1640692,0.0,0.0
2021-12-12 00:00:00+00:00,0.0716560035943985,0.08222600072622299,0.0678120031952858,0.07406900078058243,1216765,0.0,0.0
2021-12-13 00:00:00+00:00,0.0741019994020462,0.07504600286483765,0.04922100156545639,0.06040000170469284,1348531,0.0,0.0
2021-12-14 00:00:00+00:00,0.060398001223802567,0.06284599751234055,0.04999399930238724,0.05941399931907654,983189,0.0,0.0
2021-12-15 00:00:00+00:00,0.05618099868297577,0.05995500087738037,0.05300600081682205,0.05986100062727928,1254854,0.0,0.0
2021-12-16 00:00:00+00:00,0.059859998524188995,0.06436599791049957,0.05632000043988228,0.05791100114583969,1192421,0.0,0.0
2021-12-17 00:00:00+00:00,0.05791400000452995,0.06036499887704849,0.05211799964308739,0.055048998445272446,1219622,0.0,0.0
2021-12-18 00:00:00+00:00,0.05507899820804596,0.05765499919652939,0.047481998801231384,0.05287599936127663,1181256,0.0,0.0
2021-12-19 00:00:00+00:00,0.0528700016438961,0.06819300353527069,0.04906800016760826,0.060405001044273376,707175,0.0,0.0
2021-12-20 00:00:00+00:00,0.06038700044155121,0.0734499990940094,0.05967700108885765,0.06651300191879272,1231340,0.0,0.0
2021-12-21 00:00:00+00:00,0.06651700288057327,0.06968899816274643,0.06443300098180771,0.06523799896240234,1494749,0.0,0.0
2021-12-22 00:00:00+00:00,0.06524600088596344,0.0941620022058487,0.0650779977440834,0.08184699714183807,1613136,0.0,0.0
2021-12-23 00:00:00+00:00,0.08063399791717529,0.10418900102376938,0.07686799764633179,0.09250599890947342,1855169,0.0,0.0
2021-12-24 00:00:00+00:00,0.09251400083303452,0.10898000001907349,0.0898519977927208,0.09639099985361099,2049881,0.0,0.0
2021-12-25 00:00:00+00:00,0.09638199955224991,0.0987429991364479,0.08699499815702438,0.08851099759340286,1613600,0.0,0.0
2021-12-26 00:00:00+00:00,0.08849900215864182,0.08927000313997269,0.08207999914884567,0.08296900242567062,1704960,0.0,0.0
2021-12-27 00:00:00+00:00,0.08297999948263168,0.08700600266456604,0.07700899988412857,0.07779499888420105,1852279,0.0,0.0
2021-12-28 00:00:00+00:00,0.07781700044870377,0.07999800145626068,0.07351499795913696,0.07460500299930573,1389686,0.0,0.0
2021-12-29 00:00:00+00:00,0.07459600269794464,0.0779850035905838,0.06523299962282181,0.07064399868249893,1586371,0.0,0.0
2021-12-30 00:00:00+00:00,0.07064700126647949,0.07484299689531326,0.06727799773216248,0.07261499762535095,1374257,0.0,0.0
2021-12-31 00:00:00+00:00,0.07261999696493149,0.07393600046634674,0.06672099977731705,0.07261399924755096,1401583,0.0,0.0
2022-01-01 00:00:00+00:00,0.07260700315237045,0.07260700315237045,0.06501399725675583,0.06743399798870087,534717,0.0,0.0
2022-01-02 00:00:00+00:00,0.06743299961090088,0.07142399996519089,0.06322000175714493,0.068231001496315,1755121,0.0,0.0
2022-01-03 00:00:00+00:00,0.068231001496315,0.06823600083589554,0.06250499933958054,0.06311000138521194,894544,0.0,0.0
2022-01-04 00:00:00+00:00,0.06311000138521194,0.06460300087928772,0.04611799865961075,0.060513000935316086,1186569,0.0,0.0
2022-01-05 00:00:00+00:00,0.0605119988322258,0.06231199949979782,0.054012998938560486,0.05980699881911278,1319668,0.0,0.0
2022-01-06 00:00:00+00:00,0.05980699881911278,0.06001099944114685,0.053405001759529114,0.05731099843978882,1232362,0.0,0.0
2022-01-07 00:00:00+00:00,0.057312000542879105,0.05830800160765648,0.05070500075817108,0.05351300165057182,916020,0.0,0.0
2022-01-08 00:00:00+00:00,0.05351400002837181,0.05459899827837944,0.049003999680280685,0.05070500075817108,1324467,0.0,0.0
2022-01-09 00:00:00+00:00,0.05070500075817108,0.05110900104045868,0.048006001859903336,0.05041300132870674,899961,0.0,0.0
2022-01-10 00:00:00+00:00,0.05041300132870674,0.051010001450777054,0.04521000012755394,0.04680800065398216,724744,0.0,0.0
2022-01-11 00:00:00+00:00,0.04680800065398216,0.05630899965763092,0.04580799862742424,0.04971799999475479,1062476,0.0,0.0
2022-01-12 00:00:00+00:00,0.04971799999475479,0.05931900069117546,0.045712001621723175,0.052615001797676086,1228330,0.0,0.0
