TIMESTAMP,MNGO_OPEN_PRICE_USD,MNGO_HIGH_PRICE_USD,MNGO_LOW_PRICE_USD,MNGO_CLOSE_PRICE_USD,MNGO_VOLUME_USD,MNGO_DIVIDENDS_USD,MNGO_STOCK_SPLITS_USD
2021-08-12 00:00:00+00:00,0.1850000023841858,0.24662500619888306,0.1829500049352646,0.22110000252723694,12089335,0.0,0.0
2021-08-13 00:00:00+00:00,0.22110000252723694,0.26877298951148987,0.2064010053873062,0.2622990012168884,8625777,0.0,0.0
2021-08-14 00:00:00+00:00,0.2622990012168884,0.2622990012168884,0.19976000487804413,0.21812599897384644,4588289,0.0,0.0
2021-08-15 00:00:00+00:00,0.21980099380016327,0.24999800324440002,0.19952799379825592,0.2376749962568283,4084104,0.0,0.0
2021-08-16 00:00:00+00:00,0.23725000023841858,0.26704901456832886,0.23070700466632843,0.2336059957742691,8583799,0.0,0.0
2021-08-17 00:00:00+00:00,0.23408100008964539,0.25067299604415894,0.20152999460697174,0.2076749950647354,6488959,0.0,0.0
2021-08-18 00:00:00+00:00,0.2076749950647354,0.22829900681972504,0.19775399565696716,0.217848002910614,5103806,0.0,0.0
2021-08-19 00:00:00+00:00,0.21709799766540527,0.23669900000095367,0.2101760059595108,0.23000100255012512,4784302,0.0,0.0
2021-08-20 00:00:00+00:00,0.23199999332427979,0.2553490102291107,0.23000000417232513,0.24205100536346436,3981079,0.0,0.0
2021-08-21 00:00:00+00:00,0.24205100536346436,0.3001990020275116,0.24202600121498108,0.2783510088920593,5631440,0.0,0.0
2021-08-22 00:00:00+00:00,0.2774510085582733,0.33092498779296875,0.27502501010894775,0.3139989972114563,8532891,0.0,0.0
2021-08-23 00:00:00+00:00,0.31349998712539673,0.3186990022659302,0.2921009957790375,0.3127250075340271,4492526,0.0,0.0
2021-08-24 00:00:00+00:00,0.3141990005970001,0.31827300786972046,0.2669520080089569,0.27422499656677246,5523884,0.0,0.0
2021-08-25 00:00:00+00:00,0.27422499656677246,0.2920989990234375,0.25615599751472473,0.28632500767707825,4451220,0.0,0.0
2021-08-26 00:00:00+00:00,0.2863500118255615,0.286749005317688,0.2415039986371994,0.258899986743927,5516464,0.0,0.0
2021-08-27 00:00:00+00:00,0.2588750123977661,0.30000001192092896,0.25082701444625854,0.30000001192092896,7027007,0.0,0.0
2021-08-28 00:00:00+00:00,0.2999750077724457,0.3673489987850189,0.2999249994754791,0.3483250141143799,10690709,0.0,0.0
2021-08-29 00:00:00+00:00,0.3484500050544739,0.38029900193214417,0.3324509859085083,0.3625499904155731,6827230,0.0,0.0
2021-08-30 00:00:00+00:00,0.3625499904155731,0.38807299733161926,0.33770298957824707,0.33805298805236816,9620523,0.0,0.0
2021-08-31 00:00:00+00:00,0.3377529978752136,0.36500000953674316,0.31860101222991943,0.3205989897251129,8846085,0.0,0.0
2021-09-01 00:00:00+00:00,0.3206239938735962,0.36594799160957336,0.3178260028362274,0.3582000136375427,5866395,0.0,0.0
2021-09-02 00:00:00+00:00,0.35874998569488525,0.3709999918937683,0.3483000099658966,0.35967400670051575,5843991,0.0,0.0
2021-09-03 00:00:00+00:00,0.35967400670051575,0.3676240146160126,0.3331510126590729,0.34952399134635925,8421957,0.0,0.0
2021-09-04 00:00:00+00:00,0.34952399134635925,0.3663719892501831,0.34209901094436646,0.3530240058898926,5390272,0.0,0.0
2021-09-05 00:00:00+00:00,0.3530240058898926,0.3674989938735962,0.34027600288391113,0.36604899168014526,3253823,0.0,0.0
2021-09-06 00:00:00+00:00,0.366023987531662,0.41797399520874023,0.35269901156425476,0.4174250066280365,9859030,0.0,0.0
