TIMESTAMP,NMBTC_OPEN_PRICE_USD,NMBTC_HIGH_PRICE_USD,NMBTC_LOW_PRICE_USD,NMBTC_CLOSE_PRICE_USD,NMBTC_VOLUME_USD,NMBTC_DIVIDENDS_USD,NMBTC_STOCK_SPLITS_USD
2021-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,238678,0.0,0.0
2021-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,217602,0.0,0.0
2021-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,46571,0.0,0.0
2021-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40912,0.0,0.0
2022-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43697,0.0,0.0
2022-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35858,0.0,0.0
2022-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,54810,0.0,0.0
2022-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102409,0.0,0.0
2022-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,123768,0.0,0.0
2022-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,72544,0.0,0.0
2022-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40592,0.0,0.0
2022-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45935,0.0,0.0
2022-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42531,0.0,0.0
2022-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41762,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,529878,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,804331,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,597999,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,72168,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,40074,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,22340,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,28481,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,35180,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,26324,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,23153,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,58825,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,78578,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,53505,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,35905,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,24011,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,16127,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,20669,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,28230,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,28689,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,19445,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,12814,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,12076,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,12481,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,10519,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,13420,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,24610,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,27665,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,22278,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,20961,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,25093,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,27615,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,32159,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,27080,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,12296,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,11194,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,33480,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,23752,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,49110,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,58925,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,42531,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,42652,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,39277,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,45337,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,71186,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,83405,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,92203,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,83681,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,35654,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,25422,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,40365,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,33061,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,13574,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,67814,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,73069,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,29254,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,30580,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,22707,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,24332,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,34307,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,26142,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,9723,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,13305,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,15082,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,10738,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,9000,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,7082,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,8265,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,10234,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,13514,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,13918,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,8505,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,6448,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,12569,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,12828,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,9472,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,8604,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,6297,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,4824,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,5623,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,9210,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,9343,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,7099,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,7329,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,10869,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,9077,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,9441,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,12009,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,10846,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,9575,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,9074,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,11229,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,7879,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,3319,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,3042,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,3930,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,2763,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,9241,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,11681,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,5530,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,3531,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,3894,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,3717,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,5509,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,6808,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,6246,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,4390,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,5084,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,6096,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,5194,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,3597,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,972,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,26852,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,49553,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,36926,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,19986,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,12368,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,16778,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,32931,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,39268,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,41483,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,54293,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,40659,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,22670,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,14815,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,8440,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,7088,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,21488,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,23641,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,9799,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,6879,0.0,0.0
