TIMESTAMP,INCO_OPEN_PRICE_USD,INCO_HIGH_PRICE_USD,INCO_LOW_PRICE_USD,INCO_CLOSE_PRICE_USD,INCO_VOLUME_USD,INCO_DIVIDENDS_USD,INCO_STOCK_SPLITS_USD
2024-12-16 00:00:00+00:00,0.01943499967455864,0.019548999145627022,0.019432999193668365,0.019548999145627022,1105,0.0,0.0
2024-12-17 00:00:00+00:00,0.019548999145627022,0.01961899921298027,0.019533999264240265,0.01961899921298027,756,0.0,0.0
2024-12-18 00:00:00+00:00,0.01961899921298027,0.02014400064945221,0.01961899921298027,0.02014400064945221,6213,0.0,0.0
2024-12-19 00:00:00+00:00,0.02014400064945221,0.02018900029361248,0.020131999626755714,0.02018900029361248,521,0.0,0.0
2024-12-20 00:00:00+00:00,0.02018900029361248,0.020212000235915184,0.02018900029361248,0.020212000235915184,222,0.0,0.0
2024-12-21 00:00:00+00:00,0.020212000235915184,0.020212000235915184,0.020207999274134636,0.020207999274134636,32,0.0,0.0
2024-12-22 00:00:00+00:00,0.020207999274134636,0.020207999274134636,0.020022999495267868,0.020022999495267868,1441,0.0,0.0
2024-12-23 00:00:00+00:00,0.020022999495267868,0.020062999799847603,0.02000799961388111,0.02000799961388111,903,0.0,0.0
2024-12-24 00:00:00+00:00,0.02000799961388111,0.02066200040280819,0.02000799961388111,0.020617999136447906,8452,0.0,0.0
2024-12-25 00:00:00+00:00,0.020617999136447906,0.020617999136447906,0.020617999136447906,0.020617999136447906,0,0.0,0.0
2024-12-26 00:00:00+00:00,0.020617999136447906,0.020617999136447906,0.020600000396370888,0.020600000396370888,186,0.0,0.0
2024-12-27 00:00:00+00:00,0.020600000396370888,0.020600000396370888,0.020512999966740608,0.02059200033545494,1267,0.0,0.0
2024-12-28 00:00:00+00:00,0.02059200033545494,0.02077700011432171,0.02058899961411953,0.02077700011432171,4492,0.0,0.0
2024-12-29 00:00:00+00:00,0.02077700011432171,0.02077700011432171,0.020647000521421432,0.020647000521421432,646,0.0,0.0
2024-12-30 00:00:00+00:00,0.020647000521421432,0.020653000101447105,0.020647000521421432,0.020653000101447105,5,0.0,0.0
2024-12-31 00:00:00+00:00,0.020653000101447105,0.020653000101447105,0.020618999376893044,0.020622000098228455,205,0.0,0.0
2025-01-01 00:00:00+00:00,0.020622000098228455,0.020642999559640884,0.020617999136447906,0.02064099907875061,239,0.0,0.0
2025-01-02 00:00:00+00:00,0.02064099907875061,0.020702000707387924,0.02064099907875061,0.020702000707387924,349,0.0,0.0
2025-01-03 00:00:00+00:00,0.020702000707387924,0.020760999992489815,0.020702000707387924,0.020760999992489815,311,0.0,0.0
2025-01-04 00:00:00+00:00,0.020760999992489815,0.020760999992489815,0.020760999992489815,0.020760999992489815,0,0.0,0.0
2025-01-05 00:00:00+00:00,0.020760999992489815,0.020840000361204147,0.020760999992489815,0.020840000361204147,585,0.0,0.0
2025-01-06 00:00:00+00:00,0.020840000361204147,0.020840000361204147,0.020840000361204147,0.020840000361204147,0,0.0,0.0
2025-01-07 00:00:00+00:00,0.020840000361204147,0.020851999521255493,0.020757999271154404,0.020851999521255493,2419,0.0,0.0
2025-01-08 00:00:00+00:00,0.020851999521255493,0.02086300030350685,0.02074499987065792,0.02074499987065792,1863,0.0,0.0
2025-01-09 00:00:00+00:00,0.02074499987065792,0.020749999210238457,0.02074499987065792,0.020749999210238457,36,0.0,0.0
