TIMESTAMP,AGIALPHA_OPEN_PRICE_USD,AGIALPHA_HIGH_PRICE_USD,AGIALPHA_LOW_PRICE_USD,AGIALPHA_CLOSE_PRICE_USD,AGIALPHA_VOLUME_USD,AGIALPHA_DIVIDENDS_USD,AGIALPHA_STOCK_SPLITS_USD
2025-03-14 00:00:00+00:00,0.0008399999933317304,0.0009210000280290842,0.0008399999933317304,0.0009210000280290842,69,0.0,0.0
2025-03-15 00:00:00+00:00,0.0009210000280290842,0.000944000028539449,0.0006569999968633056,0.000944000028539449,997,0.0,0.0
2025-03-16 00:00:00+00:00,0.000944000028539449,0.000944000028539449,0.0008640000014565885,0.0008640000014565885,207,0.0,0.0
2025-03-17 00:00:00+00:00,0.0008640000014565885,0.00088900001719594,0.0008640000014565885,0.00088900001719594,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.00088900001719594,0.00088900001719594,0.0008360000210814178,0.0008420000085607171,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0008420000085607171,0.0010860000038519502,0.0008420000085607171,0.0010779999429360032,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.0010779999429360032,0.001091000041924417,0.0010369999799877405,0.0010369999799877405,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0010369999799877405,0.0010369999799877405,0.0010160000529140234,0.001028000027872622,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.001028000027872622,0.0010349999647587538,0.001028000027872622,0.0010339999571442604,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.0010339999571442604,0.0010809999657794833,0.0010339999571442604,0.0010649999603629112,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0010649999603629112,0.0012359999818727374,0.0010649999603629112,0.001214000047184527,2252,0.0,0.0
2025-03-25 00:00:00+00:00,0.001214000047184527,0.0012540000025182962,0.001214000047184527,0.0012540000025182962,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.0012540000025182962,0.0012540000025182962,0.0011759999906644225,0.0011780000058934093,80,0.0,0.0
2025-03-27 00:00:00+00:00,0.0011780000058934093,0.0012009999481961131,0.0011780000058934093,0.0011980000417679548,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.0011980000417679548,0.0011980000417679548,0.0010939999483525753,0.0010939999483525753,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.0010939999483525753,0.0010939999483525753,0.0010939999483525753,0.0010939999483525753,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.0010939999483525753,0.0010939999483525753,0.001041000010445714,0.001041000010445714,50,0.0,0.0
2025-03-31 00:00:00+00:00,0.001041000010445714,0.0010509999701753259,0.001041000010445714,0.0010470000561326742,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.0010470000561326742,0.0010470000561326742,0.0010470000561326742,0.0010470000561326742,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0010470000561326742,0.001117000007070601,0.0010389999952167273,0.0010389999952167273,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0010389999952167273,0.0010389999952167273,0.0009469999931752682,0.0009679999784566462,27,0.0,0.0
2025-04-04 00:00:00+00:00,0.0009679999784566462,0.001025000005029142,0.0009619999909773469,0.001025000005029142,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.001025000005029142,0.001025000005029142,0.0009840000420808792,0.0009840000420808792,0,0.0,0.0
