TIMESTAMP,STRONG_OPEN_PRICE_USD,STRONG_HIGH_PRICE_USD,STRONG_LOW_PRICE_USD,STRONG_CLOSE_PRICE_USD,STRONG_VOLUME_USD,STRONG_DIVIDENDS_USD,STRONG_STOCK_SPLITS_USD
2020-08-11 00:00:00+00:00,241.20423889160156,315.47900390625,158.36080932617188,207.59593200683594,2682585,0.0,0.0
2020-08-12 00:00:00+00:00,204.64248657226562,252.348388671875,135.49981689453125,190.62078857421875,2768231,0.0,0.0
2020-08-13 00:00:00+00:00,190.67831420898438,201.35133361816406,126.7318115234375,160.20230102539062,1118129,0.0,0.0
2020-08-14 00:00:00+00:00,160.2093048095703,192.76942443847656,145.00050354003906,168.42173767089844,747166,0.0,0.0
2020-08-15 00:00:00+00:00,168.6268310546875,217.51910400390625,139.95465087890625,192.31951904296875,799468,0.0,0.0
2020-08-16 00:00:00+00:00,192.31675720214844,227.4481964111328,167.54901123046875,194.13575744628906,685439,0.0,0.0
2020-08-17 00:00:00+00:00,194.13575744628906,203.54440307617188,142.99417114257812,179.06350708007812,768156,0.0,0.0
2020-08-18 00:00:00+00:00,179.25401306152344,189.7997589111328,118.79530334472656,148.3201141357422,1176905,0.0,0.0
2020-08-19 00:00:00+00:00,148.6329803466797,158.35464477539062,124.40199279785156,141.096923828125,561867,0.0,0.0
2020-08-20 00:00:00+00:00,141.096923828125,225.52783203125,136.40438842773438,174.92257690429688,845241,0.0,0.0
2020-08-21 00:00:00+00:00,175.53091430664062,193.3401336669922,135.17816162109375,135.32864379882812,614849,0.0,0.0
2020-08-22 00:00:00+00:00,135.37918090820312,157.5467987060547,122.94610595703125,138.23025512695312,457703,0.0,0.0
2020-08-23 00:00:00+00:00,138.2288818359375,147.0418701171875,122.64265441894531,140.75430297851562,335280,0.0,0.0
2020-08-24 00:00:00+00:00,140.7245635986328,151.13377380371094,120.94474792480469,133.2261962890625,361444,0.0,0.0
2020-08-25 00:00:00+00:00,133.23965454101562,146.23268127441406,118.68505096435547,142.24798583984375,618072,0.0,0.0
2020-08-26 00:00:00+00:00,142.24124145507812,162.91159057617188,117.23906707763672,132.19032287597656,437933,0.0,0.0
2020-08-27 00:00:00+00:00,132.0630645751953,143.2340087890625,124.41973876953125,142.9669189453125,308577,0.0,0.0
2020-08-28 00:00:00+00:00,142.8931121826172,168.53689575195312,131.27513122558594,144.53652954101562,467328,0.0,0.0
2020-08-29 00:00:00+00:00,144.55233764648438,218.53375244140625,141.23114013671875,185.4241485595703,889891,0.0,0.0
2020-08-30 00:00:00+00:00,186.18299865722656,252.27406311035156,174.72320556640625,220.80886840820312,1082756,0.0,0.0
2020-08-31 00:00:00+00:00,220.46484375,232.76853942871094,201.80313110351562,214.3743896484375,654496,0.0,0.0
2020-09-01 00:00:00+00:00,214.4693145751953,246.9853515625,205.70556640625,222.4834747314453,631901,0.0,0.0
2020-09-02 00:00:00+00:00,222.15362548828125,296.6697082519531,201.7099151611328,272.7345886230469,1440648,0.0,0.0
2020-09-03 00:00:00+00:00,272.87371826171875,316.1222229003906,255.5775604248047,268.6001892089844,840450,0.0,0.0
2020-09-04 00:00:00+00:00,268.95452880859375,273.07037353515625,197.60194396972656,209.77272033691406,1028083,0.0,0.0
2020-09-05 00:00:00+00:00,210.17945861816406,257.93804931640625,190.22886657714844,216.3895263671875,1171647,0.0,0.0
2020-09-06 00:00:00+00:00,216.11231994628906,236.94874572753906,207.47616577148438,223.30142211914062,413258,0.0,0.0
2020-09-07 00:00:00+00:00,223.30142211914062,256.1782531738281,206.13400268554688,241.43136596679688,1038246,0.0,0.0
2020-09-08 00:00:00+00:00,241.23924255371094,260.34173583984375,196.51461791992188,209.18740844726562,926452,0.0,0.0
2020-09-09 00:00:00+00:00,212.09896850585938,249.39306640625,201.1449737548828,239.33270263671875,551788,0.0,0.0
2020-09-10 00:00:00+00:00,239.33270263671875,251.8206329345703,232.5541534423828,239.50509643554688,507498,0.0,0.0
2020-09-11 00:00:00+00:00,239.52064514160156,247.70648193359375,224.95932006835938,232.9597930908203,435039,0.0,0.0
2020-09-12 00:00:00+00:00,231.7629852294922,252.65017700195312,228.9971160888672,245.57484436035156,426544,0.0,0.0
2020-09-13 00:00:00+00:00,245.6979217529297,272.64251708984375,238.7273712158203,246.1327667236328,524773,0.0,0.0
2020-09-14 00:00:00+00:00,247.60153198242188,262.5054626464844,235.14712524414062,246.59982299804688,567956,0.0,0.0
2020-09-15 00:00:00+00:00,246.59982299804688,309.6680603027344,245.091064453125,294.0390625,1045049,0.0,0.0
2020-09-16 00:00:00+00:00,294.0071716308594,297.7448425292969,235.14418029785156,255.2833251953125,797233,0.0,0.0
2020-09-17 00:00:00+00:00,255.4523162841797,257.6512451171875,228.036865234375,234.09078979492188,489872,0.0,0.0
2020-09-18 00:00:00+00:00,234.91822814941406,260.0104064941406,223.2921600341797,226.70481872558594,658908,0.0,0.0
2020-09-19 00:00:00+00:00,227.21041870117188,248.2322235107422,224.9007568359375,244.65760803222656,406003,0.0,0.0
2020-09-20 00:00:00+00:00,245.5956573486328,248.76446533203125,222.6576385498047,230.86753845214844,469715,0.0,0.0
2020-09-21 00:00:00+00:00,230.86753845214844,234.75827026367188,191.95936584472656,193.5714111328125,685524,0.0,0.0
2020-09-22 00:00:00+00:00,193.37281799316406,212.16607666015625,155.9028778076172,186.11941528320312,751915,0.0,0.0
2020-09-23 00:00:00+00:00,182.81658935546875,188.718994140625,150.96095275878906,170.1270294189453,1230666,0.0,0.0
2020-09-24 00:00:00+00:00,170.22567749023438,187.7208251953125,169.34190368652344,180.8903045654297,1095465,0.0,0.0
2020-09-25 00:00:00+00:00,177.11410522460938,186.4925079345703,174.88697814941406,184.05340576171875,1126711,0.0,0.0
2020-09-26 00:00:00+00:00,184.25389099121094,185.34596252441406,176.48828125,177.70860290527344,1119380,0.0,0.0
2020-09-27 00:00:00+00:00,177.70860290527344,185.65248107910156,172.30946350097656,175.8248748779297,890261,0.0,0.0
2020-09-28 00:00:00+00:00,175.3849639892578,272.28619384765625,175.3849639892578,272.1348571777344,1901635,0.0,0.0
2020-09-29 00:00:00+00:00,273.2218933105469,275.2221984863281,78.9032211303711,78.90572357177734,1818806,0.0,0.0
2020-09-30 00:00:00+00:00,77.24467468261719,104.98220825195312,42.18798065185547,74.45503234863281,1674276,0.0,0.0
2020-10-01 00:00:00+00:00,74.3817367553711,74.40452575683594,50.53127670288086,53.15885925292969,1233991,0.0,0.0
2020-10-02 00:00:00+00:00,53.17916488647461,59.98832702636719,43.48181915283203,43.48359298706055,1070124,0.0,0.0
2020-10-03 00:00:00+00:00,43.65650939941406,45.975379943847656,23.789602279663086,24.148958206176758,903883,0.0,0.0
2020-10-04 00:00:00+00:00,24.26299285888672,36.511165618896484,21.923709869384766,35.872737884521484,1450590,0.0,0.0
2020-10-05 00:00:00+00:00,35.888267517089844,35.8887939453125,25.655866622924805,30.10917091369629,825647,0.0,0.0
2020-10-06 00:00:00+00:00,29.396678924560547,58.49345779418945,26.94350814819336,39.2011833190918,1705784,0.0,0.0
2020-10-07 00:00:00+00:00,38.895904541015625,71.29096984863281,34.393306732177734,53.46358108520508,2192310,0.0,0.0
2020-10-08 00:00:00+00:00,52.86034393310547,73.81356811523438,46.56608581542969,57.47336196899414,2052437,0.0,0.0
2020-10-09 00:00:00+00:00,57.34908676147461,59.762123107910156,41.522945404052734,47.06220626831055,1985171,0.0,0.0
2020-10-10 00:00:00+00:00,46.20092010498047,46.81352233886719,36.35004425048828,39.21784210205078,1338085,0.0,0.0
2020-10-11 00:00:00+00:00,39.66106033325195,49.176570892333984,37.861263275146484,39.709598541259766,1006689,0.0,0.0
