TIMESTAMP,LUCA_OPEN_PRICE_USD,LUCA_HIGH_PRICE_USD,LUCA_LOW_PRICE_USD,LUCA_CLOSE_PRICE_USD,LUCA_VOLUME_USD,LUCA_DIVIDENDS_USD,LUCA_STOCK_SPLITS_USD
2021-12-07 00:00:00+00:00,0.5200240015983582,0.5330770015716553,0.5185949802398682,0.5277760028839111,268572,0.0,0.0
2021-12-08 00:00:00+00:00,0.5277929902076721,0.5336019992828369,0.5207030177116394,0.5312759876251221,286694,0.0,0.0
2021-12-09 00:00:00+00:00,0.5311809778213501,0.5368189811706543,0.5268890261650085,0.53302001953125,51610,0.0,0.0
2021-12-10 00:00:00+00:00,0.5327590107917786,0.5379459857940674,0.5318970084190369,0.5373619794845581,30144,0.0,0.0
2021-12-11 00:00:00+00:00,0.5373619794845581,0.5437129735946655,0.5347549915313721,0.5398449897766113,20249,0.0,0.0
2021-12-12 00:00:00+00:00,0.5403280258178711,0.5481039881706238,0.5391380190849304,0.5473309755325317,27235,0.0,0.0
2021-12-13 00:00:00+00:00,0.5467730164527893,0.5520349740982056,0.5431069731712341,0.5479570031166077,27930,0.0,0.0
2021-12-14 00:00:00+00:00,0.5483049750328064,0.5521889925003052,0.5454440116882324,0.548803985118866,35188,0.0,0.0
2021-12-15 00:00:00+00:00,0.548255980014801,0.5541660189628601,0.5477849841117859,0.5507490038871765,32413,0.0,0.0
2021-12-16 00:00:00+00:00,0.5511209964752197,0.5529980063438416,0.5480650067329407,0.5494300127029419,26658,0.0,0.0
2021-12-17 00:00:00+00:00,0.5493360161781311,0.5554659962654114,0.5470510125160217,0.5523599982261658,29259,0.0,0.0
2021-12-18 00:00:00+00:00,0.5518029928207397,0.557470977306366,0.5503039956092834,0.5542910099029541,21539,0.0,0.0
2021-12-19 00:00:00+00:00,0.5542389750480652,0.5570560097694397,0.5485979914665222,0.5530800223350525,21400,0.0,0.0
2021-12-20 00:00:00+00:00,0.5534629821777344,0.559211015701294,0.5496709942817688,0.5561929941177368,28930,0.0,0.0
2021-12-21 00:00:00+00:00,0.5562270283699036,0.5587009787559509,0.5525929927825928,0.5566099882125854,29054,0.0,0.0
2021-12-22 00:00:00+00:00,0.5567129850387573,0.5582129955291748,0.551110029220581,0.5530480146408081,27431,0.0,0.0
2021-12-23 00:00:00+00:00,0.5533649921417236,0.5593140125274658,0.5514810085296631,0.5524610280990601,33995,0.0,0.0
2021-12-24 00:00:00+00:00,0.5523830056190491,0.5584409832954407,0.549465000629425,0.5508800148963928,39463,0.0,0.0
2021-12-25 00:00:00+00:00,0.5507599711418152,0.5558779835700989,0.5506929755210876,0.5525379776954651,25456,0.0,0.0
2021-12-26 00:00:00+00:00,0.5525349974632263,0.5574749708175659,0.5495390295982361,0.5550839900970459,15379,0.0,0.0
