TIMESTAMP,AFP_OPEN_PRICE_USD,AFP_HIGH_PRICE_USD,AFP_LOW_PRICE_USD,AFP_CLOSE_PRICE_USD,AFP_VOLUME_USD,AFP_DIVIDENDS_USD,AFP_STOCK_SPLITS_USD
2022-06-14 00:00:00+00:00,86.13532257080078,86.37348175048828,85.58116149902344,85.74828338623047,419584,0.0,0.0
2022-06-15 00:00:00+00:00,85.74481201171875,86.2087631225586,83.66252899169922,83.68043518066406,340408,0.0,0.0
2022-06-16 00:00:00+00:00,83.67890930175781,83.94473266601562,80.85929107666016,80.88472747802734,520305,0.0,0.0
2022-06-17 00:00:00+00:00,80.88871765136719,81.31792449951172,78.97064971923828,78.97303009033203,419438,0.0,0.0
2022-06-18 00:00:00+00:00,78.9699935913086,79.43657684326172,77.61249542236328,77.62846374511719,317643,0.0,0.0
2022-06-19 00:00:00+00:00,77.62704467773438,78.10804748535156,76.01253509521484,76.01338195800781,306493,0.0,0.0
2022-06-20 00:00:00+00:00,76.01301574707031,76.5653305053711,74.3765869140625,74.39773559570312,303156,0.0,0.0
2022-06-21 00:00:00+00:00,74.39649963378906,74.90397644042969,72.67020416259766,72.67868041992188,285492,0.0,0.0
2022-06-22 00:00:00+00:00,72.68031311035156,73.2080307006836,71.12104034423828,71.54435729980469,267650,0.0,0.0
2022-06-23 00:00:00+00:00,71.54470825195312,71.54470825195312,69.89801788330078,69.9001235961914,248648,0.0,0.0
2022-06-24 00:00:00+00:00,69.90033721923828,70.26703643798828,68.54663848876953,68.6391372680664,260035,0.0,0.0
2022-06-25 00:00:00+00:00,68.64186096191406,69.02521514892578,67.75531768798828,67.79875946044922,291826,0.0,0.0
2022-06-26 00:00:00+00:00,67.80038452148438,68.1898422241211,66.34711456298828,66.5257568359375,288673,0.0,0.0
2022-06-27 00:00:00+00:00,66.5244140625,66.87003326416016,65.57672119140625,65.90670776367188,284185,0.0,0.0
2022-06-28 00:00:00+00:00,65.90452575683594,65.99507904052734,64.78455352783203,65.02426147460938,275167,0.0,0.0
2022-06-29 00:00:00+00:00,65.02346801757812,72.923828125,64.78164672851562,72.923828125,771858,0.0,0.0
2022-06-30 00:00:00+00:00,72.92498779296875,73.93616485595703,67.74459838867188,67.93538665771484,1216842,0.0,0.0
2022-07-01 00:00:00+00:00,67.93717193603516,68.30298614501953,67.10291290283203,67.22010040283203,697291,0.0,0.0
2022-07-02 00:00:00+00:00,67.22151184082031,67.53610229492188,66.23400115966797,66.6101303100586,233504,0.0,0.0
2022-07-03 00:00:00+00:00,66.60994720458984,66.657958984375,65.46500396728516,65.48668670654297,201152,0.0,0.0
2022-07-04 00:00:00+00:00,65.48828887939453,65.92996215820312,64.5385971069336,64.62258911132812,213969,0.0,0.0
2022-07-05 00:00:00+00:00,64.62322235107422,65.03289794921875,63.0694465637207,64.0566635131836,9,0.0,0.0
2022-07-06 00:00:00+00:00,64.05783081054688,64.3727035522461,63.191856384277344,63.308353424072266,230048,0.0,0.0
2022-07-07 00:00:00+00:00,63.3078727722168,63.9112548828125,62.93376922607422,63.505184173583984,272299,0.0,0.0
2022-07-08 00:00:00+00:00,63.50490188598633,63.676422119140625,62.86754608154297,62.893497467041016,317776,0.0,0.0
2022-07-09 00:00:00+00:00,62.898162841796875,63.50769805908203,62.267059326171875,62.268428802490234,300899,0.0,0.0
2022-07-10 00:00:00+00:00,62.26797866821289,62.7283935546875,61.39807891845703,61.821754455566406,246129,0.0,0.0
2022-07-11 00:00:00+00:00,61.81846618652344,61.81846618652344,60.263816833496094,61.028995513916016,248973,0.0,0.0
2022-07-12 00:00:00+00:00,61.03129959106445,61.2664909362793,58.87139129638672,58.87139129638672,326795,0.0,0.0
2022-07-13 00:00:00+00:00,58.87189483642578,59.3067512512207,55.43800354003906,57.795894622802734,677403,0.0,0.0
2022-07-14 00:00:00+00:00,57.796539306640625,57.8708381652832,51.68535614013672,53.480960845947266,546895,0.0,0.0
2022-07-15 00:00:00+00:00,53.48153305053711,57.075599670410156,51.54935073852539,56.47537612915039,574960,0.0,0.0
2022-07-16 00:00:00+00:00,56.473358154296875,57.1612663269043,52.506587982177734,54.389617919921875,579187,0.0,0.0
2022-07-17 00:00:00+00:00,54.3896484375,56.783485412597656,51.16200256347656,56.21274185180664,477077,0.0,0.0
2022-07-18 00:00:00+00:00,56.21266174316406,57.016109466552734,51.91019058227539,53.10621643066406,450438,0.0,0.0
2022-07-19 00:00:00+00:00,53.1002082824707,56.98540496826172,51.82942581176758,54.424827575683594,508281,0.0,0.0
2022-07-20 00:00:00+00:00,54.425479888916016,58.083744049072266,50.894691467285156,56.48005676269531,506686,0.0,0.0
2022-07-21 00:00:00+00:00,56.47972106933594,58.30181121826172,45.85978317260742,57.93981170654297,232537,0.0,0.0
2022-07-22 00:00:00+00:00,57.930824279785156,58.488460540771484,46.3007926940918,57.20355987548828,570615,0.0,0.0
2022-07-23 00:00:00+00:00,57.199073791503906,58.18711471557617,51.94694519042969,55.68528747558594,383430,0.0,0.0
2022-07-24 00:00:00+00:00,55.68446350097656,57.905052185058594,51.55860137939453,55.07781219482422,433278,0.0,0.0
2022-07-25 00:00:00+00:00,55.07701110839844,57.91191482543945,52.08920669555664,55.55878448486328,473059,0.0,0.0
2022-07-26 00:00:00+00:00,55.561279296875,57.9829216003418,52.15522766113281,55.11248016357422,489657,0.0,0.0
2022-07-27 00:00:00+00:00,55.110015869140625,59.19855499267578,53.10704803466797,57.17903137207031,504513,0.0,0.0
2022-07-28 00:00:00+00:00,57.18103790283203,59.5588264465332,53.920814514160156,55.448204040527344,611353,0.0,0.0
2022-07-29 00:00:00+00:00,55.44846725463867,61.786468505859375,52.64191818237305,60.33167266845703,582525,0.0,0.0
2022-07-30 00:00:00+00:00,60.33182144165039,64.6216812133789,56.62910079956055,62.653133392333984,787826,0.0,0.0
