TIMESTAMP,STORJ_OPEN_PRICE_USD,STORJ_HIGH_PRICE_USD,STORJ_LOW_PRICE_USD,STORJ_CLOSE_PRICE_USD,STORJ_VOLUME_USD,STORJ_DIVIDENDS_USD,STORJ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.5419870018959045,0.6004149913787842,0.5308369994163513,0.590254008769989,4745770,0.0,0.0
2017-11-10 00:00:00+00:00,0.5905699729919434,0.602554976940155,0.44424399733543396,0.4903469979763031,3084140,0.0,0.0
2017-11-11 00:00:00+00:00,0.4811590015888214,0.5109419822692871,0.4563480019569397,0.47229400277137756,3258700,0.0,0.0
2017-11-12 00:00:00+00:00,0.4720410108566284,0.4813919961452484,0.38245999813079834,0.43411099910736084,2888030,0.0,0.0
2017-11-13 00:00:00+00:00,0.4374319911003113,0.5537829995155334,0.43573400378227234,0.5169839859008789,3681620,0.0,0.0
2017-11-14 00:00:00+00:00,0.5178290009498596,0.657971978187561,0.49932000041007996,0.6104339957237244,7108410,0.0,0.0
2017-11-15 00:00:00+00:00,0.6117209792137146,0.8519909977912903,0.573868989944458,0.8294219970703125,27394600,0.0,0.0
2017-11-16 00:00:00+00:00,0.8196390271186829,0.9220010042190552,0.629177987575531,0.6607890129089355,28318600,0.0,0.0
2017-11-17 00:00:00+00:00,0.6581040024757385,0.7058359980583191,0.6047880053520203,0.6181679964065552,9846660,0.0,0.0
2017-11-18 00:00:00+00:00,0.6180229783058167,0.6307830214500427,0.5931010246276855,0.6257979869842529,7298930,0.0,0.0
2017-11-19 00:00:00+00:00,0.6256960034370422,0.6539170145988464,0.6173419952392578,0.6344919800758362,6102530,0.0,0.0
2017-11-20 00:00:00+00:00,0.6363760232925415,0.6810389757156372,0.6219760179519653,0.6702820062637329,6962250,0.0,0.0
2017-11-21 00:00:00+00:00,0.6738590002059937,0.7372069954872131,0.6393929719924927,0.7288839817047119,10087600,0.0,0.0
2017-11-22 00:00:00+00:00,0.7293890118598938,0.8059189915657043,0.7097989916801453,0.737313985824585,10699000,0.0,0.0
2017-11-23 00:00:00+00:00,0.7381910085678101,0.742713987827301,0.6847100257873535,0.7033249735832214,6182140,0.0,0.0
2017-11-24 00:00:00+00:00,0.7019519805908203,0.7109159827232361,0.6565750241279602,0.7076110243797302,7352440,0.0,0.0
2017-11-25 00:00:00+00:00,0.708558976650238,0.7444549798965454,0.7010520100593567,0.7444549798965454,5968960,0.0,0.0
2017-11-26 00:00:00+00:00,0.7420169711112976,0.7617959976196289,0.705489993095398,0.746429979801178,6382440,0.0,0.0
2017-11-27 00:00:00+00:00,0.7445679903030396,0.796235978603363,0.7174909710884094,0.758234977722168,9632000,0.0,0.0
