TIMESTAMP,BEAM_OPEN_PRICE_USD,BEAM_HIGH_PRICE_USD,BEAM_LOW_PRICE_USD,BEAM_CLOSE_PRICE_USD,BEAM_VOLUME_USD,BEAM_DIVIDENDS_USD,BEAM_STOCK_SPLITS_USD
2019-01-17 00:00:00+00:00,0.5752459764480591,0.6043890118598938,0.5750579833984375,0.6042330265045166,1461378,0.0,0.0
2019-01-18 00:00:00+00:00,0.6038349866867065,0.9448540210723877,0.5962439775466919,0.8208410143852234,1423674,0.0,0.0
2019-01-19 00:00:00+00:00,0.7964289784431458,1.0315849781036377,0.7428060173988342,0.8571810126304626,2168956,0.0,0.0
2019-01-20 00:00:00+00:00,0.8566820025444031,0.866025984287262,0.7309730052947998,0.8065270185470581,1945927,0.0,0.0
2019-01-21 00:00:00+00:00,0.7776539921760559,0.9488850235939026,0.7585189938545227,0.9488850235939026,3889505,0.0,0.0
2019-01-22 00:00:00+00:00,0.9548149704933167,1.1300630569458008,0.8260310292243958,1.1001009941101074,3734998,0.0,0.0
2019-01-23 00:00:00+00:00,1.0977009534835815,1.2580269575119019,0.973376989364624,1.0528069734573364,4404425,0.0,0.0
2019-01-24 00:00:00+00:00,1.0526319742202759,1.1068320274353027,0.973701000213623,1.0621709823608398,2198857,0.0,0.0
2019-01-25 00:00:00+00:00,1.0705209970474243,1.0979759693145752,0.9054319858551025,1.0324440002441406,3721384,0.0,0.0
2019-01-26 00:00:00+00:00,1.0060420036315918,1.2973610162734985,0.93442702293396,1.2973610162734985,3931457,0.0,0.0
2019-01-27 00:00:00+00:00,1.3057849407196045,2.9414210319519043,1.1664559841156006,2.9414210319519043,7079906,0.0,0.0
2019-01-28 00:00:00+00:00,2.9541189670562744,3.1829800605773926,1.80826997756958,2.304192066192627,5229939,0.0,0.0
2019-01-29 00:00:00+00:00,2.2564239501953125,2.355186939239502,1.8795809745788574,2.150012969970703,4475876,0.0,0.0
2019-01-30 00:00:00+00:00,2.1141250133514404,2.142362117767334,1.7112770080566406,1.862684965133667,4026970,0.0,0.0
2019-01-31 00:00:00+00:00,1.8655569553375244,1.9230860471725464,1.2086230516433716,1.5536730289459229,3075641,0.0,0.0
2019-02-01 00:00:00+00:00,1.5390139818191528,1.9597690105438232,1.18721604347229,1.8453450202941895,3788085,0.0,0.0
2019-02-02 00:00:00+00:00,1.8270039558410645,1.9125169515609741,1.5313169956207275,1.809885025024414,3768374,0.0,0.0
2019-02-03 00:00:00+00:00,1.817850947380066,1.8303200006484985,1.4472899436950684,1.4482049942016602,3250377,0.0,0.0
2019-02-04 00:00:00+00:00,1.4458080530166626,1.503640055656433,1.4317359924316406,1.4782780408859253,3030217,0.0,0.0
2019-02-05 00:00:00+00:00,1.4620709419250488,1.5944010019302368,1.4382020235061646,1.461408019065857,3149609,0.0,0.0
2019-02-06 00:00:00+00:00,1.458739995956421,1.4730010032653809,1.3050340414047241,1.3110049962997437,2814551,0.0,0.0
2019-02-07 00:00:00+00:00,1.3156709671020508,1.3495149612426758,1.2346440553665161,1.282768964767456,2668859,0.0,0.0
2019-02-08 00:00:00+00:00,1.2763160467147827,1.4322659969329834,1.129220962524414,1.3591690063476562,2916529,0.0,0.0
2019-02-09 00:00:00+00:00,1.3554949760437012,1.4165550470352173,1.2535749673843384,1.3883140087127686,2865484,0.0,0.0
2019-02-10 00:00:00+00:00,1.3874249458312988,1.546496033668518,1.3602499961853027,1.4501060247421265,3532827,0.0,0.0
2019-02-11 00:00:00+00:00,1.4487700462341309,1.4488279819488525,1.3003900051116943,1.308534026145935,1140995,0.0,0.0
