TIMESTAMP,30808_OPEN_PRICE_USD,30808_HIGH_PRICE_USD,30808_LOW_PRICE_USD,30808_CLOSE_PRICE_USD,30808_VOLUME_USD,30808_DIVIDENDS_USD,30808_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,4.602869033813477,5.203192234039307,3.9360530376434326,4.663112163543701,23290108,0.0,0.0
2024-04-23 00:00:00+00:00,4.635597229003906,5.4477949142456055,2.9553780555725098,3.09493088722229,15899156,0.0,0.0
2024-04-24 00:00:00+00:00,3.1282670497894287,4.530631065368652,3.126905918121338,3.816098928451538,12357234,0.0,0.0
2024-04-25 00:00:00+00:00,3.79927396774292,4.581617832183838,3.403975009918213,4.002019882202148,10393745,0.0,0.0
2024-04-26 00:00:00+00:00,4.002019882202148,4.076358795166016,3.0145609378814697,3.0289080142974854,5337546,0.0,0.0
2024-04-27 00:00:00+00:00,2.9902279376983643,3.0862228870391846,2.409717082977295,2.8462820053100586,4176368,0.0,0.0
2024-04-28 00:00:00+00:00,2.797210931777954,3.1174919605255127,2.46567702293396,2.4969370365142822,2340539,0.0,0.0
2024-04-29 00:00:00+00:00,2.4969370365142822,2.559391975402832,2.1006178855895996,2.318497896194458,2815535,0.0,0.0
2024-04-30 00:00:00+00:00,2.318497896194458,2.3583850860595703,1.669782042503357,1.8586119413375854,2741343,0.0,0.0
2024-05-01 00:00:00+00:00,1.8586119413375854,2.044632911682129,1.6856739521026611,2.021446943283081,1472428,0.0,0.0
2024-05-02 00:00:00+00:00,2.0308330059051514,2.1206650733947754,1.7600159645080566,2.0351650714874268,1693459,0.0,0.0
2024-05-03 00:00:00+00:00,2.025636911392212,2.6932780742645264,1.94582200050354,2.345207929611206,3143581,0.0,0.0
2024-05-04 00:00:00+00:00,2.511492967605591,2.5121350288391113,2.1335630416870117,2.2122950553894043,1950989,0.0,0.0
2024-05-05 00:00:00+00:00,2.2585690021514893,2.2585690021514893,1.7409039735794067,1.7409039735794067,1713578,0.0,0.0
2024-05-06 00:00:00+00:00,1.7874070405960083,1.991021990776062,1.6699249744415283,1.7222219705581665,1468712,0.0,0.0
2024-05-07 00:00:00+00:00,1.7222219705581665,1.8007429838180542,1.6117219924926758,1.660112977027893,1217155,0.0,0.0
2024-05-08 00:00:00+00:00,1.7850589752197266,1.9771159887313843,1.626358985900879,1.6268789768218994,2316025,0.0,0.0
2024-05-09 00:00:00+00:00,1.6264790296554565,1.726423978805542,1.610582947731018,1.6332999467849731,895949,0.0,0.0
2024-05-10 00:00:00+00:00,1.6332999467849731,1.6788369417190552,1.4123179912567139,1.4198939800262451,1004507,0.0,0.0
2024-05-11 00:00:00+00:00,1.4994360208511353,1.5280729532241821,1.4178739786148071,1.4930540323257446,219981,0.0,0.0
2024-05-12 00:00:00+00:00,1.47126305103302,1.6630669832229614,1.4118820428848267,1.4412879943847656,146880,0.0,0.0
2024-05-13 00:00:00+00:00,1.445909023284912,1.4925609827041626,0.6912490129470825,1.1706030368804932,642268,0.0,0.0
2024-05-14 00:00:00+00:00,1.1050419807434082,1.1866710186004639,0.815159022808075,0.9158009886741638,875217,0.0,0.0
