TIMESTAMP,BANANAS31_OPEN_PRICE_USD,BANANAS31_HIGH_PRICE_USD,BANANAS31_LOW_PRICE_USD,BANANAS31_CLOSE_PRICE_USD,BANANAS31_VOLUME_USD,BANANAS31_DIVIDENDS_USD,BANANAS31_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.005861999932676554,0.007083999924361706,0.005477000027894974,0.006831000093370676,6872498,0.0,0.0
2024-12-02 00:00:00+00:00,0.006833000108599663,0.007453000172972679,0.006252000108361244,0.006560000125318766,6367807,0.0,0.0
2024-12-03 00:00:00+00:00,0.006560000125318766,0.00661499984562397,0.0057219997979700565,0.006118000019341707,4794644,0.0,0.0
2024-12-04 00:00:00+00:00,0.006118000019341707,0.006380999926477671,0.005630999803543091,0.006146000232547522,6239261,0.0,0.0
2024-12-05 00:00:00+00:00,0.006182999815791845,0.0064489999786019325,0.0027729999274015427,0.002824000082910061,7570939,0.0,0.0
2024-12-06 00:00:00+00:00,0.003286000108346343,0.005061999894678593,0.003280000062659383,0.004933000076562166,5689786,0.0,0.0
2024-12-07 00:00:00+00:00,0.004933000076562166,0.005609999876469374,0.004805999808013439,0.005549000110477209,10028359,0.0,0.0
2024-12-08 00:00:00+00:00,0.005696000065654516,0.006082999985665083,0.004391999915242195,0.005181000102311373,14975813,0.0,0.0
2024-12-09 00:00:00+00:00,0.005181000102311373,0.005923999939113855,0.004813000094145536,0.005144000053405762,13039681,0.0,0.0
2024-12-10 00:00:00+00:00,0.005152000114321709,0.00598399993032217,0.004189999774098396,0.004730000160634518,18632895,0.0,0.0
2024-12-11 00:00:00+00:00,0.0047240001149475574,0.005582000128924847,0.00469700014218688,0.005003000143915415,11401884,0.0,0.0
2024-12-12 00:00:00+00:00,0.005001999903470278,0.0055740000680089,0.004976999945938587,0.005115999840199947,8286433,0.0,0.0
2024-12-13 00:00:00+00:00,0.005117000080645084,0.005317999981343746,0.004869000054895878,0.005117000080645084,8413907,0.0,0.0
2024-12-14 00:00:00+00:00,0.005117000080645084,0.005266000051051378,0.004873000085353851,0.005001000128686428,8454058,0.0,0.0
2024-12-15 00:00:00+00:00,0.005005999933928251,0.0051299999468028545,0.004873999860137701,0.005109000019729137,8099493,0.0,0.0
2024-12-16 00:00:00+00:00,0.005107999779284,0.006415999960154295,0.005001999903470278,0.006169999949634075,11101142,0.0,0.0
2024-12-17 00:00:00+00:00,0.006173000205308199,0.006909999996423721,0.005872999783605337,0.006796000059694052,11203150,0.0,0.0
2024-12-18 00:00:00+00:00,0.006796000059694052,0.008290999568998814,0.005001000128686428,0.005169000010937452,18578313,0.0,0.0
2024-12-19 00:00:00+00:00,0.005171000026166439,0.005280999932438135,0.004174999892711639,0.004666000138968229,10405780,0.0,0.0
2024-12-20 00:00:00+00:00,0.004666000138968229,0.005096000153571367,0.0037330000195652246,0.004195000045001507,12294076,0.0,0.0
2024-12-21 00:00:00+00:00,0.004195000045001507,0.004548000171780586,0.0038789999671280384,0.003945999778807163,8891328,0.0,0.0
2024-12-22 00:00:00+00:00,0.003945999778807163,0.005123000126332045,0.0038920000661164522,0.004954999778419733,9879824,0.0,0.0
2024-12-23 00:00:00+00:00,0.004954999778419733,0.0051380000077188015,0.00470399996265769,0.004889000207185745,8413201,0.0,0.0
2024-12-24 00:00:00+00:00,0.004892999771982431,0.004941000137478113,0.004420999903231859,0.004550999961793423,9409294,0.0,0.0
2024-12-25 00:00:00+00:00,0.004550000187009573,0.004685999825596809,0.00430699996650219,0.004472000058740377,10829982,0.0,0.0
2024-12-26 00:00:00+00:00,0.004472999833524227,0.004929000046104193,0.00442600017413497,0.004767000209540129,8890989,0.0,0.0
2024-12-27 00:00:00+00:00,0.004767000209540129,0.005259000230580568,0.0044639999978244305,0.004515000153332949,10089899,0.0,0.0
2024-12-28 00:00:00+00:00,0.004515000153332949,0.004908999893814325,0.004503000061959028,0.004683000035583973,10337334,0.0,0.0
2024-12-29 00:00:00+00:00,0.004683000035583973,0.0049149999395012856,0.0045739999040961266,0.00470300018787384,10695803,0.0,0.0
2024-12-30 00:00:00+00:00,0.00470300018787384,0.004749000072479248,0.004426999948918819,0.004497000016272068,10668598,0.0,0.0
2024-12-31 00:00:00+00:00,0.004497000016272068,0.004513000138103962,0.003771000076085329,0.0037819999270141125,7670225,0.0,0.0
2025-01-01 00:00:00+00:00,0.0037819999270141125,0.004298999905586243,0.003774000098928809,0.00394799979403615,7807992,0.0,0.0
2025-01-02 00:00:00+00:00,0.00394799979403615,0.004007999785244465,0.0030090000946074724,0.003343000076711178,7856401,0.0,0.0
2025-01-03 00:00:00+00:00,0.003344000084325671,0.0037670000456273556,0.003343000076711178,0.0037239999510347843,6414133,0.0,0.0
2025-01-04 00:00:00+00:00,0.0037239999510347843,0.004954000003635883,0.0037159998901188374,0.004009000025689602,9880243,0.0,0.0
2025-01-05 00:00:00+00:00,0.004009000025689602,0.004009000025689602,0.003594999900087714,0.0036150000523775816,3385188,0.0,0.0
2025-01-06 00:00:00+00:00,0.0036150000523775816,0.003636999987065792,0.003073000116273761,0.0031510000117123127,5386752,0.0,0.0
2025-01-07 00:00:00+00:00,0.0031510000117123127,0.0031580000650137663,0.0020729999523609877,0.002216000109910965,7507464,0.0,0.0
2025-01-08 00:00:00+00:00,0.0022169998846948147,0.002247000113129616,0.001344999996945262,0.001344999996945262,4048165,0.0,0.0
2025-01-09 00:00:00+00:00,0.001344999996945262,0.0019829999655485153,0.0009960000170394778,0.00190100003965199,6154545,0.0,0.0
2025-01-10 00:00:00+00:00,0.0019000000320374966,0.0019049999536946416,0.001661999966017902,0.0018899999558925629,3912528,0.0,0.0
2025-01-11 00:00:00+00:00,0.0018899999558925629,0.002326000016182661,0.0018449999624863267,0.002176000038161874,8600991,0.0,0.0
2025-01-12 00:00:00+00:00,0.0021750000305473804,0.0023709998931735754,0.00215999991632998,0.0023709998931735754,9296835,0.0,0.0
2025-01-13 00:00:00+00:00,0.0023709998931735754,0.003269999986514449,0.001832999987527728,0.0021019999403506517,9577384,0.0,0.0
2025-01-14 00:00:00+00:00,0.0021019999403506517,0.0036510000936686993,0.002094999887049198,0.0029639999847859144,10156461,0.0,0.0
2025-01-15 00:00:00+00:00,0.0029639999847859144,0.0032599999103695154,0.002644000109285116,0.0028699999675154686,11859156,0.0,0.0
2025-01-16 00:00:00+00:00,0.0028699999675154686,0.0033019999973475933,0.0027000000700354576,0.003011999884620309,12368163,0.0,0.0
2025-01-17 00:00:00+00:00,0.0030129998922348022,0.0035210000351071358,0.002930999966338277,0.0030539999715983868,12796103,0.0,0.0
2025-01-18 00:00:00+00:00,0.0030539999715983868,0.003063000040128827,0.002136999974027276,0.002248999895527959,8434858,0.0,0.0
2025-01-19 00:00:00+00:00,0.002248999895527959,0.00229199999012053,0.0013909999979659915,0.0014009999576956034,12318504,0.0,0.0
2025-01-20 00:00:00+00:00,0.0014009999576956034,0.002176000038161874,0.0013160000089555979,0.00202700006775558,14202467,0.0,0.0
2025-01-21 00:00:00+00:00,0.00202700006775558,0.002194999950006604,0.0019099999917671084,0.0019249999895691872,9053376,0.0,0.0
2025-01-22 00:00:00+00:00,0.0019249999895691872,0.0019970000721514225,0.0017750000115484,0.0018860000418499112,4794761,0.0,0.0
2025-01-23 00:00:00+00:00,0.0018860000418499112,0.0018899999558925629,0.0014730000402778387,0.00165200000628829,6946491,0.0,0.0
2025-01-24 00:00:00+00:00,0.00165200000628829,0.0017509999452158809,0.001509999972768128,0.0015320000238716602,3595238,0.0,0.0
2025-01-25 00:00:00+00:00,0.0015310000162571669,0.0015770000172778964,0.0013920000055804849,0.0015040000434964895,2955641,0.0,0.0
2025-01-26 00:00:00+00:00,0.0015040000434964895,0.0015109999803826213,0.001322000054642558,0.0013249999610707164,2975434,0.0,0.0
2025-01-27 00:00:00+00:00,0.0013249999610707164,0.0013310000067576766,0.0011520000407472253,0.0012730000307783484,4238619,0.0,0.0
2025-01-28 00:00:00+00:00,0.0012730000307783484,0.0012730000307783484,0.001053999993018806,0.0010550000006332994,3399487,0.0,0.0
2025-01-29 00:00:00+00:00,0.0010550000006332994,0.0012570000253617764,0.001053999993018806,0.001246000058017671,3411350,0.0,0.0
2025-01-30 00:00:00+00:00,0.001246000058017671,0.0012939999578520656,0.001158999977633357,0.001164000015705824,2236768,0.0,0.0
2025-01-31 00:00:00+00:00,0.001164000015705824,0.0011759999906644225,0.0010369999799877405,0.0010430000256747007,2908377,0.0,0.0
