TIMESTAMP,WRKX_OPEN_PRICE_USD,WRKX_HIGH_PRICE_USD,WRKX_LOW_PRICE_USD,WRKX_CLOSE_PRICE_USD,WRKX_VOLUME_USD,WRKX_DIVIDENDS_USD,WRKX_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.011513999663293362,0.011617000214755535,0.011265999637544155,0.011475999839603901,90255,0.0,0.0
2024-05-17 00:00:00+00:00,0.011371999979019165,0.011993000283837318,0.011367999948561192,0.011820999905467033,94235,0.0,0.0
2024-05-18 00:00:00+00:00,0.011843999847769737,0.012209000065922737,0.01179100014269352,0.01192300021648407,99151,0.0,0.0
2024-05-19 00:00:00+00:00,0.011935999616980553,0.011966000311076641,0.01152000017464161,0.011568999849259853,93934,0.0,0.0
2024-05-20 00:00:00+00:00,0.011571000330150127,0.012356000021100044,0.011571000330150127,0.012346000410616398,83338,0.0,0.0
2024-05-21 00:00:00+00:00,0.012346000410616398,0.012346000410616398,0.012078999541699886,0.012186000123620033,94299,0.0,0.0
2024-05-22 00:00:00+00:00,0.012186000123620033,0.014165000058710575,0.011037999764084816,0.013973000459372997,96888,0.0,0.0
2024-05-23 00:00:00+00:00,0.013973000459372997,0.015003999695181847,0.013857999816536903,0.014671999961137772,95838,0.0,0.0
2024-05-24 00:00:00+00:00,0.014737999998033047,0.015085999853909016,0.014325999654829502,0.015043999999761581,100678,0.0,0.0
2024-05-25 00:00:00+00:00,0.015043999999761581,0.015279999934136868,0.014995000325143337,0.015238000079989433,100238,0.0,0.0
2024-05-26 00:00:00+00:00,0.015259999781847,0.015407999977469444,0.015010000206530094,0.015220999717712402,75672,0.0,0.0
2024-05-27 00:00:00+00:00,0.015123999677598476,0.015608999878168106,0.014848999679088593,0.015560000203549862,90524,0.0,0.0
2024-05-28 00:00:00+00:00,0.015506000258028507,0.015675000846385956,0.015138999558985233,0.015553999692201614,95728,0.0,0.0
2024-05-29 00:00:00+00:00,0.015560000203549862,0.01569500006735325,0.015413000248372555,0.015482000075280666,94941,0.0,0.0
2024-05-30 00:00:00+00:00,0.015432000160217285,0.015545999631285667,0.014844000339508057,0.01501299999654293,93896,0.0,0.0
