TIMESTAMP,SRM_OPEN_PRICE_USD,SRM_HIGH_PRICE_USD,SRM_LOW_PRICE_USD,SRM_CLOSE_PRICE_USD,SRM_VOLUME_USD,SRM_DIVIDENDS_USD,SRM_STOCK_SPLITS_USD
2020-08-11 00:00:00+00:00,0.11009100079536438,1.607617974281311,0.11000599712133408,1.5703530311584473,211232756,0.0,0.0
2020-08-12 00:00:00+00:00,1.5557399988174438,1.9824869632720947,1.5557399988174438,1.6900869607925415,262553228,0.0,0.0
2020-08-13 00:00:00+00:00,1.6823079586029053,2.2214090824127197,1.6394670009613037,2.029850959777832,149212198,0.0,0.0
2020-08-14 00:00:00+00:00,2.029597043991089,2.1643049716949463,1.821478009223938,1.8613189458847046,63678645,0.0,0.0
2020-08-15 00:00:00+00:00,1.8581349849700928,1.893875002861023,1.6532249450683594,1.6641590595245361,43803297,0.0,0.0
2020-08-16 00:00:00+00:00,1.668017029762268,1.8391350507736206,1.532142996788025,1.733381986618042,47218212,0.0,0.0
2020-08-17 00:00:00+00:00,1.733381986618042,1.7804009914398193,1.6337510347366333,1.6478439569473267,26711020,0.0,0.0
2020-08-18 00:00:00+00:00,1.6481549739837646,1.7911269664764404,1.5387309789657593,1.676237940788269,59646882,0.0,0.0
2020-08-19 00:00:00+00:00,1.675475001335144,1.768699049949646,1.569085955619812,1.601099967956543,52195082,0.0,0.0
2020-08-20 00:00:00+00:00,1.601099967956543,1.7865649461746216,1.5986779928207397,1.7786259651184082,54365123,0.0,0.0
2020-08-21 00:00:00+00:00,1.7764309644699097,1.7774629592895508,1.5156099796295166,1.5246479511260986,56154583,0.0,0.0
2020-08-22 00:00:00+00:00,1.522236943244934,1.5681740045547485,1.4454749822616577,1.5447289943695068,47508018,0.0,0.0
2020-08-23 00:00:00+00:00,1.54447603225708,1.5964679718017578,1.4764219522476196,1.5365869998931885,44221341,0.0,0.0
2020-08-24 00:00:00+00:00,1.5360610485076904,1.8438750505447388,1.5070040225982666,1.8370519876480103,107252669,0.0,0.0
2020-08-25 00:00:00+00:00,1.8373980522155762,1.8731880187988281,1.5930540561676025,1.6783339977264404,55963662,0.0,0.0
2020-08-26 00:00:00+00:00,1.6797699928283691,2.1019110679626465,1.6539469957351685,2.0777220726013184,110752817,0.0,0.0
2020-08-27 00:00:00+00:00,2.0787770748138428,2.5812110900878906,2.035109043121338,2.53861403465271,233481850,0.0,0.0
2020-08-28 00:00:00+00:00,2.5375521183013916,2.7911479473114014,2.3500049114227295,2.4190149307250977,188296870,0.0,0.0
2020-08-29 00:00:00+00:00,2.4179320335388184,2.963315010070801,2.2969601154327393,2.8545310497283936,179158020,0.0,0.0
2020-08-30 00:00:00+00:00,2.8329179286956787,2.968682050704956,2.6689870357513428,2.888176918029785,178546026,0.0,0.0
2020-08-31 00:00:00+00:00,2.886141061782837,3.584402084350586,2.635956048965454,3.3174331188201904,233025389,0.0,0.0
