TIMESTAMP,GODCAT_OPEN_PRICE_USD,GODCAT_HIGH_PRICE_USD,GODCAT_LOW_PRICE_USD,GODCAT_CLOSE_PRICE_USD,GODCAT_VOLUME_USD,GODCAT_DIVIDENDS_USD,GODCAT_STOCK_SPLITS_USD
2024-08-08 00:00:00+00:00,0.00035799999022856355,0.00036299999919719994,0.00021800000104121864,0.0002629999944474548,64838,0.0,0.0
2024-08-09 00:00:00+00:00,0.00025099999038502574,0.0003009999927598983,0.00016500000492669642,0.00026199998683296144,47948,0.0,0.0
2024-08-10 00:00:00+00:00,0.00026199998683296144,0.0002969999914057553,0.00012799999967683107,0.00018400000408291817,39475,0.0,0.0
2024-08-11 00:00:00+00:00,0.00018400000408291817,0.0002229999954579398,0.00014200000441633165,0.00020700000459328294,44773,0.0,0.0
2024-08-12 00:00:00+00:00,0.00020700000459328294,0.0002119999990100041,0.00010800000018207356,0.00014400000509340316,33819,0.0,0.0
2024-08-13 00:00:00+00:00,0.00014400000509340316,0.00031599999056197703,0.0001289999927394092,0.00019999999494757503,40252,0.0,0.0
2024-08-14 00:00:00+00:00,0.00019999999494757503,0.00022499999613501132,0.00016700000560376793,0.0001849999971454963,15496,0.0,0.0
2024-08-15 00:00:00+00:00,0.00016999999934341758,0.0002880000101868063,0.00014899999951012433,0.00019999999494757503,26948,0.0,0.0
2024-08-16 00:00:00+00:00,0.00018400000408291817,0.0006670000148005784,0.00017100000695791095,0.00048600000445730984,137588,0.0,0.0
2024-08-17 00:00:00+00:00,0.0005729999975301325,0.0007580000092275441,0.0004579999949783087,0.0005619999719783664,166444,0.0,0.0
2024-08-18 00:00:00+00:00,0.0005559999844990671,0.0007670000195503235,0.00040600000647827983,0.0005409999866969883,102027,0.0,0.0
2024-08-19 00:00:00+00:00,0.0005409999866969883,0.0006060000159777701,0.0004189999890513718,0.000514000013936311,61412,0.0,0.0
2024-08-20 00:00:00+00:00,0.0004990000161342323,0.0006520000169984996,0.000450999999884516,0.000450999999884516,33766,0.0,0.0
2024-08-21 00:00:00+00:00,0.0004250000056345016,0.00045200000749900937,0.00028300000121816993,0.00032699998700991273,32502,0.0,0.0
2024-08-22 00:00:00+00:00,0.0003060000017285347,0.00031999999191612005,0.00015199999324977398,0.00021100000594742596,50245,0.0,0.0
2024-08-23 00:00:00+00:00,0.0002099999983329326,0.00031999999191612005,0.00018699999782256782,0.0002479999966453761,29304,0.0,0.0
2024-08-24 00:00:00+00:00,0.00025599999935366213,0.0002610000083222985,4.8000001697801054e-05,9.40000027185306e-05,106407,0.0,0.0
2024-08-25 00:00:00+00:00,8.900000102585182e-05,9.300000237999484e-05,4.8000001697801054e-05,6.900000153109431e-05,25324,0.0,0.0
2024-08-26 00:00:00+00:00,6.900000153109431e-05,8.399999933317304e-05,4.8000001697801054e-05,5.700000110664405e-05,12012,0.0,0.0
2024-08-27 00:00:00+00:00,5.700000110664405e-05,0.00023200000578071922,5.199999941396527e-05,0.00022600000374950469,45841,0.0,0.0
2024-08-28 00:00:00+00:00,0.0002209999947808683,0.00031999999191612005,0.00012599999899975955,0.00020900000527035445,90177,0.0,0.0
2024-08-29 00:00:00+00:00,0.00020900000527035445,0.00020900000527035445,0.00011100000119768083,0.00015999999595806003,31109,0.0,0.0
2024-08-30 00:00:00+00:00,0.00015999999595806003,0.0002460000105202198,0.00012599999899975955,0.0001900000061141327,37244,0.0,0.0
2024-08-31 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.00013699999544769526,0.00015900000289548188,24246,0.0,0.0
2024-09-01 00:00:00+00:00,0.00015900000289548188,0.00019299999985378236,0.00013699999544769526,0.00015900000289548188,21703,0.0,0.0
2024-09-02 00:00:00+00:00,0.00015900000289548188,0.00015900000289548188,0.0001230000052601099,0.00014800000644754618,21950,0.0,0.0
2024-09-03 00:00:00+00:00,0.00015700000221841037,0.00018200000340584666,0.00013299999409355223,0.0001449999981559813,22262,0.0,0.0
