TIMESTAMP,LAVITA_OPEN_PRICE_USD,LAVITA_HIGH_PRICE_USD,LAVITA_LOW_PRICE_USD,LAVITA_CLOSE_PRICE_USD,LAVITA_VOLUME_USD,LAVITA_DIVIDENDS_USD,LAVITA_STOCK_SPLITS_USD
2023-06-19 00:00:00+00:00,0.01823499985039234,0.018725000321865082,0.01664399914443493,0.017488999292254448,49546,0.0,0.0
2023-06-20 00:00:00+00:00,0.017488999292254448,0.01894400082528591,0.01624700054526329,0.017091000452637672,0,0.0,0.0
2023-06-21 00:00:00+00:00,0.017091000452637672,0.017091000452637672,0.017091000452637672,0.017091000452637672,0,0.0,0.0
2023-06-22 00:00:00+00:00,0.017091000452637672,0.021213000640273094,0.002706000115722418,0.02021699957549572,11452,0.0,0.0
2023-06-23 00:00:00+00:00,0.02021699957549572,0.020834999158978462,0.018490999937057495,0.019355999305844307,7292,0.0,0.0
2023-06-24 00:00:00+00:00,0.019355999305844307,0.0209989994764328,0.018184000626206398,0.020008999854326248,13854,0.0,0.0
2023-06-25 00:00:00+00:00,0.020008999854326248,0.020634999498724937,0.018597999587655067,0.019794000312685966,8958,0.0,0.0
2023-06-26 00:00:00+00:00,0.019794000312685966,0.021497000008821487,0.01717199943959713,0.020330000668764114,7385,0.0,0.0
2023-06-27 00:00:00+00:00,0.020330000668764114,0.020673999562859535,0.018814999610185623,0.01948999986052513,17039,0.0,0.0
2023-06-28 00:00:00+00:00,0.01948999986052513,0.02143999934196472,0.018928999081254005,0.019934000447392464,8989,0.0,0.0
2023-06-29 00:00:00+00:00,0.019934000447392464,0.02107200026512146,0.018400000408291817,0.02069699950516224,8527,0.0,0.0
2023-06-30 00:00:00+00:00,0.02069699950516224,0.020764999091625214,0.017727000638842583,0.01999099925160408,5163,0.0,0.0
2023-07-01 00:00:00+00:00,0.01999099925160408,0.021119000390172005,0.019415000453591347,0.02079099975526333,10022,0.0,0.0
2023-07-02 00:00:00+00:00,0.02079099975526333,0.023943999782204628,0.019142000004649162,0.020027000457048416,16966,0.0,0.0
2023-07-03 00:00:00+00:00,0.020027000457048416,0.021901000291109085,0.018792999908328056,0.019860999658703804,12146,0.0,0.0
2023-07-04 00:00:00+00:00,0.019860999658703804,0.020896999165415764,0.018897999078035355,0.01971600018441677,37872,0.0,0.0
2023-07-05 00:00:00+00:00,0.01971600018441677,0.019898999482393265,0.01894799992442131,0.019346000626683235,83526,0.0,0.0
2023-07-06 00:00:00+00:00,0.019346000626683235,0.019401000812649727,0.018849000334739685,0.019092999398708344,124812,0.0,0.0
2023-07-07 00:00:00+00:00,0.019091999158263206,0.019603999331593513,0.018890999257564545,0.019088000059127808,182164,0.0,0.0
2023-07-08 00:00:00+00:00,0.019088000059127808,0.019829999655485153,0.018869999796152115,0.019037999212741852,140932,0.0,0.0
2023-07-09 00:00:00+00:00,0.019037999212741852,0.01992800086736679,0.018928000703454018,0.019310999661684036,179290,0.0,0.0
