TIMESTAMP,TOAD25177_OPEN_PRICE_USD,TOAD25177_HIGH_PRICE_USD,TOAD25177_LOW_PRICE_USD,TOAD25177_CLOSE_PRICE_USD,TOAD25177_VOLUME_USD,TOAD25177_DIVIDENDS_USD,TOAD25177_STOCK_SPLITS_USD
2023-05-10 00:00:00+00:00,,,,0.0,991085,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,937112,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,2587812,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,529829,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,1070930,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,1830277,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,793428,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,436024,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,350321,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,186252,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,290956,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,354285,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,221370,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,194325,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,112946,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,124473,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,226910,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,47633,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,41902,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,131594,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,471317,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,112851,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,28764,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,36508,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,69068,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,44235,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,11936,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,42081,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,63850,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,227779,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,133722,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,25039,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,34825,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,40595,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,22139,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,62726,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,24707,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,29382,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,79610,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,11584,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,17581,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,47918,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,98259,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,125988,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,51754,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,21446,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,14920,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,51719,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,56159,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,28595,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,32972,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,364013,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,285954,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,105049,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,18736,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,217716,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,299935,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,275695,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,207267,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,234282,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,181437,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,84350,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,238262,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,193450,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,412593,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,349165,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,320827,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,258434,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,121544,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,66240,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,145011,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,270272,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,68429,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,53526,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,104314,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,43375,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,85845,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,31584,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,37360,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,38196,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,29262,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,108027,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,24333,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,46055,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,25950,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,63467,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,134630,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,79341,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,77405,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,24215,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,46747,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,56859,0.0,0.0
