TIMESTAMP,NCOIN_OPEN_PRICE_USD,NCOIN_HIGH_PRICE_USD,NCOIN_LOW_PRICE_USD,NCOIN_CLOSE_PRICE_USD,NCOIN_VOLUME_USD,NCOIN_DIVIDENDS_USD,NCOIN_STOCK_SPLITS_USD
2024-07-25 00:00:00+00:00,0.02755800075829029,0.03582699969410896,0.024119999259710312,0.024143999442458153,16981,0.0,0.0
2024-07-26 00:00:00+00:00,0.024143999442458153,0.03240799903869629,0.024143999442458153,0.032232001423835754,12527,0.0,0.0
2024-07-27 00:00:00+00:00,0.032232001423835754,0.03239599987864494,0.02364400029182434,0.024581000208854675,13171,0.0,0.0
2024-07-28 00:00:00+00:00,0.024581000208854675,0.03183799982070923,0.024581000208854675,0.029701000079512596,12942,0.0,0.0
2024-07-29 00:00:00+00:00,0.029701000079512596,0.029701000079512596,0.023483000695705414,0.026256000623106956,12924,0.0,0.0
2024-07-30 00:00:00+00:00,0.026256000623106956,0.03397500142455101,0.026256000623106956,0.02964399941265583,13986,0.0,0.0
2024-07-31 00:00:00+00:00,0.02964399941265583,0.031238000839948654,0.02667899988591671,0.029997000470757484,15757,0.0,0.0
2024-08-01 00:00:00+00:00,0.029997000470757484,0.0328419990837574,0.02533699944615364,0.029117999598383904,14521,0.0,0.0
2024-08-02 00:00:00+00:00,0.029032999649643898,0.030053000897169113,0.025162000209093094,0.025319000706076622,13778,0.0,0.0
2024-08-03 00:00:00+00:00,0.025319000706076622,0.027034999802708626,0.023236999288201332,0.02561900019645691,9683,0.0,0.0
2024-08-04 00:00:00+00:00,0.02561900019645691,0.02811799943447113,0.023060999810695648,0.023149000480771065,12687,0.0,0.0
2024-08-05 00:00:00+00:00,0.02298099920153618,0.023499000817537308,0.019821999594569206,0.02333099953830242,10427,0.0,0.0
2024-08-06 00:00:00+00:00,0.02333099953830242,0.02564300037920475,0.020739000290632248,0.021510999649763107,11370,0.0,0.0
2024-08-07 00:00:00+00:00,0.021550999954342842,0.023771999403834343,0.020989999175071716,0.022336000576615334,10876,0.0,0.0
2024-08-08 00:00:00+00:00,0.022336000576615334,0.02501799911260605,0.02080100029706955,0.022499000653624535,10781,0.0,0.0
2024-08-09 00:00:00+00:00,0.022765999659895897,0.024966999888420105,0.022362999618053436,0.02348100021481514,11121,0.0,0.0
2024-08-10 00:00:00+00:00,0.02348100021481514,0.025407999753952026,0.02163800038397312,0.0233910009264946,11149,0.0,0.0
2024-08-11 00:00:00+00:00,0.0233910009264946,0.025949999690055847,0.022206999361515045,0.022501999512314796,11258,0.0,0.0
2024-08-12 00:00:00+00:00,0.022501999512314796,0.024994000792503357,0.02158600091934204,0.023711999878287315,10760,0.0,0.0
2024-08-13 00:00:00+00:00,0.023711999878287315,0.02518099918961525,0.021883999928832054,0.022683000192046165,10896,0.0,0.0
2024-08-14 00:00:00+00:00,0.022683000192046165,0.025282999500632286,0.0220940001308918,0.02392200008034706,10828,0.0,0.0
2024-08-15 00:00:00+00:00,0.024170000106096268,0.025157000869512558,0.02148500084877014,0.02251500077545643,10686,0.0,0.0
2024-08-16 00:00:00+00:00,0.022352000698447227,0.025151999667286873,0.021686000749468803,0.023346999660134315,10553,0.0,0.0
2024-08-17 00:00:00+00:00,0.023458000272512436,0.02416899986565113,0.02164500020444393,0.023636000230908394,10539,0.0,0.0
2024-08-18 00:00:00+00:00,0.02357500046491623,0.025908999145030975,0.022683000192046165,0.0240860003978014,10385,0.0,0.0
2024-08-19 00:00:00+00:00,0.0240860003978014,0.024840999394655228,0.022531000897288322,0.023447999730706215,10541,0.0,0.0
2024-08-20 00:00:00+00:00,0.02348800003528595,0.026534000411629677,0.023010000586509705,0.025397999212145805,10094,0.0,0.0
2024-08-21 00:00:00+00:00,0.025397999212145805,0.02548000030219555,0.023220999166369438,0.024481000378727913,9623,0.0,0.0
2024-08-22 00:00:00+00:00,0.02438800036907196,0.029506999999284744,0.022928999736905098,0.02707800082862377,11867,0.0,0.0
2024-08-23 00:00:00+00:00,0.02694699913263321,0.028551999479532242,0.025609999895095825,0.027125999331474304,14466,0.0,0.0
2024-08-24 00:00:00+00:00,0.027101000770926476,0.03011699952185154,0.025777999311685562,0.026825999841094017,15461,0.0,0.0
2024-08-25 00:00:00+00:00,0.026784999296069145,0.028769999742507935,0.02489599958062172,0.02828099951148033,15406,0.0,0.0
2024-08-26 00:00:00+00:00,0.02828099951148033,0.029860999435186386,0.02316400036215782,0.026256000623106956,15655,0.0,0.0
2024-08-27 00:00:00+00:00,0.026280999183654785,0.027867000550031662,0.02370999939739704,0.025800999253988266,15897,0.0,0.0
2024-08-28 00:00:00+00:00,0.025800999253988266,0.029532000422477722,0.023075999692082405,0.02587199956178665,15958,0.0,0.0
2024-08-29 00:00:00+00:00,0.02587199956178665,0.030294999480247498,0.02463500015437603,0.025916999205946922,18225,0.0,0.0
2024-08-30 00:00:00+00:00,0.025916999205946922,0.03054399974644184,0.021446000784635544,0.02810399979352951,18057,0.0,0.0
2024-08-31 00:00:00+00:00,0.02810399979352951,0.031049000099301338,0.02293900027871132,0.023422999307513237,19201,0.0,0.0
2024-09-01 00:00:00+00:00,0.023422999307513237,0.03092999942600727,0.02114499919116497,0.026489999145269394,18498,0.0,0.0
2024-09-02 00:00:00+00:00,0.026489999145269394,0.02860799990594387,0.019726000726222992,0.022672999650239944,17961,0.0,0.0
2024-09-03 00:00:00+00:00,0.023142000660300255,0.030513999983668327,0.022197000682353973,0.02455800026655197,18700,0.0,0.0
2024-09-04 00:00:00+00:00,0.02455800026655197,0.028106000274419785,0.02021699957549572,0.025550000369548798,20148,0.0,0.0
2024-09-05 00:00:00+00:00,0.025905000045895576,0.028780000284314156,0.02105499990284443,0.022041000425815582,21727,0.0,0.0
2024-09-06 00:00:00+00:00,0.022041000425815582,0.031001999974250793,0.020329000428318977,0.024281000718474388,21044,0.0,0.0
2024-09-07 00:00:00+00:00,0.024281000718474388,0.026233000680804253,0.020938999950885773,0.022947000339627266,21125,0.0,0.0
2024-09-08 00:00:00+00:00,0.022947000339627266,0.0321119986474514,0.022679999470710754,0.024031000211834908,24133,0.0,0.0
2024-09-09 00:00:00+00:00,0.02467299997806549,0.03323899954557419,0.023476000875234604,0.02900099940598011,26998,0.0,0.0
2024-09-10 00:00:00+00:00,0.02900099940598011,0.03659500181674957,0.0248160008341074,0.0248160008341074,30121,0.0,0.0
2024-09-11 00:00:00+00:00,0.025074999779462814,0.03547099977731705,0.02268899977207184,0.029743999242782593,30319,0.0,0.0
2024-09-12 00:00:00+00:00,0.029743999242782593,0.03487600013613701,0.024025000631809235,0.024025000631809235,33249,0.0,0.0
2024-09-13 00:00:00+00:00,0.02508999966084957,0.037905000150203705,0.02435700036585331,0.03095399960875511,34056,0.0,0.0
2024-09-14 00:00:00+00:00,0.030115999281406403,0.03344200178980827,0.025750000029802322,0.027411000803112984,33282,0.0,0.0
2024-09-15 00:00:00+00:00,0.027411000803112984,0.0388370007276535,0.02690199948847294,0.02892100065946579,34602,0.0,0.0
2024-09-16 00:00:00+00:00,0.02854200080037117,0.032416000962257385,0.026700999587774277,0.027222000062465668,37023,0.0,0.0
2024-09-17 00:00:00+00:00,0.029294999316334724,0.034366000443696976,0.027481000870466232,0.028845999389886856,39762,0.0,0.0
2024-09-18 00:00:00+00:00,0.028845999389886856,0.03337699919939041,0.025673000141978264,0.02924400009214878,44775,0.0,0.0
2024-09-19 00:00:00+00:00,0.030657000839710236,0.03478199988603592,0.026010999456048012,0.02936200052499771,40565,0.0,0.0
2024-09-20 00:00:00+00:00,0.02936200052499771,0.03302599862217903,0.025818999856710434,0.02882000058889389,42710,0.0,0.0
2024-09-21 00:00:00+00:00,0.030084000900387764,0.033573001623153687,0.025225000455975533,0.026864999905228615,42179,0.0,0.0
2024-09-22 00:00:00+00:00,0.026864999905228615,0.03477900102734566,0.026512999087572098,0.029347000643610954,38589,0.0,0.0
2024-09-23 00:00:00+00:00,0.029347000643610954,0.03320800140500069,0.02767699956893921,0.03147200122475624,36643,0.0,0.0
2024-09-24 00:00:00+00:00,0.030282000079751015,0.03478499874472618,0.027698999270796776,0.03052400052547455,38953,0.0,0.0
2024-09-25 00:00:00+00:00,0.03158099949359894,0.03322700038552284,0.027520999312400818,0.030198000371456146,42955,0.0,0.0
2024-09-26 00:00:00+00:00,0.030198000371456146,0.033362001180648804,0.027458999305963516,0.03087400086224079,36593,0.0,0.0
2024-09-27 00:00:00+00:00,0.03087400086224079,0.03303299844264984,0.028581000864505768,0.03236500173807144,34952,0.0,0.0
2024-09-28 00:00:00+00:00,0.031151000410318375,0.03331400081515312,0.028731999918818474,0.03038799948990345,38327,0.0,0.0
2024-09-29 00:00:00+00:00,0.030365999788045883,0.033275000751018524,0.028929000720381737,0.03251099959015846,33356,0.0,0.0
2024-09-30 00:00:00+00:00,0.031153999269008636,0.03328799828886986,0.026794999837875366,0.02819499932229519,34553,0.0,0.0
2024-10-01 00:00:00+00:00,0.02819499932229519,0.03378799930214882,0.027197999879717827,0.029162000864744186,29592,0.0,0.0
2024-10-02 00:00:00+00:00,0.029162000864744186,0.031132999807596207,0.026312999427318573,0.02643899992108345,18403,0.0,0.0
2024-10-03 00:00:00+00:00,0.02643899992108345,0.02643899992108345,0.024511000141501427,0.024511000141501427,1878,0.0,0.0
2024-10-04 00:00:00+00:00,0.024511000141501427,0.02490299940109253,0.024511000141501427,0.02490299940109253,7,0.0,0.0
2024-10-05 00:00:00+00:00,0.02490299940109253,0.02490299940109253,0.02490299940109253,0.02490299940109253,0,0.0,0.0
2024-10-06 00:00:00+00:00,0.02490299940109253,0.025025999173521996,0.02490299940109253,0.025025999173521996,91,0.0,0.0
2024-10-07 00:00:00+00:00,0.025025999173521996,0.025390999391674995,0.025025999173521996,0.025390999391674995,25,0.0,0.0
2024-10-08 00:00:00+00:00,0.025390999391674995,0.02544499933719635,0.02493700012564659,0.02544499933719635,250,0.0,0.0
2024-10-09 00:00:00+00:00,0.02544499933719635,0.025527000427246094,0.02544499933719635,0.025527000427246094,3,0.0,0.0
2024-10-10 00:00:00+00:00,0.025527000427246094,0.025527000427246094,0.024195000529289246,0.024195000529289246,215,0.0,0.0
2024-10-11 00:00:00+00:00,0.024195000529289246,0.024195000529289246,0.024195000529289246,0.024195000529289246,0,0.0,0.0
2024-10-12 00:00:00+00:00,0.024195000529289246,0.03060399927198887,0.023218000307679176,0.029546000063419342,35142,0.0,0.0
2024-10-13 00:00:00+00:00,0.029546000063419342,0.03143699839711189,0.023739000782370567,0.024215999990701675,54657,0.0,0.0
2024-10-14 00:00:00+00:00,0.024215999990701675,0.03000899963080883,0.023736000061035156,0.028376000002026558,65331,0.0,0.0
2024-10-15 00:00:00+00:00,0.028376000002026558,0.029892999678850174,0.021889999508857727,0.022071000188589096,55158,0.0,0.0
2024-10-16 00:00:00+00:00,0.021922999992966652,0.021922999992966652,0.012310000136494637,0.013124999590218067,73268,0.0,0.0
2024-10-17 00:00:00+00:00,0.013124999590218067,0.013291999697685242,0.01069399993866682,0.01069399993866682,964,0.0,0.0
2024-10-18 00:00:00+00:00,0.01069399993866682,0.01069399993866682,0.010572000406682491,0.010575000196695328,208,0.0,0.0
2024-10-19 00:00:00+00:00,0.010575000196695328,0.012706000357866287,0.008302999660372734,0.012523000128567219,8251,0.0,0.0
2024-10-20 00:00:00+00:00,0.012500000186264515,0.01401199959218502,0.009651999920606613,0.009964000433683395,12825,0.0,0.0
2024-10-21 00:00:00+00:00,0.009854000061750412,0.014291999861598015,0.00902200024574995,0.013635000213980675,12581,0.0,0.0
2024-10-22 00:00:00+00:00,0.01345600001513958,0.013857999816536903,0.008723000064492226,0.009642000310122967,11931,0.0,0.0
2024-10-23 00:00:00+00:00,0.009642000310122967,0.015735000371932983,0.009522000327706337,0.013035999611020088,13120,0.0,0.0
2024-10-24 00:00:00+00:00,0.012612000107765198,0.012907999567687511,0.009270000271499157,0.011912000365555286,13714,0.0,0.0
2024-10-25 00:00:00+00:00,0.012023000046610832,0.01522899977862835,0.010824000462889671,0.011012000031769276,14110,0.0,0.0
2024-10-26 00:00:00+00:00,0.010483999736607075,0.013136999681591988,0.009595000185072422,0.012873999774456024,13531,0.0,0.0
2024-10-27 00:00:00+00:00,0.013252999633550644,0.013867000117897987,0.009712999686598778,0.009978000074625015,13196,0.0,0.0
2024-10-28 00:00:00+00:00,0.009978000074625015,0.014570999890565872,0.009596999734640121,0.014414000324904919,13134,0.0,0.0
2024-10-29 00:00:00+00:00,0.014414000324904919,0.0145650003105402,0.010336999781429768,0.010816000401973724,19941,0.0,0.0
2024-10-30 00:00:00+00:00,0.010689999908208847,0.015069999732077122,0.010436000302433968,0.012773999944329262,14385,0.0,0.0
2024-10-31 00:00:00+00:00,0.012773999944329262,0.0128389997407794,0.010307000018656254,0.011584999971091747,14805,0.0,0.0
2024-11-01 00:00:00+00:00,0.01169199962168932,0.01435600034892559,0.01066100038588047,0.010799000039696693,13777,0.0,0.0
2024-11-02 00:00:00+00:00,0.010870000347495079,0.013051999732851982,0.009821999818086624,0.01178400032222271,14258,0.0,0.0
2024-11-03 00:00:00+00:00,0.01176500041037798,0.013066000305116177,0.010413999669253826,0.01063700020313263,13399,0.0,0.0
2024-11-04 00:00:00+00:00,0.010723000392317772,0.012846999801695347,0.00965499971061945,0.011533999815583229,13448,0.0,0.0
2024-11-05 00:00:00+00:00,0.01155600044876337,0.012184999883174896,0.01016599964350462,0.010936999693512917,12338,0.0,0.0
2024-11-06 00:00:00+00:00,0.010936999693512917,0.01294500008225441,0.010168000124394894,0.011962000280618668,12737,0.0,0.0
2024-11-07 00:00:00+00:00,0.011992000043392181,0.012505000457167625,0.010400000028312206,0.011142999865114689,12693,0.0,0.0
2024-11-08 00:00:00+00:00,0.011125000193715096,0.01318500004708767,0.010455000214278698,0.011459999717772007,12655,0.0,0.0
