TIMESTAMP,LFG23712_OPEN_PRICE_USD,LFG23712_HIGH_PRICE_USD,LFG23712_LOW_PRICE_USD,LFG23712_CLOSE_PRICE_USD,LFG23712_VOLUME_USD,LFG23712_DIVIDENDS_USD,LFG23712_STOCK_SPLITS_USD
2023-03-02 00:00:00+00:00,0.11571300029754639,0.11688899993896484,0.10249099880456924,0.11629100143909454,1301997,0.0,0.0
2023-03-03 00:00:00+00:00,0.11570999771356583,0.1209769994020462,0.10632999986410141,0.11704599857330322,2093855,0.0,0.0
2023-03-04 00:00:00+00:00,0.11701700091362,0.12245699763298035,0.10723300278186798,0.11771199852228165,2117666,0.0,0.0
2023-03-05 00:00:00+00:00,0.11823400110006332,0.12791499495506287,0.11435499787330627,0.12694300711154938,2448397,0.0,0.0
2023-03-06 00:00:00+00:00,0.12690599262714386,0.15314599871635437,0.12296699732542038,0.14497700333595276,2938718,0.0,0.0
2023-03-07 00:00:00+00:00,0.14634400606155396,0.17058299481868744,0.14299100637435913,0.1595660001039505,2927249,0.0,0.0
2023-03-08 00:00:00+00:00,0.16038699448108673,0.17202499508857727,0.1407950073480606,0.1528169959783554,2147748,0.0,0.0
2023-03-09 00:00:00+00:00,0.15348899364471436,0.1602180004119873,0.10287699848413467,0.10386999696493149,3978761,0.0,0.0
2023-03-10 00:00:00+00:00,0.10435199737548828,0.1169309988617897,0.07537800073623657,0.11580000072717667,3313550,0.0,0.0
2023-03-11 00:00:00+00:00,0.11712999641895294,0.13752199709415436,0.09169399738311768,0.10153000056743622,3369461,0.0,0.0
2023-03-12 00:00:00+00:00,0.10142199695110321,0.10142199695110321,0.0801749974489212,0.09076400101184845,1776022,0.0,0.0
2023-03-13 00:00:00+00:00,0.09175900369882584,0.1063460037112236,0.07377900183200836,0.08037099987268448,1710370,0.0,0.0
2023-03-14 00:00:00+00:00,0.08022800087928772,0.08541099727153778,0.06721600145101547,0.07850299775600433,1487185,0.0,0.0
2023-03-15 00:00:00+00:00,0.07836300134658813,0.09958399832248688,0.07429199665784836,0.0881119966506958,1631696,0.0,0.0
2023-03-16 00:00:00+00:00,0.0888260006904602,0.09554799646139145,0.0816430002450943,0.08886399865150452,1383468,0.0,0.0
2023-03-17 00:00:00+00:00,0.08881500363349915,0.08953399956226349,0.07099899649620056,0.07362999767065048,1075689,0.0,0.0
2023-03-18 00:00:00+00:00,0.0738300010561943,0.11408399790525436,0.06933700293302536,0.08178099989891052,3096216,0.0,0.0
2023-03-19 00:00:00+00:00,0.08150099962949753,0.0854479968547821,0.07470300048589706,0.07604700326919556,832542,0.0,0.0
2023-03-20 00:00:00+00:00,0.07609900087118149,0.08207699656486511,0.06559400260448456,0.06581199914216995,1459859,0.0,0.0
2023-03-21 00:00:00+00:00,0.06574700027704239,0.06583800166845322,0.0468670018017292,0.04973699897527695,1240219,0.0,0.0
2023-03-22 00:00:00+00:00,0.049821000546216965,0.0538799986243248,0.04871999844908714,0.05251700058579445,410065,0.0,0.0
2023-03-23 00:00:00+00:00,0.05249299854040146,0.0574599988758564,0.05216199904680252,0.05650100111961365,373034,0.0,0.0
2023-03-24 00:00:00+00:00,0.05653100088238716,0.05653100088238716,0.04873200133442879,0.0530720017850399,536029,0.0,0.0
2023-03-25 00:00:00+00:00,0.05329800024628639,0.05677099898457527,0.052873000502586365,0.053713999688625336,295029,0.0,0.0
2023-03-26 00:00:00+00:00,0.05323199927806854,0.0540350005030632,0.04536399990320206,0.04707900062203407,349771,0.0,0.0
2023-03-27 00:00:00+00:00,0.04708800092339516,0.0479389987885952,0.03962299972772598,0.0410350002348423,278812,0.0,0.0
2023-03-28 00:00:00+00:00,0.0410350002348423,0.04174499958753586,0.03630699962377548,0.03676199913024902,182882,0.0,0.0
2023-03-29 00:00:00+00:00,0.03676300123333931,0.03711400181055069,0.03048500046133995,0.03130999952554703,193891,0.0,0.0
2023-03-30 00:00:00+00:00,0.031165000051259995,0.034602999687194824,0.0231929998844862,0.02389100007712841,445943,0.0,0.0
2023-03-31 00:00:00+00:00,0.023893000558018684,0.024660000577569008,0.023055000230669975,0.024309000000357628,156228,0.0,0.0
2023-04-01 00:00:00+00:00,0.02441300079226494,0.028111999854445457,0.02428700029850006,0.026570999994874,229968,0.0,0.0
