TIMESTAMP,RFRM_OPEN_PRICE_USD,RFRM_HIGH_PRICE_USD,RFRM_LOW_PRICE_USD,RFRM_CLOSE_PRICE_USD,RFRM_VOLUME_USD,RFRM_DIVIDENDS_USD,RFRM_STOCK_SPLITS_USD
2024-08-29 00:00:00+00:00,0.38614898920059204,0.669867992401123,0.24955299496650696,0.2644540071487427,1494103,0.0,0.0
2024-08-30 00:00:00+00:00,0.2644509971141815,0.2773379981517792,0.17973600327968597,0.19061799347400665,454399,0.0,0.0
2024-08-31 00:00:00+00:00,0.19061799347400665,0.23177100718021393,0.18652400374412537,0.203685000538826,171910,0.0,0.0
2024-09-01 00:00:00+00:00,0.203685000538826,0.22151899337768555,0.189627006649971,0.20519599318504333,110394,0.0,0.0
2024-09-02 00:00:00+00:00,0.20519599318504333,0.24847500026226044,0.20210100710391998,0.24634499847888947,196299,0.0,0.0
2024-09-03 00:00:00+00:00,0.24610500037670135,0.24610699713230133,0.23158800601959229,0.23203100264072418,103848,0.0,0.0
2024-09-04 00:00:00+00:00,0.23203100264072418,0.24192599952220917,0.22766000032424927,0.23892900347709656,150696,0.0,0.0
2024-09-05 00:00:00+00:00,0.23892900347709656,0.25062501430511475,0.23752500116825104,0.24295899271965027,241173,0.0,0.0
2024-09-06 00:00:00+00:00,0.24295899271965027,0.2453400045633316,0.23194299638271332,0.23250199854373932,129636,0.0,0.0
2024-09-07 00:00:00+00:00,0.23250199854373932,0.2336760014295578,0.22822800278663635,0.22909800708293915,120613,0.0,0.0
2024-09-08 00:00:00+00:00,0.22909900546073914,0.23754699528217316,0.22635099291801453,0.23461699485778809,155051,0.0,0.0
2024-09-09 00:00:00+00:00,0.23460499942302704,0.23532000184059143,0.23287899792194366,0.2342499941587448,173706,0.0,0.0
2024-09-10 00:00:00+00:00,0.2342499941587448,0.23905199766159058,0.23157300055027008,0.23872199654579163,196150,0.0,0.0
2024-09-11 00:00:00+00:00,0.23872199654579163,0.24881300330162048,0.23618899285793304,0.24601000547409058,192430,0.0,0.0
2024-09-12 00:00:00+00:00,0.24601000547409058,0.2534500062465668,0.24541500210762024,0.24864999949932098,141704,0.0,0.0
2024-09-13 00:00:00+00:00,0.24864999949932098,0.2667739987373352,0.24659499526023865,0.2621699869632721,266871,0.0,0.0
2024-09-14 00:00:00+00:00,0.26204898953437805,0.2621229887008667,0.25440600514411926,0.2573300004005432,220215,0.0,0.0
2024-09-15 00:00:00+00:00,0.2573300004005432,0.2595199942588806,0.2534849941730499,0.25359100103378296,224579,0.0,0.0
2024-09-16 00:00:00+00:00,0.2528420090675354,0.2530040144920349,0.2483150064945221,0.2483839988708496,186487,0.0,0.0
2024-09-17 00:00:00+00:00,0.24839000403881073,0.2502000033855438,0.24709799885749817,0.24890999495983124,172895,0.0,0.0
2024-09-18 00:00:00+00:00,0.24890999495983124,0.25179100036621094,0.24745699763298035,0.24836499989032745,196803,0.0,0.0
2024-09-19 00:00:00+00:00,0.2490690052509308,0.2495879977941513,0.24785499274730682,0.24790099263191223,212733,0.0,0.0
2024-09-20 00:00:00+00:00,0.24789899587631226,0.25979700684547424,0.24577000737190247,0.252687007188797,260525,0.0,0.0
2024-09-21 00:00:00+00:00,0.25259798765182495,0.25310400128364563,0.2492000013589859,0.24956199526786804,213320,0.0,0.0
2024-09-22 00:00:00+00:00,0.24956199526786804,0.253589004278183,0.24540700018405914,0.24907000362873077,236401,0.0,0.0
2024-09-23 00:00:00+00:00,0.24907000362873077,0.25762099027633667,0.24603499472141266,0.25136101245880127,248648,0.0,0.0
2024-09-24 00:00:00+00:00,0.25136101245880127,0.268451988697052,0.24901999533176422,0.2601810097694397,274817,0.0,0.0
2024-09-25 00:00:00+00:00,0.2601810097694397,0.26561200618743896,0.2566480040550232,0.2609269917011261,231384,0.0,0.0
2024-09-26 00:00:00+00:00,0.2609269917011261,0.28987500071525574,0.26014500856399536,0.27450698614120483,344056,0.0,0.0
2024-09-27 00:00:00+00:00,0.27450698614120483,0.2751449942588806,0.2683529853820801,0.268545001745224,209472,0.0,0.0
2024-09-28 00:00:00+00:00,0.268545001745224,0.2688649892807007,0.26381200551986694,0.2640640139579773,192276,0.0,0.0
2024-09-29 00:00:00+00:00,0.2639549970626831,0.2642669975757599,0.2558409869670868,0.25591400265693665,226462,0.0,0.0
2024-09-30 00:00:00+00:00,0.25624701380729675,0.25642499327659607,0.23643900454044342,0.23643900454044342,240238,0.0,0.0
2024-10-01 00:00:00+00:00,0.23638400435447693,0.2376450002193451,0.22242900729179382,0.22247500717639923,209704,0.0,0.0
2024-10-02 00:00:00+00:00,0.22247500717639923,0.22271299362182617,0.218299999833107,0.2184540033340454,265333,0.0,0.0
2024-10-03 00:00:00+00:00,0.21841999888420105,0.21887800097465515,0.20813700556755066,0.20901800692081451,230761,0.0,0.0
2024-10-04 00:00:00+00:00,0.20899300277233124,0.20992399752140045,0.2067590057849884,0.20807699859142303,216851,0.0,0.0
2024-10-05 00:00:00+00:00,0.20808100700378418,0.2098820060491562,0.19655899703502655,0.19686199724674225,265305,0.0,0.0
2024-10-06 00:00:00+00:00,0.19678400456905365,0.19712400436401367,0.19489899277687073,0.1953050047159195,241442,0.0,0.0
2024-10-07 00:00:00+00:00,0.19531600177288055,0.19624100625514984,0.1880909949541092,0.18815700709819794,259696,0.0,0.0
2024-10-08 00:00:00+00:00,0.18815700709819794,0.18904200196266174,0.18653500080108643,0.18685799837112427,198819,0.0,0.0
2024-10-09 00:00:00+00:00,0.18725299835205078,0.18730300664901733,0.17753100395202637,0.178724005818367,257014,0.0,0.0
2024-10-10 00:00:00+00:00,0.1781029999256134,0.17878299951553345,0.17324499785900116,0.1737390011548996,221660,0.0,0.0
2024-10-11 00:00:00+00:00,0.17371299862861633,0.178725004196167,0.17345300316810608,0.17823399603366852,217283,0.0,0.0
2024-10-12 00:00:00+00:00,0.17824499309062958,0.17847800254821777,0.17549900710582733,0.17661400139331818,262270,0.0,0.0
2024-10-13 00:00:00+00:00,0.17662400007247925,0.1771640032529831,0.17576999962329865,0.17628300189971924,279795,0.0,0.0
2024-10-14 00:00:00+00:00,0.17628300189971924,0.1875690072774887,0.17577099800109863,0.18726900219917297,109362,0.0,0.0
2024-10-15 00:00:00+00:00,0.18726900219917297,0.1873379945755005,0.17912599444389343,0.18223999440670013,11326,0.0,0.0
2024-10-16 00:00:00+00:00,0.1812250018119812,0.18251900374889374,0.17988699674606323,0.1821269989013672,44936,0.0,0.0
2024-10-17 00:00:00+00:00,0.1821189969778061,0.1824830025434494,0.17841100692749023,0.17911399900913239,68678,0.0,0.0
2024-10-18 00:00:00+00:00,0.17911599576473236,0.18136900663375854,0.17886699736118317,0.1809920072555542,47697,0.0,0.0
2024-10-19 00:00:00+00:00,0.1809920072555542,0.18126900494098663,0.1795240044593811,0.17952600121498108,5859,0.0,0.0
2024-10-20 00:00:00+00:00,0.17847299575805664,0.18071499466896057,0.17558400332927704,0.18069599568843842,28037,0.0,0.0
2024-10-21 00:00:00+00:00,0.18061000108718872,0.18067200481891632,0.17457300424575806,0.17457999289035797,58760,0.0,0.0
2024-10-22 00:00:00+00:00,0.17457999289035797,0.21923799812793732,0.16374100744724274,0.1712850034236908,648181,0.0,0.0
2024-10-23 00:00:00+00:00,0.1712850034236908,0.17305399477481842,0.1670989990234375,0.17171399295330048,98336,0.0,0.0
2024-10-24 00:00:00+00:00,0.17164699733257294,0.17426399886608124,0.17144499719142914,0.1734279990196228,89162,0.0,0.0
2024-10-25 00:00:00+00:00,0.1734510064125061,0.17348100244998932,0.1710740029811859,0.1714330017566681,71024,0.0,0.0
