TIMESTAMP,BCMC_OPEN_PRICE_USD,BCMC_HIGH_PRICE_USD,BCMC_LOW_PRICE_USD,BCMC_CLOSE_PRICE_USD,BCMC_VOLUME_USD,BCMC_DIVIDENDS_USD,BCMC_STOCK_SPLITS_USD
2021-10-14 00:00:00+00:00,0.554082989692688,0.6959189772605896,0.49866101145744324,0.6272919774055481,5857530,0.0,0.0
2021-10-15 00:00:00+00:00,0.647487998008728,2.709505081176758,0.45555999875068665,1.9736649990081787,24779630,0.0,0.0
2021-10-16 00:00:00+00:00,1.9728909730911255,2.185297966003418,1.4177600145339966,1.5903429985046387,23673628,0.0,0.0
2021-10-17 00:00:00+00:00,1.588549017906189,1.6094900369644165,1.0673069953918457,1.1132869720458984,10230658,0.0,0.0
2021-10-18 00:00:00+00:00,1.1131839752197266,1.469918966293335,1.0914349555969238,1.3299109935760498,7725404,0.0,0.0
2021-10-19 00:00:00+00:00,1.330543041229248,1.8383660316467285,1.2582390308380127,1.6480180025100708,8096791,0.0,0.0
2021-10-20 00:00:00+00:00,1.6485029458999634,1.7956409454345703,1.3898309469223022,1.452335000038147,6823315,0.0,0.0
2021-10-21 00:00:00+00:00,1.4535789489746094,1.5214509963989258,1.209238052368164,1.2968829870224,4521833,0.0,0.0
2021-10-22 00:00:00+00:00,1.2953399419784546,1.3649749755859375,1.2048139572143555,1.3562849760055542,2901533,0.0,0.0
2021-10-23 00:00:00+00:00,1.3559819459915161,1.6669989824295044,1.3559819459915161,1.5511610507965088,2664049,0.0,0.0
2021-10-24 00:00:00+00:00,1.5506230592727661,1.631592035293579,1.3436750173568726,1.4774659872055054,2850044,0.0,0.0
2021-10-25 00:00:00+00:00,1.4776109457015991,1.5643630027770996,1.2772589921951294,1.5332759618759155,3655518,0.0,0.0
2021-10-26 00:00:00+00:00,1.533215045928955,2.6839230060577393,1.4261200428009033,1.6935219764709473,10090334,0.0,0.0
2021-10-27 00:00:00+00:00,1.6925610303878784,2.089034080505371,1.5524840354919434,1.6391949653625488,8440685,0.0,0.0
2021-10-28 00:00:00+00:00,1.6390830278396606,1.7565330266952515,1.4630529880523682,1.61838698387146,5992888,0.0,0.0
2021-10-29 00:00:00+00:00,1.6181130409240723,1.666031002998352,1.326704978942871,1.5244020223617554,4164353,0.0,0.0
2021-10-30 00:00:00+00:00,1.524075984954834,1.8138660192489624,1.401442050933838,1.7054389715194702,3619052,0.0,0.0
2021-10-31 00:00:00+00:00,1.7059489488601685,2.3467280864715576,1.6806600093841553,2.1303229331970215,8282054,0.0,0.0
2021-11-01 00:00:00+00:00,2.1308889389038086,3.22074294090271,1.8733439445495605,3.091499090194702,11316142,0.0,0.0
2021-11-02 00:00:00+00:00,3.092823028564453,3.1703290939331055,2.628190040588379,2.89342999458313,13789961,0.0,0.0
2021-11-03 00:00:00+00:00,2.897130012512207,4.182652950286865,2.7683629989624023,3.9206008911132812,17297726,0.0,0.0
2021-11-04 00:00:00+00:00,3.9238290786743164,4.02252197265625,3.126581907272339,3.5271589756011963,13765060,0.0,0.0
2021-11-05 00:00:00+00:00,3.5209670066833496,3.6255719661712646,2.828695058822632,3.0058329105377197,9339664,0.0,0.0
2021-11-06 00:00:00+00:00,3.0081169605255127,3.5736238956451416,2.735093116760254,3.5388200283050537,7236057,0.0,0.0
2021-11-07 00:00:00+00:00,3.53767991065979,3.625864028930664,3.1645920276641846,3.1821579933166504,4626033,0.0,0.0
2021-11-08 00:00:00+00:00,3.1830739974975586,3.50034499168396,2.8009049892425537,2.868185043334961,4168961,0.0,0.0
2021-11-09 00:00:00+00:00,2.8689050674438477,2.938965082168579,2.4329209327697754,2.552644968032837,4665273,0.0,0.0
2021-11-10 00:00:00+00:00,2.5488829612731934,2.839570999145508,2.2703568935394287,2.3665149211883545,3781749,0.0,0.0
2021-11-11 00:00:00+00:00,2.3686230182647705,2.4018890857696533,2.1481499671936035,2.158987045288086,3416295,0.0,0.0
2021-11-12 00:00:00+00:00,2.1593129634857178,2.1949410438537598,1.8674739599227905,2.110724925994873,3117240,0.0,0.0
2021-11-13 00:00:00+00:00,2.1129209995269775,2.5994389057159424,2.0767130851745605,2.5970540046691895,2382684,0.0,0.0
2021-11-14 00:00:00+00:00,2.5969951152801514,2.977966070175171,2.5573670864105225,2.840471029281616,2792583,0.0,0.0
2021-11-15 00:00:00+00:00,2.8400840759277344,2.871612071990967,2.2901999950408936,2.4120121002197266,2943420,0.0,0.0
2021-11-16 00:00:00+00:00,2.410001039505005,2.423095941543579,2.0842080116271973,2.3020501136779785,2514035,0.0,0.0
2021-11-17 00:00:00+00:00,2.301999092102051,2.4325110912323,2.167073965072632,2.289702892303467,1799324,0.0,0.0
2021-11-18 00:00:00+00:00,2.2890119552612305,2.329893112182617,2.0324740409851074,2.131732940673828,1846172,0.0,0.0
2021-11-19 00:00:00+00:00,2.1364500522613525,2.491960048675537,2.1023640632629395,2.416383981704712,1891390,0.0,0.0
2021-11-20 00:00:00+00:00,2.4171009063720703,2.6318509578704834,2.350682020187378,2.4294509887695312,1731077,0.0,0.0
2021-11-21 00:00:00+00:00,2.428209066390991,2.5012528896331787,2.375037908554077,2.421781063079834,1631384,0.0,0.0
2021-11-22 00:00:00+00:00,2.420461893081665,2.4670679569244385,2.214124917984009,2.357764959335327,1756386,0.0,0.0
2021-11-23 00:00:00+00:00,2.3578860759735107,3.4399359226226807,2.3420960903167725,3.1109330654144287,4911144,0.0,0.0
2021-11-24 00:00:00+00:00,3.110076904296875,3.3861019611358643,2.8908660411834717,2.9393019676208496,4148138,0.0,0.0
2021-11-25 00:00:00+00:00,3.22917103767395,3.3022449016571045,2.7776739597320557,3.0713839530944824,3916865,0.0,0.0
2021-11-26 00:00:00+00:00,2.9649999141693115,3.093986988067627,2.386718988418579,2.5369179248809814,3770400,0.0,0.0
2021-11-27 00:00:00+00:00,2.5371921062469482,2.979733943939209,2.4775800704956055,2.89324688911438,3850750,0.0,0.0
2021-11-28 00:00:00+00:00,2.8942549228668213,3.030811071395874,2.7990660667419434,2.993096113204956,3004860,0.0,0.0
2021-11-29 00:00:00+00:00,2.9919919967651367,3.0317299365997314,2.862868070602417,2.9302749633789062,2286159,0.0,0.0
2021-11-30 00:00:00+00:00,2.9295918941497803,3.0100491046905518,2.861586093902588,2.8960459232330322,2091405,0.0,0.0
2021-12-01 00:00:00+00:00,2.893994092941284,2.9542489051818848,2.8319408893585205,2.912532091140747,3116386,0.0,0.0
2021-12-02 00:00:00+00:00,2.9118080139160156,3.0041840076446533,2.667078971862793,2.6977689266204834,4056158,0.0,0.0
2021-12-03 00:00:00+00:00,2.6973578929901123,2.736772060394287,2.4498119354248047,2.499131917953491,2332690,0.0,0.0
2021-12-04 00:00:00+00:00,2.4993789196014404,2.5101540088653564,2.081554889678955,2.212599992752075,1906489,0.0,0.0
2021-12-05 00:00:00+00:00,2.213191032409668,2.2657370567321777,1.8734780550003052,1.8843929767608643,2974984,0.0,0.0
2021-12-06 00:00:00+00:00,1.8870160579681396,1.947618007659912,1.5560740232467651,1.9098750352859497,4126539,0.0,0.0
2021-12-07 00:00:00+00:00,1.9117599725723267,2.1643030643463135,1.9096879959106445,2.081454038619995,1976050,0.0,0.0
2021-12-08 00:00:00+00:00,2.0813798904418945,2.1835429668426514,2.0060040950775146,2.068639039993286,1199931,0.0,0.0
