TIMESTAMP,INKY_OPEN_PRICE_USD,INKY_HIGH_PRICE_USD,INKY_LOW_PRICE_USD,INKY_CLOSE_PRICE_USD,INKY_VOLUME_USD,INKY_DIVIDENDS_USD,INKY_STOCK_SPLITS_USD
2025-02-10 00:00:00+00:00,1.6295549869537354,1.7056560516357422,1.5541529655456543,1.6794559955596924,54497,0.0,0.0
2025-02-11 00:00:00+00:00,1.6794559955596924,1.7185330390930176,1.6534539461135864,1.6892729997634888,11013,0.0,0.0
2025-02-12 00:00:00+00:00,1.6892729997634888,1.7058850526809692,1.672124981880188,1.6972960233688354,6602,0.0,0.0
2025-02-13 00:00:00+00:00,1.6972960233688354,1.8112419843673706,1.6972960233688354,1.7499550580978394,24280,0.0,0.0
2025-02-14 00:00:00+00:00,1.7499550580978394,1.8599929809570312,1.7336280345916748,1.7353450059890747,17750,0.0,0.0
2025-02-15 00:00:00+00:00,1.7353450059890747,1.7353450059890747,1.656227946281433,1.6943110227584839,11211,0.0,0.0
2025-02-16 00:00:00+00:00,1.6943110227584839,1.6964410543441772,1.6907650232315063,1.6964410543441772,678,0.0,0.0
2025-02-17 00:00:00+00:00,1.6964410543441772,1.72947096824646,1.6803879737854004,1.696923017501831,7746,0.0,0.0
2025-02-18 00:00:00+00:00,1.696923017501831,1.7656060457229614,1.6747260093688965,1.7536230087280273,8898,0.0,0.0
2025-02-19 00:00:00+00:00,1.7536230087280273,1.7536230087280273,1.6669080257415771,1.69542396068573,8624,0.0,0.0
2025-02-20 00:00:00+00:00,1.69542396068573,1.7399280071258545,1.6780190467834473,1.738211989402771,6030,0.0,0.0
2025-02-21 00:00:00+00:00,1.738211989402771,1.7721600532531738,1.7247079610824585,1.7287750244140625,9613,0.0,0.0
2025-02-22 00:00:00+00:00,1.7287750244140625,1.8047300577163696,1.7170100212097168,1.7311320304870605,11633,0.0,0.0
2025-02-23 00:00:00+00:00,1.7311320304870605,1.7311320304870605,1.694208025932312,1.7063469886779785,3662,0.0,0.0
2025-02-24 00:00:00+00:00,1.7063469886779785,1.7166039943695068,1.6907260417938232,1.6907260417938232,2187,0.0,0.0
2025-02-25 00:00:00+00:00,1.6907260417938232,1.7699179649353027,1.6907260417938232,1.7461849451065063,11223,0.0,0.0
2025-02-26 00:00:00+00:00,1.7461849451065063,1.7461849451065063,1.5788639783859253,1.677278995513916,42765,0.0,0.0
2025-02-27 00:00:00+00:00,1.677278995513916,1.6997820138931274,1.6301020383834839,1.6301020383834839,11655,0.0,0.0
2025-02-28 00:00:00+00:00,1.6301020383834839,1.6533260345458984,1.623190999031067,1.628242015838623,5332,0.0,0.0
2025-03-01 00:00:00+00:00,1.628242015838623,1.6340930461883545,1.6028929948806763,1.621899962425232,3991,0.0,0.0
2025-03-02 00:00:00+00:00,1.621899962425232,1.6302469968795776,1.6149810552597046,1.6278959512710571,2356,0.0,0.0
2025-03-03 00:00:00+00:00,1.6278959512710571,1.641144037246704,1.6023130416870117,1.605126976966858,4620,0.0,0.0
2025-03-04 00:00:00+00:00,1.605126976966858,1.624150037765503,1.3366800546646118,1.5955890417099,0,0.0,0.0
2025-03-05 00:00:00+00:00,1.5955890417099,1.6026480197906494,1.5842759609222412,1.5842759609222412,0,0.0,0.0
2025-03-06 00:00:00+00:00,1.5842759609222412,1.5842759609222412,1.5491060018539429,1.5491060018539429,0,0.0,0.0
2025-03-07 00:00:00+00:00,1.5491060018539429,1.5819250345230103,1.5491060018539429,1.5799219608306885,0,0.0,0.0
2025-03-08 00:00:00+00:00,1.5799219608306885,1.6520559787750244,1.564268946647644,1.6520559787750244,0,0.0,0.0
2025-03-09 00:00:00+00:00,1.6520559787750244,1.6623680591583252,1.5782300233840942,1.5782300233840942,0,0.0,0.0
2025-03-10 00:00:00+00:00,1.5782300233840942,1.5828349590301514,1.5495820045471191,1.566776990890503,0,0.0,0.0
2025-03-11 00:00:00+00:00,1.566776990890503,1.5926209688186646,1.566776990890503,1.5843919515609741,0,0.0,0.0
2025-03-12 00:00:00+00:00,1.5843919515609741,1.5963040590286255,1.5591150522232056,1.59279203414917,0,0.0,0.0
2025-03-13 00:00:00+00:00,1.59279203414917,1.59279203414917,1.5779759883880615,1.5814809799194336,0,0.0,0.0
2025-03-14 00:00:00+00:00,1.5814809799194336,1.594704031944275,1.4367120265960693,1.505916953086853,0,0.0,0.0
2025-03-15 00:00:00+00:00,1.505916953086853,1.523352026939392,1.5056250095367432,1.521597981452942,0,0.0,0.0
2025-03-16 00:00:00+00:00,1.521597981452942,1.521597981452942,1.498913049697876,1.5003089904785156,0,0.0,0.0
2025-03-17 00:00:00+00:00,1.5003089904785156,1.5104249715805054,1.45209801197052,1.4760379791259766,0,0.0,0.0
2025-03-18 00:00:00+00:00,1.4760379791259766,1.6429749727249146,1.4760379791259766,1.5924040079116821,0,0.0,0.0
2025-03-19 00:00:00+00:00,1.5924040079116821,1.6170580387115479,1.5733100175857544,1.5891259908676147,0,0.0,0.0
2025-03-20 00:00:00+00:00,1.5891259908676147,1.6946760416030884,1.5872780084609985,1.6480900049209595,0,0.0,0.0
2025-03-21 00:00:00+00:00,1.6480900049209595,1.6941959857940674,1.6431119441986084,1.693688988685608,0,0.0,0.0
2025-03-22 00:00:00+00:00,1.693688988685608,1.693688988685608,1.587759017944336,1.6036089658737183,0,0.0,0.0
2025-03-23 00:00:00+00:00,1.6036089658737183,1.6074260473251343,1.4908050298690796,1.4954440593719482,0,0.0,0.0
2025-03-24 00:00:00+00:00,1.4954440593719482,1.5633759498596191,1.4954440593719482,1.5560200214385986,0,0.0,0.0
2025-03-25 00:00:00+00:00,1.5560200214385986,1.5801810026168823,1.497007966041565,1.505234956741333,0,0.0,0.0
2025-03-26 00:00:00+00:00,1.505234956741333,1.526764988899231,1.5024089813232422,1.526764988899231,0,0.0,0.0
2025-03-27 00:00:00+00:00,1.526764988899231,1.5343250036239624,1.5236879587173462,1.5269310474395752,0,0.0,0.0
2025-03-28 00:00:00+00:00,1.5269310474395752,1.5464500188827515,1.4386279582977295,1.4847220182418823,0,0.0,0.0
