,0
0,31.63281640625
1,53.36837890625
2,45.06084375
3,40.9187265625
4,22.936962890625
5,38.29982421875
6,26.047783203125
7,40.40956640625
8,28.48296484375
9,18.71447265625
10,21.20090234375
11,20.572662109375
