,0
0,53.17095703125
1,26.99198828125
2,46.01854296875
3,30.709234375
4,48.71219140625
5,32.59360546875
6,46.19719921875
7,37.92795703125
8,46.13618359375
9,18.79376171875
10,19.400375
11,24.537419921875
