TIMESTAMP,GRLC_OPEN_PRICE_USD,GRLC_HIGH_PRICE_USD,GRLC_LOW_PRICE_USD,GRLC_CLOSE_PRICE_USD,GRLC_VOLUME_USD,GRLC_DIVIDENDS_USD,GRLC_STOCK_SPLITS_USD
2018-01-27 00:00:00+00:00,0.8004810214042664,1.7114900350570679,0.7708349823951721,1.6600699424743652,51484,0.0,0.0
2018-01-28 00:00:00+00:00,1.69035005569458,4.289690017700195,1.5707000494003296,2.7123799324035645,220667,0.0,0.0
2018-01-29 00:00:00+00:00,2.6879498958587646,2.747610092163086,2.005729913711548,2.1771600246429443,108910,0.0,0.0
2018-01-30 00:00:00+00:00,2.1737000942230225,2.2057299613952637,1.4519200325012207,1.4995499849319458,94675,0.0,0.0
2018-01-31 00:00:00+00:00,1.4744000434875488,1.5334800481796265,1.0671600103378296,1.3177000284194946,59847,0.0,0.0
2018-02-01 00:00:00+00:00,1.404360055923462,1.8230400085449219,1.1437499523162842,1.221909999847412,87353,0.0,0.0
2018-02-02 00:00:00+00:00,1.219130039215088,1.2558300495147705,0.8182479739189148,0.9146749973297119,43926,0.0,0.0
2018-02-03 00:00:00+00:00,0.9194750189781189,0.9626320004463196,0.5112820267677307,0.5281969904899597,52383,0.0,0.0
2018-02-04 00:00:00+00:00,0.5436270236968994,0.6197320222854614,0.43021100759506226,0.5187720060348511,36170,0.0,0.0
2018-02-05 00:00:00+00:00,0.5161280035972595,0.5517699718475342,0.2355780005455017,0.25706401467323303,21032,0.0,0.0
2018-02-06 00:00:00+00:00,0.2576099932193756,0.3917880058288574,0.18668699264526367,0.3624979853630066,24450,0.0,0.0
2018-02-07 00:00:00+00:00,0.3548470139503479,0.43806299567222595,0.28721898794174194,0.3394710123538971,19044,0.0,0.0
2018-02-08 00:00:00+00:00,0.3250359892845154,0.3639200031757355,0.24292999505996704,0.26960399746894836,17014,0.0,0.0
2018-02-09 00:00:00+00:00,0.2702549993991852,0.33515000343322754,0.24409200251102448,0.30954501032829285,19854,0.0,0.0
