TIMESTAMP,ITEM_OPEN_PRICE_USD,ITEM_HIGH_PRICE_USD,ITEM_LOW_PRICE_USD,ITEM_CLOSE_PRICE_USD,ITEM_VOLUME_USD,ITEM_DIVIDENDS_USD,ITEM_STOCK_SPLITS_USD
2022-08-07 00:00:00+00:00,0.12241700291633606,0.16990399360656738,0.10698399692773819,0.16629399359226227,80740,0.0,0.0
2022-08-08 00:00:00+00:00,0.16629700362682343,0.1904660016298294,0.1581680029630661,0.1619960069656372,86469,0.0,0.0
2022-08-09 00:00:00+00:00,0.16199499368667603,0.17199499905109406,0.1525699943304062,0.16203300654888153,59366,0.0,0.0
2022-08-10 00:00:00+00:00,0.16203199326992035,0.18426600098609924,0.15606600046157837,0.1768849939107895,72738,0.0,0.0
2022-08-11 00:00:00+00:00,0.1768849939107895,0.1768849939107895,0.15042999386787415,0.15300199389457703,52000,0.0,0.0
2022-08-12 00:00:00+00:00,0.15300099551677704,0.1793529987335205,0.14464400708675385,0.16525200009346008,151524,0.0,0.0
2022-08-13 00:00:00+00:00,0.16525299847126007,0.1732649952173233,0.15251700580120087,0.17036500573158264,124000,0.0,0.0
2022-08-14 00:00:00+00:00,0.17036299407482147,0.1732189953327179,0.15972399711608887,0.16895900666713715,1050742,0.0,0.0
2022-08-15 00:00:00+00:00,0.16895699501037598,0.17027799785137177,0.14568999409675598,0.1673319935798645,1073188,0.0,0.0
2022-08-16 00:00:00+00:00,0.16733099520206451,0.16752800345420837,0.13732999563217163,0.13761399686336517,793538,0.0,0.0
2022-08-17 00:00:00+00:00,0.13761499524116516,0.15917299687862396,0.12466999888420105,0.1320739984512329,536748,0.0,0.0
2022-08-18 00:00:00+00:00,0.1320739984512329,0.16137400269508362,0.1320739984512329,0.1398410052061081,270024,0.0,0.0
2022-08-19 00:00:00+00:00,0.1398400068283081,0.1719760000705719,0.13917799293994904,0.143327996134758,304869,0.0,0.0
2022-08-20 00:00:00+00:00,0.143326997756958,0.14559699594974518,0.12981699407100677,0.1315470039844513,65545,0.0,0.0
2022-08-21 00:00:00+00:00,0.1315470039844513,0.13700400292873383,0.12644700706005096,0.13057300448417664,262180,0.0,0.0
2022-08-22 00:00:00+00:00,0.13057400286197662,0.1640850007534027,0.13057400286197662,0.15141800045967102,126986,0.0,0.0
2022-08-23 00:00:00+00:00,0.15141700208187103,0.15143099427223206,0.1287669986486435,0.13914600014686584,69025,0.0,0.0
2022-08-24 00:00:00+00:00,0.13914600014686584,0.18319499492645264,0.11949700117111206,0.15121600031852722,154328,0.0,0.0
