TIMESTAMP,HELA_OPEN_PRICE_USD,HELA_HIGH_PRICE_USD,HELA_LOW_PRICE_USD,HELA_CLOSE_PRICE_USD,HELA_VOLUME_USD,HELA_DIVIDENDS_USD,HELA_STOCK_SPLITS_USD
2025-01-18 00:00:00+00:00,0.00020900000527035445,0.0002119999990100041,0.0001630000042496249,0.00016799999866634607,100126,0.0,0.0
2025-01-19 00:00:00+00:00,0.00016799999866634607,0.000195999993593432,0.00015300000086426735,0.0001610000035725534,92336,0.0,0.0
2025-01-20 00:00:00+00:00,0.0001610000035725534,0.0002500000118743628,0.00014200000441633165,0.00014400000509340316,90600,0.0,0.0
2025-01-21 00:00:00+00:00,0.00014400000509340316,0.0001720000000204891,0.00013299999409355223,0.00016700000560376793,89047,0.0,0.0
2025-01-22 00:00:00+00:00,0.00016700000560376793,0.00019500000053085387,0.00016199999663513154,0.00017899999511428177,96120,0.0,0.0
2025-01-23 00:00:00+00:00,0.00017899999511428177,0.00017899999511428177,0.00015100000018719584,0.00015799999528098851,88793,0.0,0.0
2025-01-24 00:00:00+00:00,0.00015799999528098851,0.00016799999866634607,0.00014800000644754618,0.00015199999324977398,83721,0.0,0.0
2025-01-25 00:00:00+00:00,0.00015199999324977398,0.0001630000042496249,0.0001449999981559813,0.0001610000035725534,83983,0.0,0.0
2025-01-26 00:00:00+00:00,0.0001610000035725534,0.0001610000035725534,0.00014899999951012433,0.00014899999951012433,80447,0.0,0.0
2025-01-27 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.00013299999409355223,0.00014200000441633165,80729,0.0,0.0
2025-01-28 00:00:00+00:00,0.00014200000441633165,0.00014200000441633165,0.0001250000059371814,0.0001250000059371814,83665,0.0,0.0
2025-01-29 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.0001140000022132881,0.00011999999696854502,78607,0.0,0.0
2025-01-30 00:00:00+00:00,0.00011999999696854502,0.00012399999832268804,0.00011700000322889537,0.00012199999764561653,77022,0.0,0.0
2025-01-31 00:00:00+00:00,0.00012199999764561653,0.0001320000010309741,0.00011800000356743112,0.00012799999967683107,77392,0.0,0.0
2025-02-01 00:00:00+00:00,0.00012799999967683107,0.00013699999544769526,0.0001230000052601099,0.0001230000052601099,76867,0.0,0.0
2025-02-02 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,0.00010900000052060932,0.0001140000022132881,77606,0.0,0.0
2025-02-03 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00010399999882793054,0.00012199999764561653,77686,0.0,0.0
2025-02-04 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.00011500000255182385,0.00011500000255182385,76028,0.0,0.0
2025-02-05 00:00:00+00:00,0.00011500000255182385,0.00011999999696854502,0.0001140000022132881,0.00011500000255182385,75160,0.0,0.0
2025-02-06 00:00:00+00:00,0.00011500000255182385,0.00011800000356743112,0.00010800000018207356,0.00010900000052060932,72786,0.0,0.0
2025-02-07 00:00:00+00:00,0.00010900000052060932,0.00011300000187475234,0.00010699999984353781,0.00010800000018207356,74193,0.0,0.0
2025-02-08 00:00:00+00:00,0.00010800000018207356,0.00011200000153621659,0.00010399999882793054,0.00010399999882793054,83056,0.0,0.0
2025-02-09 00:00:00+00:00,0.00010399999882793054,0.00011800000356743112,0.00010399999882793054,0.00011200000153621659,86637,0.0,0.0
2025-02-10 00:00:00+00:00,0.00011200000153621659,0.00014000000373926014,0.00011100000119768083,0.0001250000059371814,88112,0.0,0.0
2025-02-11 00:00:00+00:00,0.0001250000059371814,0.00012799999967683107,0.00010900000052060932,0.0001140000022132881,78491,0.0,0.0
2025-02-12 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,0.00010399999882793054,0.00010399999882793054,82104,0.0,0.0
2025-02-13 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,0.00010399999882793054,0.00010399999882793054,80320,0.0,0.0
2025-02-14 00:00:00+00:00,0.00010399999882793054,0.00011600000289035961,0.00010399999882793054,0.00010900000052060932,80259,0.0,0.0
2025-02-15 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.0001049999991664663,0.00010699999984353781,79347,0.0,0.0
2025-02-16 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,0.00010399999882793054,0.00010399999882793054,79836,0.0,0.0
2025-02-17 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,9.600000339560211e-05,9.600000339560211e-05,77426,0.0,0.0
2025-02-18 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,8.800000068731606e-05,9.40000027185306e-05,74349,0.0,0.0
2025-02-19 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,7.79999973019585e-05,8.199999865610152e-05,74981,0.0,0.0
2025-02-20 00:00:00+00:00,8.199999865610152e-05,8.399999933317304e-05,7.999999797903001e-05,8.399999933317304e-05,71492,0.0,0.0
2025-02-21 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.199999865610152e-05,8.399999933317304e-05,24131,0.0,0.0
2025-02-22 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.099999831756577e-05,8.199999865610152e-05,229,0.0,0.0
2025-02-23 00:00:00+00:00,8.199999865610152e-05,8.399999933317304e-05,8.199999865610152e-05,8.399999933317304e-05,112,0.0,0.0
2025-02-24 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,6.900000153109431e-05,6.900000153109431e-05,359,0.0,0.0
2025-02-25 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,5.900000178371556e-05,5.999999848427251e-05,436,0.0,0.0
2025-02-26 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.999999848427251e-05,6.0999998822808266e-05,2,0.0,0.0
2025-02-27 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.900000178371556e-05,5.900000178371556e-05,64,0.0,0.0
2025-02-28 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,5.900000178371556e-05,6.299999949987978e-05,11,0.0,0.0
2025-03-01 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.0999998822808266e-05,6.0999998822808266e-05,6,0.0,0.0
2025-03-02 00:00:00+00:00,6.0999998822808266e-05,7.79999973019585e-05,6.0999998822808266e-05,7.699999696342275e-05,15,0.0,0.0
2025-03-03 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.399999983841553e-05,6.399999983841553e-05,238,0.0,0.0
2025-03-04 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.900000178371556e-05,6.199999916134402e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.900000178371556e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.8999998398358e-05,5.700000110664405e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,5.0999999075429514e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.199999941396527e-05,5.2999999752501026e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,5.0999999075429514e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.8000001445179805e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,71,0.0,0.0
2025-03-24 00:00:00+00:00,5.6000000768108293e-05,6.0999998822808266e-05,5.6000000768108293e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,6.0999998822808266e-05,6.199999916134402e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.500000042957254e-05,5.700000110664405e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.400000009103678e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.5000000682193786e-05,4.5000000682193786e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.400000034365803e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.70000013592653e-05,14,0.0,0.0
2025-04-06 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.7000001611886546e-05,3.7999998312443495e-05,891,0.0,0.0
2025-04-07 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,152,0.0,0.0
2025-04-08 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.3000000005122274e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.9999998989515007e-05,3.9999998989515007e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.3000000005122274e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,4.3000000005122274e-05,4.70000013592653e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,4.600000102072954e-05,4.70000013592653e-05,74,0.0,0.0
2025-04-15 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.5000000682193786e-05,4.5000000682193786e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.400000034365803e-05,4.400000034365803e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,5,0.0,0.0
2025-04-18 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,13,0.0,0.0
2025-04-19 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,4.600000102072954e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.600000102072954e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.5000000682193786e-05,4.5000000682193786e-05,1942,0.0,0.0
2025-04-22 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,4.8000001697801054e-05,5.0999999075429514e-05,4.8000001697801054e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,4.999999873689376e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,330,0.0,0.0
2025-04-30 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,4.70000013592653e-05,4.8999998398358e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8999998398358e-05,4.999999873689376e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,49,0.0,0.0
2025-05-03 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8999998398358e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8999998398358e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.70000013592653e-05,4.8000001697801054e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.8000001697801054e-05,5.199999941396527e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,5.199999941396527e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-10 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.6000000768108293e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-11 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,5.500000042957254e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,5.900000178371556e-05,6.70000008540228e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.6000000768108293e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.199999941396527e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,5.199999941396527e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.400000009103678e-05,5.500000042957254e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,5.500000042957254e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,5.6000000768108293e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,2,0.0,0.0
2025-05-30 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.8000001697801054e-05,5.2999999752501026e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,5.322337892721407e-05,5.322337892721407e-05,5.047322338214144e-05,5.1736104069277644e-05,315,0.0,0.0
