TIMESTAMP,PUFF29945_OPEN_PRICE_USD,PUFF29945_HIGH_PRICE_USD,PUFF29945_LOW_PRICE_USD,PUFF29945_CLOSE_PRICE_USD,PUFF29945_VOLUME_USD,PUFF29945_DIVIDENDS_USD,PUFF29945_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,0.1063150018453598,0.1166979968547821,0.10391099750995636,0.11142700165510178,611129,0.0,0.0
2024-03-21 00:00:00+00:00,0.11142700165510178,0.12919500470161438,0.11134999990463257,0.12034299969673157,427077,0.0,0.0
2024-03-22 00:00:00+00:00,0.12034299969673157,0.13190199434757233,0.11111199855804443,0.11456000059843063,663363,0.0,0.0
2024-03-23 00:00:00+00:00,0.11456000059843063,0.12282399833202362,0.11409900337457657,0.1204650029540062,187127,0.0,0.0
2024-03-24 00:00:00+00:00,0.1204650029540062,0.1204650029540062,0.1081169992685318,0.11375699937343597,491006,0.0,0.0
2024-03-25 00:00:00+00:00,0.11375699937343597,0.12570799887180328,0.10954499989748001,0.12444400042295456,362406,0.0,0.0
2024-03-26 00:00:00+00:00,0.12444400042295456,0.12648600339889526,0.11193399876356125,0.11231599748134613,229962,0.0,0.0
2024-03-27 00:00:00+00:00,0.11231599748134613,0.12266500294208527,0.1103689968585968,0.12245400249958038,617129,0.0,0.0
2024-03-28 00:00:00+00:00,0.12245400249958038,0.13839299976825714,0.12152600288391113,0.13161499798297882,647516,0.0,0.0
2024-03-29 00:00:00+00:00,0.13161499798297882,0.13270600140094757,0.12560699880123138,0.12743499875068665,145823,0.0,0.0
2024-03-30 00:00:00+00:00,0.12743499875068665,0.13063499331474304,0.12562699615955353,0.13063499331474304,118693,0.0,0.0
2024-03-31 00:00:00+00:00,0.13063499331474304,0.14679500460624695,0.13062000274658203,0.1457889974117279,357847,0.0,0.0
2024-04-01 00:00:00+00:00,0.1457889974117279,0.16278600692749023,0.13956500589847565,0.16268999874591827,324082,0.0,0.0
2024-04-02 00:00:00+00:00,0.16268999874591827,0.1660030037164688,0.14508900046348572,0.15442200005054474,321338,0.0,0.0
2024-04-03 00:00:00+00:00,0.15442200005054474,0.1744990050792694,0.1533060073852539,0.1744990050792694,323140,0.0,0.0
2024-04-04 00:00:00+00:00,0.1744990050792694,0.2430569976568222,0.17441700398921967,0.215038001537323,1330826,0.0,0.0
2024-04-05 00:00:00+00:00,0.215038001537323,0.22038400173187256,0.19273200631141663,0.22038400173187256,545589,0.0,0.0
2024-04-06 00:00:00+00:00,0.22038400173187256,0.2862420082092285,0.21974000334739685,0.28098300099372864,823951,0.0,0.0
2024-04-07 00:00:00+00:00,0.28098300099372864,0.29854801297187805,0.2567960023880005,0.2843869924545288,960112,0.0,0.0
2024-04-08 00:00:00+00:00,0.2843869924545288,0.32876500487327576,0.27571699023246765,0.30300599336624146,1346644,0.0,0.0
2024-04-09 00:00:00+00:00,0.3028559982776642,0.3036639988422394,0.24089400470256805,0.2533169984817505,927932,0.0,0.0
2024-04-10 00:00:00+00:00,0.2533169984817505,0.2541329860687256,0.23433099687099457,0.253464013338089,340460,0.0,0.0
2024-04-11 00:00:00+00:00,0.253464013338089,0.2699280083179474,0.25166499614715576,0.2691659927368164,225018,0.0,0.0
2024-04-12 00:00:00+00:00,0.2691659927368164,0.27931100130081177,0.23957200348377228,0.24181100726127625,552781,0.0,0.0
2024-04-13 00:00:00+00:00,0.24181100726127625,0.24735599756240845,0.1825769990682602,0.20519299805164337,782236,0.0,0.0
2024-04-14 00:00:00+00:00,0.20519299805164337,0.2194560021162033,0.19893699884414673,0.2194560021162033,269394,0.0,0.0
2024-04-15 00:00:00+00:00,0.22025799751281738,0.24111700057983398,0.21672700345516205,0.2172520011663437,255559,0.0,0.0
2024-04-16 00:00:00+00:00,0.2172520011663437,0.21836699545383453,0.2048249989748001,0.21214500069618225,145578,0.0,0.0
2024-04-17 00:00:00+00:00,0.21533000469207764,0.21633000671863556,0.19003799557685852,0.19003799557685852,214827,0.0,0.0
2024-04-18 00:00:00+00:00,0.19003799557685852,0.1925169974565506,0.17282700538635254,0.17417700588703156,330956,0.0,0.0
2024-04-19 00:00:00+00:00,0.17417700588703156,0.2156350016593933,0.1584250032901764,0.20076799392700195,1003086,0.0,0.0
2024-04-20 00:00:00+00:00,0.20076799392700195,0.21050700545310974,0.19604900479316711,0.20922499895095825,186346,0.0,0.0
2024-04-21 00:00:00+00:00,0.20951299369335175,0.20988400280475616,0.20500999689102173,0.2064090073108673,189290,0.0,0.0
2024-04-22 00:00:00+00:00,0.2064090073108673,0.2064090073108673,0.18553900718688965,0.19011899828910828,649346,0.0,0.0
2024-04-23 00:00:00+00:00,0.19011899828910828,0.19025999307632446,0.18072499334812164,0.18644200265407562,231662,0.0,0.0
2024-04-24 00:00:00+00:00,0.18644100427627563,0.18939299881458282,0.17990900576114655,0.18102799355983734,190278,0.0,0.0
2024-04-25 00:00:00+00:00,0.18102799355983734,0.198403000831604,0.16152599453926086,0.1975490003824234,374595,0.0,0.0
2024-04-26 00:00:00+00:00,0.1975490003824234,0.202115997672081,0.18073999881744385,0.19428400695323944,474927,0.0,0.0
2024-04-27 00:00:00+00:00,0.19428400695323944,0.1985580027103424,0.18644499778747559,0.19794000685214996,192572,0.0,0.0
2024-04-28 00:00:00+00:00,0.19794000685214996,0.19965100288391113,0.18198999762535095,0.18199899792671204,342588,0.0,0.0
2024-04-29 00:00:00+00:00,0.18199899792671204,0.18311600387096405,0.16817499697208405,0.17682699859142303,96721,0.0,0.0
2024-04-30 00:00:00+00:00,0.17682699859142303,0.1771859973669052,0.1563510000705719,0.1615779995918274,108194,0.0,0.0
2024-05-01 00:00:00+00:00,0.1615779995918274,0.16601699590682983,0.1505430042743683,0.16601699590682983,190327,0.0,0.0
2024-05-02 00:00:00+00:00,0.16601699590682983,0.17222000658512115,0.16041499376296997,0.17016300559043884,188202,0.0,0.0
