TIMESTAMP,CRTAI_OPEN_PRICE_USD,CRTAI_HIGH_PRICE_USD,CRTAI_LOW_PRICE_USD,CRTAI_CLOSE_PRICE_USD,CRTAI_VOLUME_USD,CRTAI_DIVIDENDS_USD,CRTAI_STOCK_SPLITS_USD
2025-02-25 00:00:00+00:00,0.001988000003620982,0.0020890000741928816,0.0019099999917671084,0.002067999914288521,160879,0.0,0.0
2025-02-26 00:00:00+00:00,0.002067999914288521,0.0020840000361204147,0.0019389999797567725,0.002004999900236726,126098,0.0,0.0
2025-02-27 00:00:00+00:00,0.002004999900236726,0.00202700006775558,0.0018720000516623259,0.0019180000526830554,145856,0.0,0.0
2025-02-28 00:00:00+00:00,0.0019180000526830554,0.0020359999034553766,0.0018110000528395176,0.001976999919861555,211794,0.0,0.0
2025-03-01 00:00:00+00:00,0.001976999919861555,0.0022090000566095114,0.0018690000288188457,0.001934999949298799,111886,0.0,0.0
2025-03-02 00:00:00+00:00,0.001934999949298799,0.00228599994443357,0.0017760000191628933,0.002148000057786703,209114,0.0,0.0
2025-03-03 00:00:00+00:00,0.002148000057786703,0.00216599996201694,0.0019209999591112137,0.001927000004798174,208173,0.0,0.0
2025-03-04 00:00:00+00:00,0.001927000004798174,0.0020540000405162573,0.001825000043027103,0.0020240000449121,172610,0.0,0.0
2025-03-05 00:00:00+00:00,0.0020240000449121,0.002065999899059534,0.0018820000113919377,0.0019109999993816018,153333,0.0,0.0
2025-03-06 00:00:00+00:00,0.0019109999993816018,0.0025649999734014273,0.0018810000037774444,0.002067999914288521,262166,0.0,0.0
2025-03-07 00:00:00+00:00,0.002067999914288521,0.002107999986037612,0.001964000053703785,0.0019890000112354755,224575,0.0,0.0
2025-03-08 00:00:00+00:00,0.0019890000112354755,0.002015999983996153,0.0018469999777153134,0.001969000091776252,223988,0.0,0.0
2025-03-09 00:00:00+00:00,0.001969000091776252,0.001986999996006489,0.0015089999651536345,0.0017180000431835651,138860,0.0,0.0
2025-03-10 00:00:00+00:00,0.0017180000431835651,0.0018710000440478325,0.0015750000020489097,0.001756999990902841,187018,0.0,0.0
2025-03-11 00:00:00+00:00,0.001756999990902841,0.002078999998047948,0.0016680000117048621,0.0019480000482872128,171462,0.0,0.0
2025-03-12 00:00:00+00:00,0.0019480000482872128,0.0020149999763816595,0.0017729999963194132,0.001838000025600195,117930,0.0,0.0
2025-03-13 00:00:00+00:00,0.001838000025600195,0.0018759999657049775,0.0017579999985173345,0.0018350000027567148,34315,0.0,0.0
2025-03-14 00:00:00+00:00,0.0018350000027567148,0.0019950000569224358,0.0017160000279545784,0.00184599997010082,286861,0.0,0.0
2025-03-15 00:00:00+00:00,0.00184599997010082,0.0019630000460892916,0.0017770000267773867,0.0018690000288188457,278812,0.0,0.0
2025-03-16 00:00:00+00:00,0.0018690000288188457,0.0018840000266209245,0.0015610000118613243,0.001787999994121492,270421,0.0,0.0
2025-03-17 00:00:00+00:00,0.001787999994121492,0.0018609999679028988,0.0017379999626427889,0.0017689999658614397,231447,0.0,0.0
2025-03-18 00:00:00+00:00,0.0017689999658614397,0.0017979999538511038,0.0016400000313296914,0.0016899999463930726,239390,0.0,0.0
2025-03-19 00:00:00+00:00,0.0016899999463930726,0.001728000002913177,0.0016609999584034085,0.0017190000507980585,249645,0.0,0.0
2025-03-20 00:00:00+00:00,0.0017190000507980585,0.0017359999474138021,0.001715000020340085,0.0017160000279545784,249982,0.0,0.0
2025-03-21 00:00:00+00:00,0.0017160000279545784,0.0017170000355690718,0.0016570000443607569,0.0016710000345483422,241534,0.0,0.0
2025-03-22 00:00:00+00:00,0.0016710000345483422,0.001715000020340085,0.001639000023715198,0.0017130000051110983,199977,0.0,0.0
2025-03-23 00:00:00+00:00,0.0017130000051110983,0.0017140000127255917,0.0016250000335276127,0.001673000049777329,194902,0.0,0.0
2025-03-24 00:00:00+00:00,0.001673000049777329,0.001803999999538064,0.001626000041142106,0.001680999994277954,183782,0.0,0.0
2025-03-25 00:00:00+00:00,0.001680999994277954,0.0017689999658614397,0.0016329999780282378,0.0017350000562146306,218043,0.0,0.0
2025-03-26 00:00:00+00:00,0.0017350000562146306,0.001832999987527728,0.001664999988861382,0.0017480000387877226,96836,0.0,0.0
2025-03-27 00:00:00+00:00,0.0017480000387877226,0.0018560000462457538,0.0017310000257566571,0.0018029999919235706,227867,0.0,0.0
2025-03-28 00:00:00+00:00,0.0018029999919235706,0.0019239999819546938,0.0016929999692365527,0.00171999994199723,163231,0.0,0.0
2025-03-29 00:00:00+00:00,0.00171999994199723,0.0017399999778717756,0.0016449999529868364,0.001661999966017902,252079,0.0,0.0
2025-03-30 00:00:00+00:00,0.001661999966017902,0.0018309999722987413,0.00165200000628829,0.0017340000486001372,234972,0.0,0.0
2025-03-31 00:00:00+00:00,0.0017340000486001372,0.0018949999939650297,0.0016479999758303165,0.0016899999463930726,236096,0.0,0.0
2025-04-01 00:00:00+00:00,0.0016899999463930726,0.0017890000017359853,0.0016680000117048621,0.0017300000181421638,162012,0.0,0.0
2025-04-02 00:00:00+00:00,0.0017300000181421638,0.0017930000321939588,0.001623000018298626,0.001636000000871718,204483,0.0,0.0
2025-04-03 00:00:00+00:00,0.001636000000871718,0.0017549999756738544,0.0015950000379234552,0.0016349999932572246,132283,0.0,0.0
2025-04-04 00:00:00+00:00,0.0016349999932572246,0.0017290000105276704,0.0015940000303089619,0.0016690000193193555,271970,0.0,0.0
2025-04-05 00:00:00+00:00,0.0016690000193193555,0.0016690000193193555,0.0015790000325068831,0.0016210000030696392,177863,0.0,0.0
2025-04-06 00:00:00+00:00,0.0016210000030696392,0.0016530000139027834,0.0015170000260695815,0.0016090000281110406,166513,0.0,0.0
