TIMESTAMP,PEEL_OPEN_PRICE_USD,PEEL_HIGH_PRICE_USD,PEEL_LOW_PRICE_USD,PEEL_CLOSE_PRICE_USD,PEEL_VOLUME_USD,PEEL_DIVIDENDS_USD,PEEL_STOCK_SPLITS_USD
2022-08-04 00:00:00+00:00,0.05865899845957756,0.16253800690174103,0.058139998465776443,0.1290459930896759,6085555,0.0,0.0
2022-08-05 00:00:00+00:00,0.12727899849414825,0.3892199993133545,0.11883799731731415,0.29579100012779236,15551542,0.0,0.0
2022-08-06 00:00:00+00:00,0.2888509929180145,0.29445400834083557,0.14630499482154846,0.17745700478553772,5204499,0.0,0.0
2022-08-07 00:00:00+00:00,0.17907099425792694,0.26657700538635254,0.17907099425792694,0.21727600693702698,4634240,0.0,0.0
2022-08-08 00:00:00+00:00,0.21718299388885498,0.225614994764328,0.17324399948120117,0.19620099663734436,1977169,0.0,0.0
2022-08-09 00:00:00+00:00,0.19618000090122223,0.22402100265026093,0.16258500516414642,0.17438900470733643,1553576,0.0,0.0
2022-08-10 00:00:00+00:00,0.17439299821853638,0.18016299605369568,0.14816699922084808,0.16725300252437592,1051961,0.0,0.0
2022-08-11 00:00:00+00:00,0.1672160029411316,0.22326700389385223,0.1614689975976944,0.19582800567150116,2054382,0.0,0.0
2022-08-12 00:00:00+00:00,0.19582800567150116,0.210098996758461,0.17848700284957886,0.1809619963169098,714989,0.0,0.0
2022-08-13 00:00:00+00:00,0.18096600472927094,0.19988800585269928,0.17442700266838074,0.17497700452804565,696984,0.0,0.0
2022-08-14 00:00:00+00:00,0.175028994679451,0.18075400590896606,0.12490300089120865,0.13281600177288055,564660,0.0,0.0
2022-08-15 00:00:00+00:00,0.13282500207424164,0.15625500679016113,0.11752499639987946,0.11752499639987946,771283,0.0,0.0
2022-08-16 00:00:00+00:00,0.11835800111293793,0.1345279961824417,0.10352399945259094,0.12255699932575226,1214879,0.0,0.0
2022-08-17 00:00:00+00:00,0.12256000190973282,0.1485929936170578,0.12142899632453918,0.138714000582695,653878,0.0,0.0
2022-08-18 00:00:00+00:00,0.13871799409389496,0.16523900628089905,0.1340779960155487,0.1526309996843338,450754,0.0,0.0
2022-08-19 00:00:00+00:00,0.1526380032300949,0.15272800624370575,0.12941400706768036,0.1370529979467392,550842,0.0,0.0
2022-08-20 00:00:00+00:00,0.13704299926757812,0.14368900656700134,0.13237600028514862,0.13347099721431732,270842,0.0,0.0
2022-08-21 00:00:00+00:00,0.13346600532531738,0.15226399898529053,0.13140100240707397,0.13396400213241577,344272,0.0,0.0
2022-08-22 00:00:00+00:00,0.13395699858665466,0.16859300434589386,0.1304669976234436,0.1602029949426651,1097410,0.0,0.0
2022-08-23 00:00:00+00:00,0.1595350056886673,0.1759600043296814,0.1546729952096939,0.15815900266170502,520702,0.0,0.0
2022-08-24 00:00:00+00:00,0.15816199779510498,0.1665470004081726,0.14441899955272675,0.16091899573802948,475270,0.0,0.0
2022-08-25 00:00:00+00:00,0.16092100739479065,0.1692889928817749,0.15127399563789368,0.15811100602149963,322162,0.0,0.0
2022-08-26 00:00:00+00:00,0.15575900673866272,0.1797019988298416,0.15408700704574585,0.1682090014219284,1069747,0.0,0.0
2022-08-27 00:00:00+00:00,0.16820499300956726,0.19096800684928894,0.1642030030488968,0.17029500007629395,488731,0.0,0.0
2022-08-28 00:00:00+00:00,0.17028699815273285,0.198512002825737,0.1641010046005249,0.18590199947357178,612908,0.0,0.0
2022-08-29 00:00:00+00:00,0.1858530044555664,0.19283199310302734,0.16721700131893158,0.1771949976682663,696336,0.0,0.0
2022-08-30 00:00:00+00:00,0.17718300223350525,0.18338799476623535,0.15070900321006775,0.16064399480819702,764385,0.0,0.0
2022-08-31 00:00:00+00:00,0.16067300736904144,0.16435599327087402,0.15426599979400635,0.15714800357818604,383452,0.0,0.0
2022-09-01 00:00:00+00:00,0.15714700520038605,0.1582610011100769,0.13680799305438995,0.15144899487495422,463655,0.0,0.0
2022-09-02 00:00:00+00:00,0.15143999457359314,0.15363800525665283,0.1457419991493225,0.14795100688934326,173755,0.0,0.0
2022-09-03 00:00:00+00:00,0.14794500172138214,0.15066200494766235,0.14356200397014618,0.14523200690746307,167230,0.0,0.0
2022-09-04 00:00:00+00:00,0.14523400366306305,0.14836500585079193,0.13885700702667236,0.14222699403762817,302154,0.0,0.0
