TIMESTAMP,IMX10603_OPEN_PRICE_USD,IMX10603_HIGH_PRICE_USD,IMX10603_LOW_PRICE_USD,IMX10603_CLOSE_PRICE_USD,IMX10603_VOLUME_USD,IMX10603_DIVIDENDS_USD,IMX10603_STOCK_SPLITS_USD
2021-11-06 00:00:00+00:00,5.242094039916992,5.847774982452393,3.5993599891662598,3.7227349281311035,90510166,0.0,0.0
2021-11-07 00:00:00+00:00,3.7244839668273926,4.107716083526611,3.524686098098755,3.555701971054077,31382759,0.0,0.0
2021-11-08 00:00:00+00:00,3.548975944519043,3.6627790927886963,3.052931070327759,3.155345916748047,41090155,0.0,0.0
2021-11-09 00:00:00+00:00,3.1551859378814697,4.102234840393066,3.1551859378814697,3.7481749057769775,105361527,0.0,0.0
2021-11-10 00:00:00+00:00,3.743695020675659,5.258880138397217,3.4413349628448486,5.258880138397217,165847382,0.0,0.0
2021-11-11 00:00:00+00:00,5.2809247970581055,6.133331775665283,5.005441188812256,5.7965240478515625,164935539,0.0,0.0
2021-11-12 00:00:00+00:00,5.788579940795898,7.128253936767578,5.679370880126953,6.031714916229248,195658246,0.0,0.0
2021-11-13 00:00:00+00:00,6.032898902893066,6.730541229248047,5.259497165679932,5.341832160949707,109550083,0.0,0.0
2021-11-14 00:00:00+00:00,5.342018127441406,6.013568878173828,5.133430004119873,5.617404937744141,76537982,0.0,0.0
2021-11-15 00:00:00+00:00,5.616170883178711,6.3708882331848145,5.6044721603393555,5.726294994354248,79582846,0.0,0.0
2021-11-16 00:00:00+00:00,5.733130931854248,8.919624328613281,5.119339942932129,5.314510822296143,91844328,0.0,0.0
2021-11-17 00:00:00+00:00,5.281010150909424,6.049505233764648,5.172000885009766,6.049505233764648,84291042,0.0,0.0
2021-11-18 00:00:00+00:00,6.045517921447754,6.26887321472168,5.254818916320801,5.460681915283203,107474091,0.0,0.0
2021-11-19 00:00:00+00:00,5.461945056915283,7.742880821228027,5.334822177886963,7.461545944213867,175999681,0.0,0.0
2021-11-20 00:00:00+00:00,7.4584269523620605,8.860397338867188,7.249496936798096,8.649271011352539,218835295,0.0,0.0
2021-11-21 00:00:00+00:00,8.662423133850098,8.906506538391113,7.4547882080078125,7.5637078285217285,138506724,0.0,0.0
2021-11-22 00:00:00+00:00,7.602795124053955,7.697886943817139,6.923044204711914,7.0432209968566895,98729550,0.0,0.0
2021-11-23 00:00:00+00:00,7.043928146362305,8.51170539855957,7.039408206939697,8.237544059753418,118284040,0.0,0.0
2021-11-24 00:00:00+00:00,8.238101959228516,8.4840087890625,7.77577018737793,8.048938751220703,109689378,0.0,0.0
2021-11-25 00:00:00+00:00,8.055513381958008,9.379082679748535,8.041969299316406,8.96674919128418,127047416,0.0,0.0
2021-11-26 00:00:00+00:00,9.317233085632324,9.497392654418945,7.286359786987305,7.7526140213012695,166761071,0.0,0.0
2021-11-27 00:00:00+00:00,7.747396945953369,8.384509086608887,7.729106903076172,7.9287238121032715,70636666,0.0,0.0
2021-11-28 00:00:00+00:00,7.9331889152526855,7.978364944458008,7.03817892074585,7.944176197052002,94707419,0.0,0.0
2021-11-29 00:00:00+00:00,7.946488857269287,8.36512565612793,7.766641139984131,8.171735763549805,79797221,0.0,0.0
2021-11-30 00:00:00+00:00,8.167539596557617,8.567829132080078,7.970125198364258,8.161784172058105,91475089,0.0,0.0
2021-12-01 00:00:00+00:00,8.165005683898926,8.277423858642578,7.28044319152832,7.390296936035156,94075406,0.0,0.0
2021-12-02 00:00:00+00:00,7.389883995056152,7.545681953430176,6.531022071838379,6.615907192230225,79310098,0.0,0.0
2021-12-03 00:00:00+00:00,6.620631217956543,7.007266044616699,5.943242073059082,6.2232818603515625,74235521,0.0,0.0
2021-12-04 00:00:00+00:00,6.224819183349609,6.30299186706543,5.0212531089782715,5.824420928955078,103035650,0.0,0.0
2021-12-05 00:00:00+00:00,5.821932792663574,6.378167152404785,5.361581802368164,5.486114978790283,69601875,0.0,0.0
2021-12-06 00:00:00+00:00,5.487633228302002,5.752819061279297,4.497361183166504,5.222485065460205,88636695,0.0,0.0
2021-12-07 00:00:00+00:00,5.225247859954834,5.521965980529785,5.0589752197265625,5.216691970825195,62776715,0.0,0.0
2021-12-08 00:00:00+00:00,5.217545986175537,6.436429023742676,5.216361045837402,6.416444778442383,77206480,0.0,0.0
2021-12-09 00:00:00+00:00,6.380758762359619,6.5683770179748535,5.0500311851501465,5.241179943084717,152844841,0.0,0.0
2021-12-10 00:00:00+00:00,5.2439961433410645,5.59670877456665,4.683263778686523,4.791782855987549,99170736,0.0,0.0
2021-12-11 00:00:00+00:00,4.795557975769043,5.091874122619629,4.723169803619385,4.9741411209106445,54003306,0.0,0.0
