TIMESTAMP,VSP_OPEN_PRICE_USD,VSP_HIGH_PRICE_USD,VSP_LOW_PRICE_USD,VSP_CLOSE_PRICE_USD,VSP_VOLUME_USD,VSP_DIVIDENDS_USD,VSP_STOCK_SPLITS_USD
2021-02-17 00:00:00+00:00,26.756505966186523,39.782352447509766,25.74125099182129,31.197742462158203,47410351,0.0,0.0
2021-02-18 00:00:00+00:00,31.19827651977539,45.06514358520508,28.301469802856445,43.23752975463867,22803979,0.0,0.0
2021-02-19 00:00:00+00:00,43.23679733276367,50.28701400756836,30.045490264892578,31.642227172851562,12113213,0.0,0.0
2021-02-20 00:00:00+00:00,31.64348793029785,41.46477508544922,31.199613571166992,33.60926055908203,6520986,0.0,0.0
2021-02-21 00:00:00+00:00,33.60401153564453,45.65275573730469,33.2775764465332,42.09614944458008,9882490,0.0,0.0
2021-02-22 00:00:00+00:00,42.07664108276367,42.1278190612793,31.728376388549805,37.31489562988281,4699754,0.0,0.0
2021-02-23 00:00:00+00:00,37.34357833862305,37.531864166259766,23.17329216003418,27.29714584350586,9130869,0.0,0.0
2021-02-24 00:00:00+00:00,27.299457550048828,29.951114654541016,26.186878204345703,27.150203704833984,5486983,0.0,0.0
2021-02-25 00:00:00+00:00,27.15177345275879,27.435983657836914,22.71993064880371,23.14472007751465,7521149,0.0,0.0
2021-02-26 00:00:00+00:00,23.1404972076416,23.80267906188965,20.75665283203125,21.409547805786133,4998651,0.0,0.0
2021-02-27 00:00:00+00:00,21.4089412689209,25.802671432495117,21.075702667236328,24.3947696685791,5869267,0.0,0.0
2021-02-28 00:00:00+00:00,24.394500732421875,28.439922332763672,21.637699127197266,28.123889923095703,6580132,0.0,0.0
2021-03-01 00:00:00+00:00,28.1240234375,32.99272155761719,27.870956420898438,31.174583435058594,8286259,0.0,0.0
2021-03-02 00:00:00+00:00,31.17488670349121,35.54056167602539,28.092512130737305,28.746294021606445,6386079,0.0,0.0
2021-03-03 00:00:00+00:00,28.74613380432129,33.91242599487305,28.574655532836914,32.2254524230957,5004128,0.0,0.0
2021-03-04 00:00:00+00:00,32.22237014770508,32.942474365234375,27.788280487060547,28.095109939575195,2207343,0.0,0.0
2021-03-05 00:00:00+00:00,28.095972061157227,28.25347137451172,24.50786590576172,25.991161346435547,4218629,0.0,0.0
2021-03-06 00:00:00+00:00,25.991640090942383,30.974834442138672,25.991640090942383,30.961711883544922,4488108,0.0,0.0
2021-03-07 00:00:00+00:00,30.952852249145508,31.016620635986328,21.879642486572266,26.141263961791992,10455502,0.0,0.0
2021-03-08 00:00:00+00:00,26.141063690185547,29.7949161529541,24.49127197265625,29.364234924316406,2365147,0.0,0.0
