TIMESTAMP,EFK22306_OPEN_PRICE_USD,EFK22306_HIGH_PRICE_USD,EFK22306_LOW_PRICE_USD,EFK22306_CLOSE_PRICE_USD,EFK22306_VOLUME_USD,EFK22306_DIVIDENDS_USD,EFK22306_STOCK_SPLITS_USD
2022-10-20 00:00:00+00:00,0.18310099840164185,0.184812992811203,0.18299899995326996,0.18379899859428406,225529,0.0,0.0
2022-10-21 00:00:00+00:00,0.18379999697208405,0.1851229965686798,0.18250000476837158,0.1851229965686798,145344,0.0,0.0
2022-10-22 00:00:00+00:00,0.1851229965686798,0.1851229965686798,0.18320800364017487,0.1835159957408905,179645,0.0,0.0
2022-10-23 00:00:00+00:00,0.18351100385189056,0.18463200330734253,0.1832060068845749,0.18461400270462036,182365,0.0,0.0
2022-10-24 00:00:00+00:00,0.18461300432682037,0.1849139928817749,0.18300999701023102,0.18470999598503113,226273,0.0,0.0
2022-10-25 00:00:00+00:00,0.18470799922943115,0.1849139928817749,0.18330900371074677,0.18373799324035645,175603,0.0,0.0
2022-10-26 00:00:00+00:00,0.18373699486255646,0.18493999540805817,0.183228999376297,0.18423700332641602,199396,0.0,0.0
2022-10-27 00:00:00+00:00,0.18423700332641602,0.18474000692367554,0.1832370012998581,0.1835169941186905,227134,0.0,0.0
2022-10-28 00:00:00+00:00,0.18351800739765167,0.1848219931125641,0.18302400410175323,0.18362699449062347,163053,0.0,0.0
2022-10-29 00:00:00+00:00,0.1836259961128235,0.1836480051279068,0.18282899260520935,0.1829410046339035,157874,0.0,0.0
2022-10-30 00:00:00+00:00,0.1829410046339035,0.1848440021276474,0.1829340010881424,0.18383300304412842,119162,0.0,0.0
2022-10-31 00:00:00+00:00,0.1838340014219284,0.18474000692367554,0.18213500082492828,0.18368999660015106,226052,0.0,0.0
2022-11-01 00:00:00+00:00,0.18369199335575104,0.18497799336910248,0.17828500270843506,0.1795859932899475,200610,0.0,0.0
2022-11-02 00:00:00+00:00,0.17958499491214752,0.1816920042037964,0.17699599266052246,0.17729899287223816,190870,0.0,0.0
2022-11-03 00:00:00+00:00,0.1772959977388382,0.17980599403381348,0.17340099811553955,0.1755010038614273,180390,0.0,0.0
2022-11-04 00:00:00+00:00,0.1755010038614273,0.2559239864349365,0.16780999302864075,0.17051300406455994,187571,0.0,0.0
2022-11-05 00:00:00+00:00,0.17051300406455994,0.7828750014305115,0.1691100001335144,0.17382100224494934,196048,0.0,0.0
2022-11-06 00:00:00+00:00,0.17382100224494934,0.7000679969787598,0.16370299458503723,0.16531500220298767,192304,0.0,0.0
2022-11-07 00:00:00+00:00,0.16531699895858765,0.1923149973154068,0.11490800231695175,0.189518004655838,193226,0.0,0.0
2022-11-08 00:00:00+00:00,0.189518004655838,0.198853999376297,0.16692499816417694,0.18950699269771576,247040,0.0,0.0
2022-11-09 00:00:00+00:00,0.18950800597667694,0.2029470056295395,0.16835400462150574,0.19306200742721558,191946,0.0,0.0
2022-11-10 00:00:00+00:00,0.1930689960718155,0.19498400390148163,0.17787200212478638,0.19208300113677979,279618,0.0,0.0
2022-11-11 00:00:00+00:00,0.19207899272441864,0.19284600019454956,0.14276500046253204,0.19041000306606293,248610,0.0,0.0
2022-11-12 00:00:00+00:00,0.19040599465370178,0.19080400466918945,0.18923600018024445,0.19023600220680237,212083,0.0,0.0
2022-11-13 00:00:00+00:00,0.19023600220680237,0.19099700450897217,0.18966299295425415,0.19056199491024017,287713,0.0,0.0
2022-11-14 00:00:00+00:00,0.19056099653244019,0.19085100293159485,0.18975099921226501,0.1902579963207245,231489,0.0,0.0
2022-11-15 00:00:00+00:00,0.19025899469852448,0.19097700715065002,0.18923600018024445,0.19053399562835693,226230,0.0,0.0
2022-11-16 00:00:00+00:00,0.19053499400615692,0.19136400520801544,0.18925000727176666,0.19030199944972992,251731,0.0,0.0
2022-11-17 00:00:00+00:00,0.1903029978275299,0.19089899957180023,0.1893800050020218,0.19028599560260773,205454,0.0,0.0
2022-11-18 00:00:00+00:00,0.19028499722480774,0.1911740005016327,0.1891860067844391,0.18988999724388123,262250,0.0,0.0
2022-11-19 00:00:00+00:00,0.1898919939994812,0.19193199276924133,0.18888400495052338,0.1898290067911148,263346,0.0,0.0
2022-11-20 00:00:00+00:00,0.18982599675655365,0.1916700005531311,0.18936799466609955,0.19020600616931915,245869,0.0,0.0
2022-11-21 00:00:00+00:00,0.19020800292491913,0.1918099969625473,0.1889999955892563,0.18992699682712555,237309,0.0,0.0
2022-11-22 00:00:00+00:00,0.18992500007152557,0.21358799934387207,0.1888660043478012,0.21117199957370758,265939,0.0,0.0
2022-11-23 00:00:00+00:00,0.21117399632930756,0.21215400099754333,0.20925700664520264,0.21102899312973022,234581,0.0,0.0
2022-11-24 00:00:00+00:00,0.21102899312973022,0.21194499731063843,0.20881299674510956,0.21032799780368805,251134,0.0,0.0
2022-11-25 00:00:00+00:00,0.21032699942588806,0.21249599754810333,0.20988799631595612,0.21151100099086761,247050,0.0,0.0
2022-11-26 00:00:00+00:00,0.21151000261306763,0.21191300451755524,0.2099590003490448,0.21106000244617462,242645,0.0,0.0
2022-11-27 00:00:00+00:00,0.21105900406837463,0.21175700426101685,0.20974600315093994,0.2111160010099411,228261,0.0,0.0
2022-11-28 00:00:00+00:00,0.2111160010099411,0.2120330035686493,0.158501997590065,0.21077799797058105,241052,0.0,0.0
2022-11-29 00:00:00+00:00,0.21077799797058105,0.21208299696445465,0.1812400072813034,0.21034599840641022,204375,0.0,0.0
2022-11-30 00:00:00+00:00,0.21034300327301025,0.21194399893283844,0.20964300632476807,0.21055300533771515,245671,0.0,0.0
2022-12-01 00:00:00+00:00,0.2105560004711151,0.21106299757957458,0.20994900166988373,0.210658997297287,248075,0.0,0.0
2022-12-02 00:00:00+00:00,0.210657998919487,0.21116599440574646,0.2099580019712448,0.21016299724578857,275306,0.0,0.0
2022-12-03 00:00:00+00:00,0.2101610004901886,0.21111300587654114,0.209757000207901,0.2103620022535324,224294,0.0,0.0
2022-12-04 00:00:00+00:00,0.2103620022535324,0.21112799644470215,0.2098200023174286,0.21027399599552155,264810,0.0,0.0
2022-12-05 00:00:00+00:00,0.21027499437332153,0.2105170041322708,0.20970700681209564,0.21030999720096588,232192,0.0,0.0
2022-12-06 00:00:00+00:00,0.21031500399112701,0.21051600575447083,0.20971199870109558,0.20991599559783936,237983,0.0,0.0
2022-12-07 00:00:00+00:00,0.20991399884223938,0.21051399409770966,0.20734000205993652,0.2098979949951172,245838,0.0,0.0
2022-12-08 00:00:00+00:00,0.20990000665187836,0.21041400730609894,0.20696400105953217,0.2089260071516037,254201,0.0,0.0
2022-12-09 00:00:00+00:00,0.20892499387264252,0.210657998919487,0.2081180065870285,0.20941099524497986,282518,0.0,0.0
2022-12-10 00:00:00+00:00,0.20941199362277985,0.2109529972076416,0.20846199989318848,0.20950999855995178,213571,0.0,0.0
2022-12-11 00:00:00+00:00,0.20950700342655182,0.21050800383090973,0.20846299827098846,0.2097100019454956,247932,0.0,0.0
2022-12-12 00:00:00+00:00,0.2097110003232956,0.2102240025997162,0.20861199498176575,0.20961900055408478,243713,0.0,0.0
2022-12-13 00:00:00+00:00,0.20961999893188477,0.21027299761772156,0.20894299447536469,0.20965300500392914,279007,0.0,0.0
2022-12-14 00:00:00+00:00,0.2096550017595291,0.21039800345897675,0.20879599452018738,0.2094700038433075,220341,0.0,0.0
2022-12-15 00:00:00+00:00,0.20947100222110748,0.21032500267028809,0.2091829925775528,0.20971600711345673,254310,0.0,0.0
2022-12-16 00:00:00+00:00,0.20971600711345673,0.2101680040359497,0.2091049998998642,0.20958100259304047,250935,0.0,0.0
2022-12-17 00:00:00+00:00,0.20957699418067932,0.21025800704956055,0.209073007106781,0.2099819928407669,244624,0.0,0.0
2022-12-18 00:00:00+00:00,0.20997600257396698,0.21012400090694427,0.2092760056257248,0.20997700095176697,207999,0.0,0.0
2022-12-19 00:00:00+00:00,0.20997600257396698,0.2116290032863617,0.2091829925775528,0.21061700582504272,222781,0.0,0.0
2022-12-20 00:00:00+00:00,0.21061499416828156,0.2112240046262741,0.2093690037727356,0.21017399430274963,217042,0.0,0.0
2022-12-21 00:00:00+00:00,0.21017000079154968,0.21106700599193573,0.20961299538612366,0.21016600728034973,304236,0.0,0.0
2022-12-22 00:00:00+00:00,0.21016700565814972,0.2110610008239746,0.20956599712371826,0.21070200204849243,199073,0.0,0.0
2022-12-23 00:00:00+00:00,0.21070000529289246,0.21115699410438538,0.2094549983739853,0.21039600670337677,266401,0.0,0.0
2022-12-24 00:00:00+00:00,0.21039600670337677,0.21130700409412384,0.20974299311637878,0.21029800176620483,222265,0.0,0.0
2022-12-25 00:00:00+00:00,0.21029700338840485,0.21105599403381348,0.208979994058609,0.21003800630569458,257498,0.0,0.0
2022-12-26 00:00:00+00:00,0.2100359946489334,0.21098800003528595,0.2095790058374405,0.2101989984512329,216896,0.0,0.0
2022-12-27 00:00:00+00:00,0.2101919949054718,0.21122600138187408,0.20946800708770752,0.2105180025100708,260793,0.0,0.0
2022-12-28 00:00:00+00:00,0.2105190008878708,0.21092000603675842,0.2095640003681183,0.21028399467468262,215004,0.0,0.0
2022-12-29 00:00:00+00:00,0.21028299629688263,0.21114100515842438,0.20964999496936798,0.21099400520324707,252595,0.0,0.0
