TIMESTAMP,HAWK32113_OPEN_PRICE_USD,HAWK32113_HIGH_PRICE_USD,HAWK32113_LOW_PRICE_USD,HAWK32113_CLOSE_PRICE_USD,HAWK32113_VOLUME_USD,HAWK32113_DIVIDENDS_USD,HAWK32113_STOCK_SPLITS_USD
2024-07-04 00:00:00+00:00,0.002374999923631549,0.0024979999288916588,0.0017099999822676182,0.0017099999822676182,122107,0.0,0.0
2024-07-05 00:00:00+00:00,0.0017099999822676182,0.0017099999822676182,0.0014459999511018395,0.0016280000563710928,14830,0.0,0.0
2024-07-06 00:00:00+00:00,0.0016280000563710928,0.001711999997496605,0.001408000010997057,0.001408000010997057,22960,0.0,0.0
2024-07-07 00:00:00+00:00,0.001408000010997057,0.0014090000186115503,0.0011599999852478504,0.0012159999459981918,17293,0.0,0.0
2024-07-08 00:00:00+00:00,0.0012159999459981918,0.001310999970883131,0.001184999942779541,0.001218999968841672,4565,0.0,0.0
2024-07-09 00:00:00+00:00,0.001218999968841672,0.0012410000199452043,0.001066999975591898,0.001069999998435378,10400,0.0,0.0
2024-07-10 00:00:00+00:00,0.001069999998435378,0.0010939999483525753,0.001025000005029142,0.0010260000126436353,2025,0.0,0.0
2024-07-11 00:00:00+00:00,0.0010260000126436353,0.0010740000288933516,0.000977999996393919,0.000977999996393919,3163,0.0,0.0
2024-07-12 00:00:00+00:00,0.000977999996393919,0.000977999996393919,0.0009139999747276306,0.0009350000182166696,2730,0.0,0.0
2024-07-13 00:00:00+00:00,0.0009350000182166696,0.0009469999931752682,0.0007319999858736992,0.0007539999787695706,13783,0.0,0.0
2024-07-14 00:00:00+00:00,0.0007539999787695706,0.0007670000195503235,0.0007089999853633344,0.0007249999907799065,4648,0.0,0.0
2024-07-15 00:00:00+00:00,0.0007249999907799065,0.0007479999912902713,0.0006900000153109431,0.0007159999804571271,5567,0.0,0.0
2024-07-16 00:00:00+00:00,0.0007159999804571271,0.0007750000222586095,0.0006750000175088644,0.0006760000251233578,1572,0.0,0.0
2024-07-17 00:00:00+00:00,0.0006760000251233578,0.0006880000000819564,0.0006569999968633056,0.0006569999968633056,607,0.0,0.0
2024-07-18 00:00:00+00:00,0.0006569999968633056,0.000666000007186085,0.0006569999968633056,0.0006649999995715916,221,0.0,0.0
2024-07-19 00:00:00+00:00,0.0006649999995715916,0.0006709999870508909,0.0006649999995715916,0.0006699999794363976,646,0.0,0.0
2024-07-20 00:00:00+00:00,0.0006699999794363976,0.0006820000126026571,0.0006670000148005784,0.0006820000126026571,306,0.0,0.0
2024-07-21 00:00:00+00:00,0.0006820000126026571,0.000818000000435859,0.000678999989759177,0.0007869999972172081,7793,0.0,0.0
2024-07-22 00:00:00+00:00,0.0007869999972172081,0.0009689999860711396,0.0007469999836757779,0.0007619999814778566,14537,0.0,0.0
2024-07-23 00:00:00+00:00,0.0007619999814778566,0.003195999888703227,0.0007570000016130507,0.00190100003965199,3259979,0.0,0.0
2024-07-24 00:00:00+00:00,0.00190100003965199,0.002814000006765127,0.0007280000136233866,0.000754999986384064,1623792,0.0,0.0
2024-07-25 00:00:00+00:00,0.000754999986384064,0.000783999974373728,0.00032900000223889947,0.0003859999997075647,249474,0.0,0.0
2024-07-26 00:00:00+00:00,0.0003859999997075647,0.00042299999040551484,0.00030700000934302807,0.00032500000088475645,79587,0.0,0.0
2024-07-27 00:00:00+00:00,0.00032500000088475645,0.000678999989759177,0.00030700000934302807,0.00035099999513477087,150884,0.0,0.0
2024-07-28 00:00:00+00:00,0.00035099999513477087,0.0003549999964889139,0.0002610000083222985,0.00027799999224953353,29918,0.0,0.0
2024-07-29 00:00:00+00:00,0.00027799999224953353,0.00028700000257231295,0.0001720000000204891,0.0001720000000204891,14323,0.0,0.0
2024-07-30 00:00:00+00:00,0.0001720000000204891,0.0001720000000204891,0.0001289999927394092,0.0001320000010309741,6419,0.0,0.0
2024-07-31 00:00:00+00:00,0.0001320000010309741,0.00013600000238511711,9.600000339560211e-05,9.600000339560211e-05,7654,0.0,0.0
2024-08-01 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.300000237999484e-05,9.40000027185306e-05,3812,0.0,0.0
