TIMESTAMP,WWY_OPEN_PRICE_USD,WWY_HIGH_PRICE_USD,WWY_LOW_PRICE_USD,WWY_CLOSE_PRICE_USD,WWY_VOLUME_USD,WWY_DIVIDENDS_USD,WWY_STOCK_SPLITS_USD
2022-01-11 00:00:00+00:00,0.04481099918484688,0.04481099918484688,0.024922000244259834,0.024922000244259834,3183459,0.0,0.0
2022-01-12 00:00:00+00:00,0.025011999532580376,0.03772300109267235,0.024414999410510063,0.026629000902175903,3350851,0.0,0.0
2022-01-13 00:00:00+00:00,0.026629000902175903,0.026667000725865364,0.02133999951183796,0.02137099951505661,193758,0.0,0.0
2022-01-14 00:00:00+00:00,0.021372999995946884,0.02637000009417534,0.020326999947428703,0.026305999606847763,333574,0.0,0.0
2022-01-15 00:00:00+00:00,0.026305999606847763,0.029941000044345856,0.021584000438451767,0.027533000335097313,1169944,0.0,0.0
2022-01-16 00:00:00+00:00,0.027533000335097313,0.02753400057554245,0.02500700019299984,0.025248000398278236,1753411,0.0,0.0
2022-01-17 00:00:00+00:00,0.025248000398278236,0.02525000087916851,0.0218339990824461,0.022214999422430992,1632231,0.0,0.0
2022-01-18 00:00:00+00:00,0.022214999422430992,0.02240999974310398,0.01875000074505806,0.02062300033867359,1630950,0.0,0.0
2022-01-19 00:00:00+00:00,0.02062300033867359,0.021059000864624977,0.01987599954009056,0.01987599954009056,1340906,0.0,0.0
2022-01-20 00:00:00+00:00,0.01987599954009056,0.020656000822782516,0.019000999629497528,0.019000999629497528,609161,0.0,0.0
2022-01-21 00:00:00+00:00,0.01899999938905239,0.01916399970650673,0.01581599935889244,0.016170000657439232,564697,0.0,0.0
2022-01-22 00:00:00+00:00,0.016170000657439232,0.02042599953711033,0.015131999738514423,0.015484999865293503,576025,0.0,0.0
2022-01-23 00:00:00+00:00,0.015484999865293503,0.016750000417232513,0.015103000216186047,0.016721000894904137,178295,0.0,0.0
2022-01-24 00:00:00+00:00,0.016721000894904137,0.017085999250411987,0.014639999717473984,0.01703600026667118,160909,0.0,0.0
2022-01-25 00:00:00+00:00,0.01703600026667118,0.017190000042319298,0.015860000625252724,0.016047000885009766,493967,0.0,0.0
2022-01-26 00:00:00+00:00,0.016047000885009766,0.017358999699354172,0.015362000092864037,0.015814000740647316,601582,0.0,0.0
2022-01-27 00:00:00+00:00,0.015814000740647316,0.017102999612689018,0.015153000131249428,0.016496000811457634,503629,0.0,0.0
2022-01-28 00:00:00+00:00,0.016496000811457634,0.01694200001657009,0.015647999942302704,0.016096999868750572,490829,0.0,0.0
2022-01-29 00:00:00+00:00,0.016096999868750572,0.016654999926686287,0.014888999983668327,0.016030000522732735,512471,0.0,0.0
2022-01-30 00:00:00+00:00,0.016030000522732735,0.016137000173330307,0.014644999988377094,0.015336000360548496,500877,0.0,0.0
2022-01-31 00:00:00+00:00,0.015336000360548496,0.015495000407099724,0.014330999925732613,0.015042999759316444,512808,0.0,0.0
2022-02-01 00:00:00+00:00,0.015042999759316444,0.015375999733805656,0.014562999829649925,0.014961999841034412,494386,0.0,0.0
2022-02-02 00:00:00+00:00,0.014961999841034412,0.015180000104010105,0.014018000103533268,0.014115000143647194,418283,0.0,0.0
2022-02-03 00:00:00+00:00,0.014115000143647194,0.014565999619662762,0.013523999601602554,0.01418600045144558,454978,0.0,0.0
2022-02-04 00:00:00+00:00,0.01418600045144558,0.015358000062406063,0.01380900014191866,0.015317999757826328,511836,0.0,0.0
2022-02-05 00:00:00+00:00,0.015317999757826328,0.016475999727845192,0.014890000224113464,0.015600999817252159,513443,0.0,0.0
2022-02-06 00:00:00+00:00,0.015600999817252159,0.015786999836564064,0.014334999956190586,0.015313999727368355,499101,0.0,0.0
2022-02-07 00:00:00+00:00,0.015313999727368355,0.0156870000064373,0.014879999682307243,0.015355999581515789,488989,0.0,0.0
2022-02-08 00:00:00+00:00,0.015355999581515789,0.015727000311017036,0.013995000161230564,0.014189999550580978,421443,0.0,0.0
