,ETH,Lag
DOGE,9.976920576735812e-06,5
DCR,0.0003383955079823,3
LTC,0.000961694509007,1
IOTA,0.0009639134409469,15
BAT,0.0022692586256269,9
DASH,0.0034654647050726,17
QTUM,0.0061317824500135,27
USDT,0.0200099624629964,22
XRP,0.0282351841607693,9
XMR,0.0727755801370567,14
BTC,0.0746220873649455,1
GNO,0.0902262149337112,22
ETC,0.1431275187942859,10
XLM,0.4564640037523987,5
ZEC,0.6115396860256472,10
