TIMESTAMP,LEPER_OPEN_PRICE_USD,LEPER_HIGH_PRICE_USD,LEPER_LOW_PRICE_USD,LEPER_CLOSE_PRICE_USD,LEPER_VOLUME_USD,LEPER_DIVIDENDS_USD,LEPER_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,0.00041000000783242285,0.00101200002245605,0.0003459999861661345,0.00036199999158270657,930894,0.0,0.0
2024-10-09 00:00:00+00:00,0.0003600000054575503,0.0005789999850094318,0.00030499999411404133,0.00046800001291558146,528032,0.0,0.0
2024-10-10 00:00:00+00:00,0.00046800001291558146,0.0009399999980814755,0.0004670000053010881,0.0005910000181756914,53336,0.0,0.0
2024-10-11 00:00:00+00:00,0.0005910000181756914,0.0008999999845400453,0.00047400000039488077,0.000506000011228025,77242,0.0,0.0
2024-10-12 00:00:00+00:00,0.000506000011228025,0.0005789999850094318,0.00035799999022856355,0.00040600000647827983,16682,0.0,0.0
2024-10-13 00:00:00+00:00,0.00040600000647827983,0.00041199999395757914,0.00028199999360367656,0.000299000006634742,8466,0.0,0.0
2024-10-14 00:00:00+00:00,0.000299000006634742,0.000299000006634742,0.0002589999930933118,0.00026699999580159783,4868,0.0,0.0
2024-10-15 00:00:00+00:00,0.00026699999580159783,0.0003530000103637576,0.00026599998818710446,0.00034699999378062785,7621,0.0,0.0
2024-10-16 00:00:00+00:00,0.00034699999378062785,0.00034699999378062785,0.00020700000459328294,0.00021100000594742596,10878,0.0,0.0
2024-10-17 00:00:00+00:00,0.00021100000594742596,0.00021899999410379678,0.00020500000391621143,0.00020500000391621143,1278,0.0,0.0
2024-10-18 00:00:00+00:00,0.00020500000391621143,0.0002099999983329326,0.00018200000340584666,0.00018899999849963933,1963,0.0,0.0
2024-10-19 00:00:00+00:00,0.00018899999849963933,0.00019200000679120421,0.00018699999782256782,0.00018899999849963933,555,0.0,0.0
2024-10-20 00:00:00+00:00,0.00018899999849963933,0.00019200000679120421,0.0001880000054370612,0.00019099999917671084,678,0.0,0.0
2024-10-21 00:00:00+00:00,0.00019099999917671084,0.00019999999494757503,0.00018600000475998968,0.00018699999782256782,932,0.0,0.0
2024-10-22 00:00:00+00:00,0.00018699999782256782,0.00018699999782256782,0.00018200000340584666,0.00018600000475998968,240,0.0,0.0
2024-10-23 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.0001829999964684248,0.00018400000408291817,193,0.0,0.0
2024-10-24 00:00:00+00:00,0.00018400000408291817,0.00019500000053085387,0.00018400000408291817,0.00018600000475998968,812,0.0,0.0
2024-10-25 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.00017299999308306724,0.00017299999308306724,277,0.0,0.0
2024-10-26 00:00:00+00:00,0.00017299999308306724,0.00017600000137463212,0.0001630000042496249,0.00016799999866634607,904,0.0,0.0
2024-10-27 00:00:00+00:00,0.00016799999866634607,0.0001740000006975606,0.00016700000560376793,0.0001740000006975606,244,0.0,0.0
2024-10-28 00:00:00+00:00,0.0001740000006975606,0.0001740000006975606,0.00016999999934341758,0.0001740000006975606,344,0.0,0.0
2024-10-29 00:00:00+00:00,0.0001740000006975606,0.00017699999443721026,0.00017299999308306724,0.00017699999443721026,93,0.0,0.0
2024-10-30 00:00:00+00:00,0.00017699999443721026,0.00017699999443721026,0.00016799999866634607,0.00016799999866634607,225,0.0,0.0
2024-10-31 00:00:00+00:00,0.00016799999866634607,0.00016799999866634607,0.00016199999663513154,0.00016199999663513154,71,0.0,0.0
2024-11-01 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,0.00015700000221841037,0.00015700000221841037,38,0.0,0.0
2024-11-02 00:00:00+00:00,0.00015700000221841037,0.00015900000289548188,0.000155999994603917,0.00015700000221841037,43,0.0,0.0
2024-11-03 00:00:00+00:00,0.00015700000221841037,0.00015700000221841037,0.0001539999939268455,0.000155999994603917,162,0.0,0.0
2024-11-04 00:00:00+00:00,0.000155999994603917,0.00015700000221841037,0.00015199999324977398,0.00015199999324977398,95,0.0,0.0
2024-11-05 00:00:00+00:00,0.00015199999324977398,0.00015700000221841037,0.00015199999324977398,0.00015700000221841037,40,0.0,0.0
2024-11-06 00:00:00+00:00,0.00015700000221841037,0.00017499999376013875,3.999999989900971e-06,9.000000318337698e-06,24785,0.0,0.0
2024-11-07 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,9.999999747378752e-06,3317,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999747378752e-06,2.499999936844688e-05,9.000000318337698e-06,1.5999999959603883e-05,24516,0.0,0.0
2024-11-09 00:00:00+00:00,1.5999999959603883e-05,3.099999958067201e-05,1.5999999959603883e-05,1.8000000636675395e-05,23616,0.0,0.0
2024-11-10 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.700000029813964e-05,1.700000029813964e-05,6505,0.0,0.0
2024-11-11 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.4000000192027073e-05,1.4999999621068127e-05,6311,0.0,0.0
2024-11-12 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.5999999959603883e-05,3662,0.0,0.0
