TIMESTAMP,XT_OPEN_PRICE_USD,XT_HIGH_PRICE_USD,XT_LOW_PRICE_USD,XT_CLOSE_PRICE_USD,XT_VOLUME_USD,XT_DIVIDENDS_USD,XT_STOCK_SPLITS_USD
2020-11-21 00:00:00+00:00,6.57605504989624,6.60958194732666,6.549385070800781,6.584595203399658,0,0.0,0.0
2020-11-22 00:00:00+00:00,6.58465576171875,6.593594074249268,6.482421875,6.531798839569092,0,0.0,0.0
2020-11-23 00:00:00+00:00,6.527403831481934,6.596045017242432,6.498851776123047,6.558475971221924,0,0.0,0.0
2020-11-24 00:00:00+00:00,6.5577569007873535,6.61945104598999,6.508001804351807,6.583224773406982,0,0.0,0.0
2020-11-25 00:00:00+00:00,6.587109088897705,6.6211771965026855,6.530811786651611,6.559637069702148,0,0.0,0.0
2020-11-26 00:00:00+00:00,6.555027961730957,6.591084957122803,6.397946834564209,6.471226215362549,0,0.0,0.0
2020-11-27 00:00:00+00:00,6.476322174072266,6.497404098510742,6.408979892730713,6.477879047393799,0,0.0,0.0
2020-11-28 00:00:00+00:00,6.477866172790527,6.507120132446289,6.444324016571045,6.4819231033325195,0,0.0,0.0
2020-11-29 00:00:00+00:00,6.481906890869141,6.571385860443115,6.4548139572143555,6.565336227416992,0,0.0,0.0
2020-11-30 00:00:00+00:00,6.565237045288086,6.874234199523926,6.547759056091309,6.849079132080078,0,0.0,0.0
2020-12-01 00:00:00+00:00,6.8487467765808105,6.900522232055664,6.640848159790039,6.741282939910889,0,0.0,0.0
2020-12-02 00:00:00+00:00,6.741077899932861,6.878151893615723,6.698069095611572,6.862576007843018,0,0.0,0.0
2020-12-03 00:00:00+00:00,6.86210823059082,6.9096760749816895,6.816775798797607,6.896492958068848,0,0.0,0.0
2020-12-04 00:00:00+00:00,6.8964128494262695,6.9015889167785645,6.714753150939941,6.721383094787598,0,0.0,0.0
2020-12-05 00:00:00+00:00,6.72123908996582,6.777413845062256,6.700963973999023,6.771001815795898,0,0.0,0.0
2020-12-06 00:00:00+00:00,6.771002769470215,6.827498912811279,6.755568981170654,6.824954032897949,0,0.0,0.0
2020-12-07 00:00:00+00:00,6.825322151184082,6.8299150466918945,6.753273963928223,6.787693977355957,0,0.0,0.0
2020-12-08 00:00:00+00:00,6.787928104400635,6.806406021118164,6.6895928382873535,6.694980144500732,0,0.0,0.0
2020-12-09 00:00:00+00:00,6.69488000869751,6.749104022979736,6.668422222137451,6.740017890930176,0,0.0,0.0
2020-12-10 00:00:00+00:00,6.739033222198486,6.74118185043335,6.680467128753662,6.714908123016357,0,0.0,0.0
2020-12-11 00:00:00+00:00,6.714644908905029,6.715634822845459,6.63231897354126,6.689398765563965,0,0.0,0.0
2020-12-12 00:00:00+00:00,6.688094139099121,6.768911838531494,6.685622215270996,6.755824089050293,0,0.0,0.0
2020-12-13 00:00:00+00:00,6.756252765655518,6.836904048919678,6.749154090881348,6.790981769561768,0,0.0,0.0
2020-12-14 00:00:00+00:00,6.790191173553467,6.819698810577393,6.775392055511475,6.806985855102539,0,0.0,0.0
2020-12-15 00:00:00+00:00,6.806512832641602,6.838290214538574,6.7798991203308105,6.828420162200928,0,0.0,0.0
2020-12-16 00:00:00+00:00,6.827849864959717,6.9058380126953125,6.809823989868164,6.874980926513672,110445,0.0,0.0
2020-12-17 00:00:00+00:00,6.875525951385498,7.033905982971191,6.8665618896484375,6.96650505065918,82821,0.0,0.0
2020-12-18 00:00:00+00:00,6.964959144592285,7.005066871643066,6.909165859222412,7.002509117126465,74803,0.0,0.0
2020-12-19 00:00:00+00:00,7.00425386428833,7.033355236053467,6.9475932121276855,7.006153106689453,53020,0.0,0.0
2020-12-20 00:00:00+00:00,7.006832122802734,7.028598785400391,6.943848133087158,6.984170913696289,44767,0.0,0.0
2020-12-21 00:00:00+00:00,6.977819919586182,7.008985996246338,6.86846399307251,6.9309282302856445,43980,0.0,0.0
2020-12-22 00:00:00+00:00,6.922830104827881,6.9688191413879395,6.879427909851074,6.962862968444824,39710,0.0,0.0
2020-12-23 00:00:00+00:00,6.963586807250977,6.978470802307129,6.887872219085693,6.926121234893799,8168,0.0,0.0
2020-12-24 00:00:00+00:00,6.923583984375,6.972256183624268,6.877293109893799,6.970048904418945,10939,0.0,0.0
2020-12-25 00:00:00+00:00,6.967260837554932,6.9997429847717285,6.934829235076904,6.986687183380127,1756,0.0,0.0
2020-12-26 00:00:00+00:00,6.986003875732422,7.0124430656433105,6.950902938842773,6.966516971588135,950,0.0,0.0
2020-12-27 00:00:00+00:00,6.967456817626953,7.057053089141846,6.945994853973389,6.961023807525635,962,0.0,0.0
2020-12-28 00:00:00+00:00,6.9601287841796875,7.030806064605713,6.945940971374512,7.003078937530518,253515,0.0,0.0
2020-12-29 00:00:00+00:00,7.0030131340026855,7.020049095153809,6.929756164550781,7.017376899719238,259686,0.0,0.0
2020-12-30 00:00:00+00:00,7.017299175262451,7.051425933837891,6.9758219718933105,7.017429828643799,246189,0.0,0.0
2020-12-31 00:00:00+00:00,7.0180487632751465,7.046117782592773,6.977484226226807,7.035736083984375,253520,0.0,0.0
2021-01-01 00:00:00+00:00,7.034968852996826,7.062610149383545,7.010046005249023,7.055549144744873,251016,0.0,0.0
2021-01-02 00:00:00+00:00,7.055683135986328,7.093175888061523,7.001752853393555,7.045149803161621,274864,0.0,0.0
2021-01-03 00:00:00+00:00,7.050457954406738,7.144890785217285,7.02027702331543,7.092501163482666,270230,0.0,0.0
2021-01-04 00:00:00+00:00,7.083722114562988,7.137360095977783,6.985219955444336,7.126665115356445,284264,0.0,0.0
2021-01-05 00:00:00+00:00,7.126053810119629,7.223308086395264,7.077542781829834,7.186624050140381,289344,0.0,0.0
2021-01-06 00:00:00+00:00,7.186645030975342,7.286275863647461,7.049462795257568,7.2308349609375,287317,0.0,0.0
2021-01-07 00:00:00+00:00,7.229802131652832,7.3883280754089355,7.227884769439697,7.3544840812683105,199762,0.0,0.0
2021-01-08 00:00:00+00:00,7.352023124694824,7.522243976593018,7.29834508895874,7.459685802459717,150919,0.0,0.0
2021-01-09 00:00:00+00:00,7.457760810852051,7.488783836364746,7.382722854614258,7.448424816131592,0,0.0,0.0
2021-01-10 00:00:00+00:00,7.448635101318359,7.503481864929199,7.299944877624512,7.392077922821045,0,0.0,0.0
2021-01-11 00:00:00+00:00,7.390514850616455,7.392675876617432,7.198572158813477,7.328425884246826,81005,0.0,0.0
2021-01-12 00:00:00+00:00,7.322183132171631,7.3489837646484375,7.258413791656494,7.308413028717041,120146,0.0,0.0
2021-01-13 00:00:00+00:00,7.312276840209961,7.374003887176514,7.259061813354492,7.354166030883789,121681,0.0,0.0
2021-01-14 00:00:00+00:00,7.355441093444824,7.374398231506348,7.307188987731934,7.344644069671631,0,0.0,0.0
2021-01-15 00:00:00+00:00,7.34447717666626,7.392213821411133,7.248953819274902,7.382759094238281,26855,0.0,0.0
2021-01-16 00:00:00+00:00,7.38894510269165,7.42181396484375,7.305160045623779,7.3646240234375,91163,0.0,0.0
2021-01-17 00:00:00+00:00,7.363943099975586,7.395668983459473,7.278748035430908,7.315979957580566,112253,0.0,0.0
2021-01-18 00:00:00+00:00,7.312305927276611,7.382713794708252,7.298142910003662,7.372157096862793,108801,0.0,0.0
2021-01-19 00:00:00+00:00,7.3711371421813965,7.403807163238525,7.296380043029785,7.316629886627197,103623,0.0,0.0
2021-01-20 00:00:00+00:00,7.308122158050537,7.358163833618164,7.267913818359375,7.343904972076416,111911,0.0,0.0
2021-01-21 00:00:00+00:00,7.338033199310303,7.340792179107666,7.210875988006592,7.234890937805176,106925,0.0,0.0
2021-01-22 00:00:00+00:00,7.227883815765381,7.360482215881348,7.189941883087158,7.35061502456665,110695,0.0,0.0
2021-01-23 00:00:00+00:00,7.35451078414917,7.392368793487549,7.305366039276123,7.355340003967285,110607,0.0,0.0
2021-01-24 00:00:00+00:00,7.355580806732178,7.416778087615967,7.329463958740234,7.39506196975708,113680,0.0,0.0
