TIMESTAMP,CPH_OPEN_PRICE_USD,CPH_HIGH_PRICE_USD,CPH_LOW_PRICE_USD,CPH_CLOSE_PRICE_USD,CPH_VOLUME_USD,CPH_DIVIDENDS_USD,CPH_STOCK_SPLITS_USD
2021-11-12 00:00:00+00:00,0.048537999391555786,0.07442999631166458,0.048478998243808746,0.071602001786232,137542,0.0,0.0
2021-11-13 00:00:00+00:00,0.07169000059366226,0.0944959968328476,0.04627100005745888,0.08948799967765808,244685,0.0,0.0
2021-11-14 00:00:00+00:00,0.08948200196027756,0.1057019978761673,0.06450299918651581,0.10549499839544296,164306,0.0,0.0
2021-11-15 00:00:00+00:00,0.1055150032043457,0.12088599801063538,0.05112199857831001,0.061955999583005905,196334,0.0,0.0
2021-11-16 00:00:00+00:00,0.06205099821090698,0.06642299890518188,0.052531998604536057,0.05956200137734413,122387,0.0,0.0
2021-11-17 00:00:00+00:00,0.05955300107598305,0.07465600222349167,0.05075899884104729,0.0692560002207756,55220,0.0,0.0
2021-11-18 00:00:00+00:00,0.06924799829721451,0.07625500112771988,0.06172399967908859,0.06523200124502182,107301,0.0,0.0
2021-11-19 00:00:00+00:00,0.06522499769926071,0.06578200310468674,0.05496300011873245,0.0582909993827343,112737,0.0,0.0
2021-11-20 00:00:00+00:00,0.058285001665353775,0.0818139985203743,0.058285001665353775,0.07996699959039688,78764,0.0,0.0
2021-11-21 00:00:00+00:00,0.08001799881458282,0.08276499807834625,0.07255499809980392,0.07586599886417389,67189,0.0,0.0
2021-11-22 00:00:00+00:00,0.07583700120449066,0.09273099899291992,0.07352700084447861,0.08303499966859818,41412,0.0,0.0
2021-11-23 00:00:00+00:00,0.08303099870681763,0.08515399694442749,0.06292500346899033,0.0654510036110878,87898,0.0,0.0
2021-11-24 00:00:00+00:00,0.06543999910354614,0.06916099786758423,0.05563199892640114,0.06875800341367722,69063,0.0,0.0
2021-11-25 00:00:00+00:00,0.06136399880051613,0.07995700091123581,0.06025699898600578,0.06315699964761734,63949,0.0,0.0
2021-11-26 00:00:00+00:00,0.07754100114107132,0.08238600194454193,0.06374400109052658,0.06752300262451172,51746,0.0,0.0
2021-11-27 00:00:00+00:00,0.06751299649477005,0.07822699844837189,0.061108000576496124,0.07418899983167648,60662,0.0,0.0
2021-11-28 00:00:00+00:00,0.07416599988937378,0.09676600247621536,0.071601003408432,0.08679699897766113,23299,0.0,0.0
2021-11-29 00:00:00+00:00,0.0867839977145195,0.1985500007867813,0.0867839977145195,0.1054840013384819,74009,0.0,0.0
2021-11-30 00:00:00+00:00,0.10548499971628189,0.11008399724960327,0.0848269984126091,0.0853860005736351,71283,0.0,0.0
2021-12-01 00:00:00+00:00,0.08539199829101562,0.09930899739265442,0.07050099968910217,0.0871329978108406,71391,0.0,0.0
2021-12-02 00:00:00+00:00,0.08713199943304062,0.09249799698591232,0.0741799995303154,0.08593399822711945,45285,0.0,0.0
2021-12-03 00:00:00+00:00,0.08578100055456161,0.11164899915456772,0.08578100055456161,0.10025700181722641,58506,0.0,0.0
2021-12-04 00:00:00+00:00,0.10025099664926529,0.10282900184392929,0.0736439973115921,0.1023550033569336,64218,0.0,0.0
2021-12-05 00:00:00+00:00,0.1023470014333725,0.10428199917078018,0.08352400362491608,0.1021059975028038,37722,0.0,0.0
2021-12-06 00:00:00+00:00,0.10211999714374542,0.11077900230884552,0.07248900085687637,0.07852499932050705,57691,0.0,0.0
2021-12-07 00:00:00+00:00,0.07855899631977081,0.10079199820756912,0.07457900047302246,0.0784429982304573,31937,0.0,0.0
2021-12-08 00:00:00+00:00,0.07844000309705734,0.10725200176239014,0.07747600227594376,0.0875290036201477,23415,0.0,0.0
2021-12-09 00:00:00+00:00,0.08743199706077576,0.08899600058794022,0.06752700358629227,0.06994400173425674,33275,0.0,0.0
2021-12-10 00:00:00+00:00,0.06997100263834,0.09069599956274033,0.06811399757862091,0.0754150003194809,29082,0.0,0.0
2021-12-11 00:00:00+00:00,0.07540799677371979,0.08578799664974213,0.07303600013256073,0.08067400008440018,23078,0.0,0.0
2021-12-12 00:00:00+00:00,0.08066499978303909,0.0840969979763031,0.07074599713087082,0.07554499804973602,29443,0.0,0.0
2021-12-13 00:00:00+00:00,0.07558199763298035,0.0785050019621849,0.06486599892377853,0.06544700264930725,33762,0.0,0.0
2021-12-14 00:00:00+00:00,0.06544700264930725,0.07983499765396118,0.0470849983394146,0.06519199907779694,24260,0.0,0.0
2021-12-15 00:00:00+00:00,0.06518500298261642,0.07560999691486359,0.039083000272512436,0.04621100053191185,131445,0.0,0.0
2021-12-16 00:00:00+00:00,0.046209000051021576,0.04645499959588051,0.025932999327778816,0.036635998636484146,130942,0.0,0.0
2021-12-17 00:00:00+00:00,0.03664100170135498,0.03802099823951721,0.027125999331474304,0.030460000038146973,66880,0.0,0.0
2021-12-18 00:00:00+00:00,0.03047800064086914,0.03351600095629692,0.025419000536203384,0.03333200141787529,58807,0.0,0.0
2021-12-19 00:00:00+00:00,0.03332800045609474,0.03633499890565872,0.032260000705718994,0.03373600170016289,26948,0.0,0.0
2021-12-20 00:00:00+00:00,0.03372500091791153,0.039781998842954636,0.031676001846790314,0.03683299943804741,32373,0.0,0.0
2021-12-21 00:00:00+00:00,0.03680099919438362,0.03776500001549721,0.03344300016760826,0.036628998816013336,27355,0.0,0.0
2021-12-22 00:00:00+00:00,0.036632999777793884,0.03810400143265724,0.03142999857664108,0.035326000303030014,39743,0.0,0.0
2021-12-23 00:00:00+00:00,0.03532399982213974,0.04495599865913391,0.03341199830174446,0.04311700165271759,34317,0.0,0.0
2021-12-24 00:00:00+00:00,0.043122000992298126,0.04389899969100952,0.035183001309633255,0.037144001573324203,46602,0.0,0.0
2021-12-25 00:00:00+00:00,0.03715800121426582,0.06197400018572807,0.03624499961733818,0.042955998331308365,29224,0.0,0.0
2021-12-26 00:00:00+00:00,0.04295799881219864,0.04554999992251396,0.039799001067876816,0.040428999811410904,32381,0.0,0.0
2021-12-27 00:00:00+00:00,0.04042400047183037,0.04552299901843071,0.039657000452280045,0.043689001351594925,26524,0.0,0.0
2021-12-28 00:00:00+00:00,0.04370199888944626,0.04384100064635277,0.03888000175356865,0.039115000516176224,27959,0.0,0.0
2021-12-29 00:00:00+00:00,0.03911000117659569,0.08792699873447418,0.0339680016040802,0.056233000010252,42472,0.0,0.0
2021-12-30 00:00:00+00:00,0.05623500049114227,0.06361900269985199,0.035739000886678696,0.05072199925780296,43860,0.0,0.0
2021-12-31 00:00:00+00:00,0.050725001841783524,0.05301399901509285,0.03779900074005127,0.0405460000038147,41143,0.0,0.0
2022-01-01 00:00:00+00:00,0.04055200144648552,0.09745100140571594,0.023333000019192696,0.06841100007295609,64814,0.0,0.0
2022-01-02 00:00:00+00:00,0.0684100016951561,0.0875290036201477,0.025508999824523926,0.04514700174331665,72053,0.0,0.0
2022-01-03 00:00:00+00:00,0.045145001262426376,0.050241999328136444,0.023458000272512436,0.02346000075340271,46687,0.0,0.0
2022-01-04 00:00:00+00:00,0.023459000512957573,0.029059000313282013,0.022338999435305595,0.027993999421596527,50718,0.0,0.0
2022-01-05 00:00:00+00:00,0.027993999421596527,0.031915001571178436,0.02194499969482422,0.03190400078892708,63280,0.0,0.0
2022-01-06 00:00:00+00:00,0.03190400078892708,0.031915001571178436,0.021138999611139297,0.029052000492811203,52965,0.0,0.0
2022-01-07 00:00:00+00:00,0.02905300073325634,0.02941799908876419,0.02271999977529049,0.027546999976038933,50179,0.0,0.0
2022-01-08 00:00:00+00:00,0.027546999976038933,0.027550000697374344,0.021399000659585,0.02670300006866455,46561,0.0,0.0
2022-01-09 00:00:00+00:00,0.02670300006866455,0.02686299942433834,0.022193999961018562,0.02558699995279312,19437,0.0,0.0
2022-01-10 00:00:00+00:00,0.02558699995279312,0.02558699995279312,0.020062999799847603,0.022299999371170998,34353,0.0,0.0
2022-01-11 00:00:00+00:00,0.022299999371170998,0.024188999086618423,0.0200009997934103,0.024170000106096268,59639,0.0,0.0
2022-01-12 00:00:00+00:00,0.024170000106096268,0.024924999102950096,0.020263999700546265,0.02467699907720089,49488,0.0,0.0
2022-01-13 00:00:00+00:00,0.02467699907720089,0.02515999972820282,0.02044600062072277,0.021098999306559563,48231,0.0,0.0
2022-01-14 00:00:00+00:00,0.021098999306559563,0.02403399907052517,0.015336000360548496,0.018907999619841576,98400,0.0,0.0
2022-01-15 00:00:00+00:00,0.018907999619841576,0.019687000662088394,0.013585000298917294,0.015057000331580639,83746,0.0,0.0
2022-01-16 00:00:00+00:00,0.015057999640703201,0.021206999197602272,0.01409200020134449,0.016656000167131424,67192,0.0,0.0
2022-01-17 00:00:00+00:00,0.016656000167131424,0.01792299933731556,0.015376999974250793,0.016857000067830086,48557,0.0,0.0
2022-01-18 00:00:00+00:00,0.016857000067830086,0.019572999328374863,0.015540000051259995,0.019517000764608383,53875,0.0,0.0
2022-01-19 00:00:00+00:00,0.019516000524163246,0.01965700089931488,0.016141999512910843,0.016589999198913574,52353,0.0,0.0
2022-01-20 00:00:00+00:00,0.016589000821113586,0.01919100061058998,0.015588000416755676,0.01584799960255623,69578,0.0,0.0
2022-01-21 00:00:00+00:00,0.015848999843001366,0.017613999545574188,0.013504000380635262,0.014170000329613686,72154,0.0,0.0
2022-01-22 00:00:00+00:00,0.014170000329613686,0.015488999895751476,0.012013999745249748,0.014492000453174114,50093,0.0,0.0
