,XRP
OZO,0.3347298280690295
EQB,0.3389880608158654
XPX,0.34104027628141115
ICOB,0.3496401926246069
COOL,0.3503121327885016
EDRC,0.3521182007503269
NMC,0.36163379154782965
ACOIN,0.36411339987314945
XQN,0.3697567473212635
AMS,0.3861855049797413
BCN,0.3974804540209107
CF,0.4046203428003754
KURT,0.4143464554897869
CKC,0.4145770157559142
NVC,0.41883769406783455
SIGNA,0.42001736307454873
VERI,0.4331770104387834
KIN,0.4425418270866304
SXC,0.4541657967479492
NXT,0.4589142025946103
CARBON,0.4597091350342488
CETI,0.48128755377716836
TAB,0.48220563618364026
FOREX,0.49543698386615465
WYZ,0.502463489535686
DEM,0.5069934042486649
BTCS,0.5094441201794966
VAL,0.5204214099068833
CRW,0.5215719819658526
LAMB,0.5250858435002708
NXS,0.5277221559336408
SKR,0.5335053865085804
CYT,0.542478333995207
HVCO,0.5484507726511085
AMBER,0.5504708357920848
XCP,0.553354459503612
PLU,0.5556132322338593
BLAZR,0.5613094683311474
BOLI,0.5713834478779848
CLUB,0.573592870064147
WINGS,0.5932078691936882
LDOGE,0.6165407374736086
MCN,0.6290519742559376
SWT,0.637103016842694
NEWB,0.6485375972769755
PTOY,0.6507020978812647
ARGUS,0.65144661378126
ALIAS,0.6615699529677526
XPM,0.6793560572714155
NEVA,0.6838678494795059
DCY,0.6842756173519766
ADC,0.689898037918401
MAY,0.6944653242133244
IRL,0.6981404903356406
CANN,0.71097398923192
QTZ,0.7203116924880831
PAK,0.7218769020153831
LOG,0.7233987864771599
XWC,0.7314068805656551
HMQ,0.7343300915188755
RBIES,0.7344376044024742
LMC,0.7412141651509809
AXIOM,0.746696572411462
SILK,0.7473110089063588
BS,0.7517681505497942
MST,0.7522538093079472
XPTX,0.7537056391870841
XBC,0.7679737769678577
ZENI,0.7705726334522465
HNC,0.7745161831962291
GLC,0.8080519709387479
42,0.8093553843662206
SLS,0.8280326726417226
LUNC,0.8347031540318586
TES,0.860127280034622
BSTY,0.8673149834961864
XST,0.874833956926673
HBN,0.8762097355007454
MNTC,0.888369390415772
CLAM,0.9023186970489576
LUN,0.9043978669693358
ZER,0.9162182199538403
XBY,0.9273341098224099
FRC,0.9504807384440919
DGC,0.9509164302269871
POT,0.9517887207461728
SWIFT,0.9535604126506572
PIE,0.956895042504111
BIS,0.9583630414098917
CNT,0.9588928598019952
SIB,0.9646302139628706
CLOAK,0.9701830259406309
RDD,0.9709107376187579
IXC,0.9752246376444774
INF,0.9856787256503335
ILC,0.988425249910733
BRIT,0.9944225158613442
GCC,0.9973043024791661
WC,0.9978844301680645
NYC,0.9981140690892667
SHND,0.9982229510063971
OK,0.9992039008659293
LOOK,0.9992378769559741
SONG,0.9994171970013748
BTA,0.9996866493593652
PASC,0.9999612888708499
