,XRP
XEM,0.005987321715674458
QTUM,0.006061137577997152
NETKO,0.006888392354216839
XLM,0.009486324469525076
USDT,0.0107163321357098
LTC,0.01154016265004974
PHR,0.013022309039332667
ETH,0.01382413835279771
RBT,0.016249758843106088
DOGE,0.016258929687554234
IMS,0.018125075569641387
SWING,0.018172216194345125
BTC,0.019538264058079846
BCDN,0.020246079346332126
XMR,0.021102549389429372
ICON,0.021564255493033365
BAT,0.022907551565413166
MOTO,0.02557005321592105
BTS,0.02618938370034152
VIDZ,0.026689910246747644
DIME,0.02913760142530335
LTCR,0.029229809503379858
CAB,0.030863200869073796
GAS,0.03218173310242738
RRT,0.03254664995168741
DGB,0.03327732199946113
ZCL,0.035478747136181446
WAVES,0.03743362560388191
BITS,0.043218131642058226
LSK,0.044135053581103166
WGR,0.04479117980574246
GNO,0.045862148067850696
WBB,0.046177619306940636
TRST,0.05038134292827698
ARK,0.05931846853849336
SPR,0.06315645283604882
ZUR,0.06510332236432533
CSC,0.07411978875795813
PXI,0.07449606251292686
ZET,0.07466332356934909
ETC,0.07733062749830086
ADZ,0.07748509751436258
ACES,0.0787838175204232
GBYTE,0.08032587704212986
ZEC,0.08154960085505647
TAJ,0.08326579169810075
SC,0.085183819168656
GRS,0.08564531278663755
DCR,0.08590144875862332
HBD,0.08877468003440317
MONA,0.08885410489057424
VLT,0.089315532374778
VTC,0.08939689287308233
PIVX,0.091847177242686
CREVA,0.09321347005077209
EVIL,0.094069600605101
DASH,0.09471541172225822
CJ,0.09512842381520442
START,0.09820131181748522
BERN,0.09864283991829473
POST,0.09893349997281355
IBANK,0.10016485114012842
KMD,0.10431159002516928
QBC,0.10576156475896603
NAV,0.10633335515565485
OPAL,0.10915693800582905
ZEN,0.11191992589527913
VEC2,0.11360137033443002
SKULL,0.11503635746066908
IFC,0.11561435310970353
ENT,0.12885262290768063
FRN,0.13778134735796088
BLU,0.14064548807361008
WDC,0.1477770302707443
EFL,0.14811003120778773
XMS,0.15040950460614474
SYS,0.158294465195218
KOBO,0.16252890142311563
UNIT,0.1636800236556784
XTO,0.1654014395231152
RLC,0.166086570658095
C2,0.16801322450040945
EUC,0.1821028944012979
AV,0.18418332435818374
AE,0.18592551990737552
LBC,0.19498078477035877
STEEM,0.24135587699779876
NOBL,0.2426162796305407
DCT,0.24619173065856642
ANT,0.24669763812104537
PXC,0.24788358625059642
XPY,0.25112129896594076
PZM,0.25288156478426355
PKB,0.25390952455522675
BTB,0.2540634315993908
PPC,0.2590943329493341
BLK,0.26218391237081695
JLP,0.2811430099349484
LANA,0.2849261266725382
2GIVE,0.28917596065579737
TECH,0.2933879429305202
FTC,0.294121783321196
HUSH,0.29430543360902484
FIRO,0.29515024718970173
MAID,0.29616737265506204
SANDG,0.2983142754787522
IOTA,0.2991471423287509
RBY,0.308563552683948
SXC,0.3171545820973244
SNRG,0.3234511766797715
ICOB,0.3329494891513581
COOL,0.33316392771876574
OZO,0.3410095350750923
XDN,0.3490595259580228
ZYD,0.35729341245472035
ACOIN,0.3627022920933069
ZOOM,0.36423877178170844
NMC,0.3666015698373038
AMS,0.3681622073651918
XPX,0.3683550930116294
EDRC,0.3685561433370162
XQN,0.3788877667489684
CF,0.3827913614796507
XHI,0.38677282592780693
AGRS,0.38847442764313805
KURT,0.3913198258853106
BCN,0.3954023344222591
EQB,0.3965564794182614
SIGNA,0.41056352750281905
CKC,0.4206950012491761
CARBON,0.4234758385381745
NVC,0.42723844582101395
PUT,0.43801272393811125
VERI,0.44164344441709774
NXS,0.46847425027815864
KIN,0.46977763633228453
NXT,0.4727988261707392
WYZ,0.4781987251135272
BOLI,0.48295873069831324
TAB,0.4844844668338518
VAL,0.48613275833765407
SKR,0.49552493310027584
CETI,0.5018988601449278
CYT,0.5118421892891338
FOREX,0.5121290141834626
BTCS,0.5140480956050758
LAMB,0.5218755452012037
DEM,0.5244877705676493
CRW,0.5292570281626736
BLAZR,0.5294271305001023
HVCO,0.5531869862096815
PLU,0.5532089199057569
XCP,0.5549780449654447
SWT,0.5612396989615066
WINGS,0.5818014866971895
AMBER,0.5831184584303823
ALIAS,0.587802375375701
IRL,0.5907278915816284
CLUB,0.5917956429803211
MCN,0.5927549585188405
PTOY,0.5941990480801347
NEWB,0.594774355170175
LDOGE,0.6046820920290957
ADC,0.652017406801433
ARGUS,0.6570427626680373
MAY,0.6611757743434711
DCY,0.670612821947248
SILK,0.673580484068481
MST,0.6871187426188322
QTZ,0.6965298213772741
CANN,0.6995693597736301
RBIES,0.7031166224801344
XPM,0.7067410773378671
HMQ,0.7121546263835778
XPTX,0.7121602771645524
AXIOM,0.7143552372090619
XWC,0.7181168893553392
LOG,0.7234010367955332
PAK,0.723527035617239
LMC,0.7340791827653441
NEVA,0.7353513903476213
BS,0.749964547881644
ZENI,0.7515387510046322
42,0.7668873120004078
XBC,0.7701854562741957
HNC,0.7710315261514229
GLC,0.7832493447267196
MNTC,0.7967685860038157
SLS,0.8141940464361878
LUNC,0.8226047180949507
HBN,0.8544818358089631
TES,0.8613118114474468
BSTY,0.8644039607216369
XST,0.8648973995848499
XBY,0.8702060379192881
CLAM,0.876038181396405
CLOAK,0.8855774672582464
LUN,0.8870341696373288
IXC,0.8999130228409072
ZER,0.9008154855429082
WC,0.9009225249359322
FRC,0.9149031988835077
PIE,0.9231015780604892
ILC,0.9271385928774701
POT,0.9284301214471153
BIS,0.9347007655985486
RDD,0.9365433926661823
DGC,0.936780024270726
CNT,0.9389350402898902
SWIFT,0.9391255228501078
SIB,0.9398359947259454
INF,0.9483174955339777
SHND,0.9565836798027331
BRIT,0.9600851960576239
GCC,0.9622912182940657
NYC,0.9657858006161208
LOOK,0.9669440033226031
SONG,0.9789982383342861
OK,0.9830388777112072
BTA,0.9898248765060024
PASC,0.9915376488199062
