TIMESTAMP,SEAT29655_OPEN_PRICE_USD,SEAT29655_HIGH_PRICE_USD,SEAT29655_LOW_PRICE_USD,SEAT29655_CLOSE_PRICE_USD,SEAT29655_VOLUME_USD,SEAT29655_DIVIDENDS_USD,SEAT29655_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,5.163156032562256,9.600767135620117,4.004148006439209,4.290160179138184,104361,0.0,0.0
2024-03-06 00:00:00+00:00,4.290160179138184,8.214600563049316,3.133744955062866,6.257923126220703,182869,0.0,0.0
2024-03-07 00:00:00+00:00,6.257923126220703,8.192276954650879,4.177527904510498,5.020796775817871,59534,0.0,0.0
2024-03-08 00:00:00+00:00,5.020796775817871,8.102025032043457,4.876046180725098,5.912107944488525,164141,0.0,0.0
2024-03-09 00:00:00+00:00,5.912107944488525,6.039544105529785,4.5939178466796875,5.318019866943359,158554,0.0,0.0
2024-03-10 00:00:00+00:00,5.318019866943359,7.777369976043701,4.672143936157227,5.114911079406738,175704,0.0,0.0
2024-03-11 00:00:00+00:00,5.114911079406738,6.962024211883545,4.877816200256348,5.293053150177002,132091,0.0,0.0
2024-03-12 00:00:00+00:00,5.293053150177002,7.088840961456299,5.140735149383545,5.257695198059082,160635,0.0,0.0
2024-03-13 00:00:00+00:00,5.257695198059082,6.0229997634887695,5.24688720703125,5.785345077514648,117127,0.0,0.0
2024-03-14 00:00:00+00:00,5.785345077514648,6.1554718017578125,5.683921813964844,6.06040096282959,212150,0.0,0.0
2024-03-15 00:00:00+00:00,6.06040096282959,7.182929039001465,4.909910202026367,6.977776050567627,213386,0.0,0.0
2024-03-16 00:00:00+00:00,6.977776050567627,7.920452117919922,5.99417781829834,7.62941312789917,198490,0.0,0.0
2024-03-17 00:00:00+00:00,7.62941312789917,8.123053550720215,6.917201995849609,7.7082929611206055,159495,0.0,0.0
2024-03-18 00:00:00+00:00,7.685708999633789,8.276994705200195,7.3996381759643555,8.149964332580566,168652,0.0,0.0
2024-03-19 00:00:00+00:00,8.228075981140137,8.775164604187012,7.9711809158325195,8.57205867767334,170381,0.0,0.0
2024-03-20 00:00:00+00:00,8.57205867767334,9.494893074035645,8.09792423248291,9.3063325881958,193458,0.0,0.0
2024-03-21 00:00:00+00:00,9.3063325881958,14.16577434539795,9.249168395996094,13.247485160827637,795474,0.0,0.0
2024-03-22 00:00:00+00:00,13.247485160827637,13.600311279296875,8.915367126464844,12.68657112121582,167960,0.0,0.0
2024-03-23 00:00:00+00:00,12.68657112121582,12.765302658081055,10.993194580078125,12.513237953186035,143642,0.0,0.0
2024-03-24 00:00:00+00:00,12.513237953186035,12.723984718322754,11.762114524841309,12.533403396606445,188946,0.0,0.0
2024-03-25 00:00:00+00:00,12.533403396606445,14.619885444641113,12.515530586242676,14.608172416687012,518489,0.0,0.0
2024-03-26 00:00:00+00:00,14.608172416687012,14.729031562805176,14.491813659667969,14.711614608764648,445411,0.0,0.0
2024-03-27 00:00:00+00:00,14.711614608764648,15.006118774414062,14.618733406066895,14.935436248779297,524114,0.0,0.0
2024-03-28 00:00:00+00:00,14.935436248779297,15.100595474243164,14.882635116577148,15.05419635772705,455053,0.0,0.0
2024-03-29 00:00:00+00:00,15.05419635772705,15.56247329711914,14.952203750610352,15.558539390563965,465780,0.0,0.0
2024-03-30 00:00:00+00:00,15.558539390563965,15.965794563293457,15.517173767089844,15.95159912109375,479582,0.0,0.0
2024-03-31 00:00:00+00:00,15.95159912109375,16.134763717651367,15.95159912109375,16.134763717651367,496774,0.0,0.0
2024-04-01 00:00:00+00:00,16.134763717651367,16.513879776000977,16.107280731201172,16.512310028076172,464458,0.0,0.0
2024-04-02 00:00:00+00:00,16.512310028076172,16.64902114868164,16.450998306274414,16.500436782836914,677966,0.0,0.0
2024-04-03 00:00:00+00:00,16.500436782836914,16.526575088500977,16.46302604675293,16.51590919494629,517279,0.0,0.0
2024-04-04 00:00:00+00:00,16.51590919494629,16.52456283569336,16.462093353271484,16.48820686340332,515161,0.0,0.0
2024-04-05 00:00:00+00:00,16.48820686340332,16.525014877319336,16.464282989501953,16.483287811279297,575954,0.0,0.0
2024-04-06 00:00:00+00:00,16.483287811279297,16.540620803833008,16.472637176513672,16.484195709228516,517737,0.0,0.0
2024-04-07 00:00:00+00:00,16.484195709228516,16.539915084838867,16.468761444091797,16.500659942626953,515840,0.0,0.0
2024-04-08 00:00:00+00:00,16.500659942626953,16.519256591796875,16.46427345275879,16.49106788635254,514848,0.0,0.0
2024-04-09 00:00:00+00:00,16.49106788635254,16.538204193115234,16.483463287353516,16.49881935119629,513744,0.0,0.0
2024-04-10 00:00:00+00:00,16.49881935119629,16.53799057006836,16.47764015197754,16.51713752746582,1010982,0.0,0.0
2024-04-11 00:00:00+00:00,16.51713752746582,16.531448364257812,16.47565269470215,16.49196434020996,1028763,0.0,0.0
2024-04-12 00:00:00+00:00,16.49196434020996,16.52469825744629,16.477218627929688,16.495420455932617,1027441,0.0,0.0
2024-04-13 00:00:00+00:00,16.495420455932617,16.53147315979004,16.4799747467041,16.494672775268555,1015293,0.0,0.0
2024-04-14 00:00:00+00:00,16.494672775268555,16.51443862915039,16.46095085144043,16.48436737060547,1017467,0.0,0.0
2024-04-15 00:00:00+00:00,16.493209838867188,16.498321533203125,16.47171974182129,16.48043441772461,1025662,0.0,0.0
2024-04-16 00:00:00+00:00,16.48043441772461,16.5222225189209,16.472604751586914,16.50144386291504,1026939,0.0,0.0
2024-04-17 00:00:00+00:00,16.50628089904785,16.521282196044922,16.47109603881836,16.489198684692383,1255842,0.0,0.0
2024-04-18 00:00:00+00:00,16.489198684692383,16.52002716064453,16.466062545776367,16.500572204589844,1027807,0.0,0.0
2024-04-19 00:00:00+00:00,16.500572204589844,16.51991081237793,16.47969627380371,16.488393783569336,1035072,0.0,0.0
2024-04-20 00:00:00+00:00,16.488393783569336,16.530136108398438,16.483556747436523,16.491409301757812,1029977,0.0,0.0
2024-04-21 00:00:00+00:00,16.490280151367188,16.538013458251953,16.481613159179688,16.52387237548828,594979,0.0,0.0
2024-04-22 00:00:00+00:00,16.52387237548828,16.69267463684082,16.500167846679688,16.688947677612305,540512,0.0,0.0
2024-04-23 00:00:00+00:00,16.688947677612305,16.81947898864746,16.683576583862305,16.796619415283203,539773,0.0,0.0
2024-04-24 00:00:00+00:00,16.799270629882812,16.994388580322266,16.795854568481445,16.981468200683594,540857,0.0,0.0
2024-04-25 00:00:00+00:00,16.981468200683594,17.112369537353516,16.863582611083984,16.948257446289062,540072,0.0,0.0
