TIMESTAMP,BBEER_OPEN_PRICE_USD,BBEER_HIGH_PRICE_USD,BBEER_LOW_PRICE_USD,BBEER_CLOSE_PRICE_USD,BBEER_VOLUME_USD,BBEER_DIVIDENDS_USD,BBEER_STOCK_SPLITS_USD
2024-06-28 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.70000013592653e-05,4.999999873689376e-05,12335,0.0,0.0
2024-06-29 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.5000000934815034e-05,3.600000127335079e-05,12667,0.0,0.0
2024-06-30 00:00:00+00:00,3.600000127335079e-05,4.3000000005122274e-05,3.5000000934815034e-05,4.099999932805076e-05,11859,0.0,0.0
2024-07-01 00:00:00+00:00,4.099999932805076e-05,4.5000000682193786e-05,3.300000025774352e-05,3.400000059627928e-05,5805,0.0,0.0
2024-07-02 00:00:00+00:00,3.400000059627928e-05,3.7000001611886546e-05,3.199999991920777e-05,3.300000025774352e-05,5189,0.0,0.0
2024-07-03 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.8000000384054147e-05,2.9000000722589903e-05,5175,0.0,0.0
2024-07-04 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9000000722589903e-05,3805,0.0,0.0
2024-07-05 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.499999936844688e-05,2.700000004551839e-05,11811,0.0,0.0
2024-07-06 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.499999936844688e-05,2.9000000722589903e-05,32607,0.0,0.0
2024-07-07 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.300000051036477e-05,2.499999936844688e-05,3215,0.0,0.0
2024-07-08 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,657,0.0,0.0
2024-07-09 00:00:00+00:00,2.4000000848900527e-05,3.099999958067201e-05,2.300000051036477e-05,2.8000000384054147e-05,22513,0.0,0.0
2024-07-10 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.499999936844688e-05,2.700000004551839e-05,14784,0.0,0.0
2024-07-11 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,3043,0.0,0.0
2024-07-12 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.099999983329326e-05,2.499999936844688e-05,7026,0.0,0.0
2024-07-13 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,20084,0.0,0.0
2024-07-14 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.300000051036477e-05,31632,0.0,0.0
2024-07-15 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,2.2000000171829015e-05,2.300000051036477e-05,26109,0.0,0.0
2024-07-16 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,4963,0.0,0.0
2024-07-17 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,4090,0.0,0.0
2024-07-18 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,2705,0.0,0.0
2024-07-19 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.099999983329326e-05,2.2000000171829015e-05,2982,0.0,0.0
2024-07-20 00:00:00+00:00,2.2000000171829015e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.9000000722589903e-05,4064,0.0,0.0
2024-07-21 00:00:00+00:00,2.9000000722589903e-05,6.0999998822808266e-05,2.9000000722589903e-05,5.2999999752501026e-05,25915,0.0,0.0
2024-07-22 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,4.70000013592653e-05,5.0999999075429514e-05,18325,0.0,0.0
2024-07-23 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,3.099999958067201e-05,3.600000127335079e-05,13252,0.0,0.0
2024-07-24 00:00:00+00:00,3.600000127335079e-05,4.600000102072954e-05,3.5000000934815034e-05,4.099999932805076e-05,4922,0.0,0.0
2024-07-25 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.7999998312443495e-05,4.099999932805076e-05,4711,0.0,0.0
2024-07-26 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.899999865097925e-05,4.099999932805076e-05,4054,0.0,0.0
2024-07-27 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,4233,0.0,0.0
2024-07-28 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,1101,0.0,0.0
2024-07-29 00:00:00+00:00,3.899999865097925e-05,4.600000102072954e-05,3.899999865097925e-05,4.3000000005122274e-05,2419,0.0,0.0
2024-07-30 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.7999998312443495e-05,3.9999998989515007e-05,629,0.0,0.0
2024-07-31 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.899999865097925e-05,3.9999998989515007e-05,1181,0.0,0.0
2024-08-01 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.300000025774352e-05,3.400000059627928e-05,2576,0.0,0.0
2024-08-02 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.199999991920777e-05,3.199999991920777e-05,1388,0.0,0.0
2024-08-03 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.8000000384054147e-05,2.8000000384054147e-05,2663,0.0,0.0
2024-08-04 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,1925,0.0,0.0
2024-08-05 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.300000051036477e-05,4042,0.0,0.0
2024-08-06 00:00:00+00:00,2.300000051036477e-05,3.600000127335079e-05,2.300000051036477e-05,2.9999999242136255e-05,4001,0.0,0.0
2024-08-07 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.700000004551839e-05,2.700000004551839e-05,3978,0.0,0.0
2024-08-08 00:00:00+00:00,2.700000004551839e-05,3.7000001611886546e-05,2.700000004551839e-05,3.099999958067201e-05,4737,0.0,0.0
2024-08-09 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,752,0.0,0.0
2024-08-10 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.499999936844688e-05,2.8000000384054147e-05,396,0.0,0.0
2024-08-11 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.499999936844688e-05,2.5999999706982635e-05,749,0.0,0.0
2024-08-12 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.8000000384054147e-05,705,0.0,0.0
2024-08-13 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,450,0.0,0.0
2024-08-14 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,263,0.0,0.0
2024-08-15 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,56,0.0,0.0
2024-08-16 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,639,0.0,0.0
2024-08-17 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,358,0.0,0.0
2024-08-18 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,139,0.0,0.0
2024-08-19 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,1126,0.0,0.0
2024-08-20 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,175,0.0,0.0
2024-08-21 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,411,0.0,0.0
2024-08-22 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,330,0.0,0.0
2024-08-23 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,586,0.0,0.0
2024-08-24 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,536,0.0,0.0
2024-08-25 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,319,0.0,0.0
2024-08-26 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,925,0.0,0.0
2024-08-27 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,1940,0.0,0.0
2024-08-28 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,152,0.0,0.0
2024-08-29 00:00:00+00:00,2.4000000848900527e-05,3.7000001611886546e-05,2.4000000848900527e-05,2.4000000848900527e-05,1341,0.0,0.0
2024-08-30 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.300000051036477e-05,1064,0.0,0.0
2024-08-31 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8999999156221747e-05,1.9999999494757503e-05,352,0.0,0.0
2024-09-01 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.4999999621068127e-05,2.2000000171829015e-05,561,0.0,0.0
2024-09-02 00:00:00+00:00,2.2000000171829015e-05,3.300000025774352e-05,1.9999999494757503e-05,1.9999999494757503e-05,333,0.0,0.0
2024-09-03 00:00:00+00:00,1.9999999494757503e-05,2.9000000722589903e-05,1.8000000636675395e-05,1.8999999156221747e-05,1032,0.0,0.0
2024-09-04 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,206,0.0,0.0
2024-09-05 00:00:00+00:00,1.8999999156221747e-05,2.9000000722589903e-05,1.8999999156221747e-05,1.8999999156221747e-05,162,0.0,0.0
2024-09-06 00:00:00+00:00,1.8999999156221747e-05,2.9000000722589903e-05,1.8000000636675395e-05,1.8000000636675395e-05,133,0.0,0.0
2024-09-07 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,23,0.0,0.0
2024-09-08 00:00:00+00:00,1.8999999156221747e-05,2.9000000722589903e-05,1.8000000636675395e-05,1.8999999156221747e-05,635,0.0,0.0
2024-09-09 00:00:00+00:00,1.8999999156221747e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.8999999156221747e-05,371,0.0,0.0
2024-09-10 00:00:00+00:00,1.8999999156221747e-05,2.9000000722589903e-05,1.8999999156221747e-05,2.700000004551839e-05,3378,0.0,0.0
2024-09-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,259,0.0,0.0
2024-09-12 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,593,0.0,0.0
2024-09-13 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,517,0.0,0.0
2024-09-14 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,376,0.0,0.0
2024-09-15 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,23,0.0,0.0
2024-09-16 00:00:00+00:00,2.099999983329326e-05,4.8000001697801054e-05,2.099999983329326e-05,2.4000000848900527e-05,2562,0.0,0.0
2024-09-17 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.300000051036477e-05,2.300000051036477e-05,896,0.0,0.0
2024-09-18 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.300000051036477e-05,2.5999999706982635e-05,43,0.0,0.0
2024-09-19 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.499999936844688e-05,2.5999999706982635e-05,212,0.0,0.0
2024-09-20 00:00:00+00:00,2.5999999706982635e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,94,0.0,0.0
2024-09-21 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.5999999706982635e-05,28,0.0,0.0
2024-09-22 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,270,0.0,0.0
2024-09-23 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,310,0.0,0.0
2024-09-24 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,194,0.0,0.0
2024-09-25 00:00:00+00:00,2.499999936844688e-05,2.9999999242136255e-05,2.499999936844688e-05,2.700000004551839e-05,3352,0.0,0.0
2024-09-26 00:00:00+00:00,2.700000004551839e-05,3.400000059627928e-05,1.9999999494757503e-05,2.099999983329326e-05,750,0.0,0.0
2024-09-27 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,1329,0.0,0.0
2024-09-28 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,719,0.0,0.0
2024-09-29 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,68,0.0,0.0
2024-09-30 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,426,0.0,0.0
2024-10-01 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,497,0.0,0.0
2024-10-02 00:00:00+00:00,1.9999999494757503e-05,2.700000004551839e-05,1.9999999494757503e-05,1.9999999494757503e-05,698,0.0,0.0
2024-10-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,729,0.0,0.0
2024-10-04 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,61,0.0,0.0
2024-10-05 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,414,0.0,0.0
2024-10-06 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8000000636675395e-05,2.2000000171829015e-05,1133,0.0,0.0
2024-10-07 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,161,0.0,0.0
2024-10-08 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,533,0.0,0.0
2024-10-09 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,145,0.0,0.0
2024-10-10 00:00:00+00:00,1.8000000636675395e-05,2.2000000171829015e-05,1.700000029813964e-05,1.700000029813964e-05,92,0.0,0.0
2024-10-11 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,480,0.0,0.0
2024-10-12 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,811,0.0,0.0
2024-10-13 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,562,0.0,0.0
2024-10-14 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.9999999494757503e-05,804,0.0,0.0
2024-10-15 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,779,0.0,0.0
2024-10-16 00:00:00+00:00,1.8999999156221747e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.4000000848900527e-05,3128,0.0,0.0
2024-10-17 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,1849,0.0,0.0
2024-10-18 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,134,0.0,0.0
2024-10-19 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.499999936844688e-05,2277,0.0,0.0
2024-10-20 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,660,0.0,0.0
2024-10-21 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.5999999706982635e-05,2.5999999706982635e-05,860,0.0,0.0
2024-10-22 00:00:00+00:00,2.5999999706982635e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.5999999706982635e-05,1671,0.0,0.0
2024-10-23 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,137,0.0,0.0
2024-10-24 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,2158,0.0,0.0
2024-10-25 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.499999936844688e-05,2.499999936844688e-05,287,0.0,0.0
2024-10-26 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.2000000171829015e-05,2.4000000848900527e-05,241,0.0,0.0
2024-10-27 00:00:00+00:00,2.4000000848900527e-05,3.5000000934815034e-05,2.4000000848900527e-05,2.8000000384054147e-05,5047,0.0,0.0
2024-10-28 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.5999999706982635e-05,2.5999999706982635e-05,5124,0.0,0.0
2024-10-29 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.5999999706982635e-05,2.5999999706982635e-05,331,0.0,0.0
2024-10-30 00:00:00+00:00,2.5999999706982635e-05,3.199999991920777e-05,2.499999936844688e-05,2.499999936844688e-05,772,0.0,0.0
2024-10-31 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,4602,0.0,0.0
2024-11-01 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,54,0.0,0.0
2024-11-02 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,322,0.0,0.0
2024-11-03 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,1.8999999156221747e-05,1.9999999494757503e-05,657,0.0,0.0
2024-11-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,235,0.0,0.0
2024-11-05 00:00:00+00:00,1.9999999494757503e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.099999983329326e-05,460,0.0,0.0
2024-11-06 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,748,0.0,0.0
2024-11-07 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,486,0.0,0.0
2024-11-08 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,259,0.0,0.0
2024-11-09 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,78,0.0,0.0
2024-11-10 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,343,0.0,0.0
2024-11-11 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,2.300000051036477e-05,2.499999936844688e-05,558,0.0,0.0
2024-11-12 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.300000051036477e-05,2.300000051036477e-05,157,0.0,0.0
2024-11-13 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,1.9999999494757503e-05,1.9999999494757503e-05,1861,0.0,0.0
2024-11-14 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,1.8999999156221747e-05,1986,0.0,0.0
2024-11-15 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,922,0.0,0.0
2024-11-16 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.700000029813964e-05,1.700000029813964e-05,1436,0.0,0.0
2024-11-17 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.8000000636675395e-05,432,0.0,0.0
2024-11-18 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,204,0.0,0.0
2024-11-19 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.4999999621068127e-05,2482,0.0,0.0
2024-11-20 00:00:00+00:00,1.4999999621068127e-05,2.300000051036477e-05,1.2000000424450263e-05,1.4000000192027073e-05,1397,0.0,0.0
2024-11-21 00:00:00+00:00,1.4000000192027073e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.4000000192027073e-05,1294,0.0,0.0
2024-11-22 00:00:00+00:00,1.4000000192027073e-05,2.2000000171829015e-05,1.2999999853491317e-05,1.2999999853491317e-05,1334,0.0,0.0
2024-11-23 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,708,0.0,0.0
2024-11-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,1212,0.0,0.0
2024-11-25 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,24,0.0,0.0
2024-11-26 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,2,0.0,0.0
2024-11-27 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,24,0.0,0.0
2024-11-28 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,210,0.0,0.0
2024-11-29 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,2,0.0,0.0
2024-11-30 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,104,0.0,0.0
2024-12-01 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,84,0.0,0.0
2024-12-02 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,214,0.0,0.0
2024-12-03 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,308,0.0,0.0
2024-12-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,171,0.0,0.0
2024-12-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,43,0.0,0.0
2024-12-06 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,2,0.0,0.0
2024-12-07 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,26,0.0,0.0
2024-12-08 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.5999999959603883e-05,1157,0.0,0.0
2024-12-09 00:00:00+00:00,1.700000029813964e-05,2.2000000171829015e-05,1.5999999959603883e-05,2.099999983329326e-05,2598,0.0,0.0
2024-12-10 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,103,0.0,0.0
2024-12-11 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,2.300000051036477e-05,227,0.0,0.0
2024-12-12 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,103,0.0,0.0
2024-12-13 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,45,0.0,0.0
